Land Category	CY	St	County Name	FIPS	Revenue Type	Commodity	Product	 Royalty/Revenue
Fed Onshore	2009	LA	St Martin	22099	Royalties	Oil (bbl)	Condensate	" $2,948.19 "
Fed Onshore	2009	LA	St Martin	22099	Royalties	Oil (bbl)	Oil	" $120,879.86 "
Fed Onshore	2009	LA	Terrebonne	22109	Royalties	Gas (mcf)	Unprocessed (Wet) Gas	 $11.94 
Fed Onshore	2009	LA	Union	22111	Royalties	Gas (mcf)	Unprocessed (Wet) Gas	" $1,848.70 "
Fed Onshore	2009	LA	Vermilion	22113	Rents	Oil & Gas		 $866.00 
Fed Onshore	2009	LA	Vermilion	22113	Royalties	Gas (mcf)	Unprocessed (Wet) Gas	 $185.03 
Fed Onshore	2009	LA	Vermilion	22113	Royalties	Oil (bbl)	Condensate	 $12.49 
Fed Onshore	2009	LA	Vermilion	22113	Royalties	Oil (bbl)	Oil	" $28,736.37 "
Fed Onshore	2009	LA	Vernon	22115	Other Revenues	Oil & Gas		" $(7,114.00)"
Fed Onshore	2009	LA	Vernon	22115	Rents	Oil & Gas		 $652.50 
Fed Onshore	2009	LA	Vernon	22115	Royalties	Gas (mcf)	Processed (Residue) Gas	" $1,272.92 "
Fed Onshore	2009	LA	Vernon	22115	Royalties	Gas (mcf)	Unprocessed (Wet) Gas	" $5,816.09 "
Fed Onshore	2009	LA	Vernon	22115	Royalties	NGL (gal)	Gas Plant Products	" $1,018.02 "
Fed Onshore	2009	LA	Vernon	22115	Royalties	Oil (bbl)	Oil	" $45,434.50 "
Fed Onshore	2009	LA	Webster	22119	Bonus	Oil & Gas		" $103,869.00 "
Fed Onshore	2009	LA	Webster	22119	Other Revenues	Oil & Gas		" $(4,498.04)"
Fed Onshore	2009	LA	Webster	22119	Rents	Oil & Gas		" $28,151.50 "
Fed Onshore	2009	LA	Webster	22119	Royalties	Gas (mcf)	Processed (Residue) Gas	" $48,892.07 "
Fed Onshore	2009	LA	Webster	22119	Royalties	Gas (mcf)	Unprocessed (Wet) Gas	" $7,495.68 "
Fed Onshore	2009	LA	Webster	22119	Royalties	NGL (gal)	Gas Plant Products	" $11,031.83 "
Fed Onshore	2009	LA	Webster	22119	Royalties	Oil (bbl)	Condensate	" $12,285.89 "
Fed Onshore	2009	LA	Webster	22119	Royalties	Oil (bbl)	Drip or Scrubber Condensate	 $26.37 
Fed Onshore	2009	LA	Webster	22119	Royalties	Oil (bbl)	Oil	" $35,546.48 "
Fed Onshore	2009	LA	West Delta	22719	Royalties	Gas (mcf)	Processed (Residue) Gas	 $19.30 
Fed Onshore	2009	LA	West Delta	22719	Royalties	NGL (gal)	Gas Plant Products	 $1.56 
Fed Onshore	2009	LA	West Delta	22719	Royalties	Oil (bbl)	Oil	 $7.09 
Fed Onshore	2009	LA	Winn	22127	Bonus	Oil & Gas		 $492.00 
Fed Onshore	2009	LA	Winn	22127	Rents	Oil & Gas		" $2,034.58 "
Fed Onshore	2009	LA	Winn	22127	Royalties	Gas (mcf)	Processed (Residue) Gas	" $41,669.67 "
Fed Onshore	2009	LA	Winn	22127	Royalties	Oil (bbl)	Condensate	" $18,828.83 "
Fed Onshore	2009	MD	Garrett	24023	Other Revenues	Oil & Gas		" $8,922.15 "
Fed Onshore	2009	MD	Garrett	24023	Rents	Oil & Gas		 $496.00 
Fed Onshore	2009	MI	Alcona	26001	Bonus	Oil & Gas		" $95,262.00 "
Fed Onshore	2009	MI	Alcona	26001	Rents	Oil & Gas		" $19,706.00 "
Fed Onshore	2009	MI	Alcona	26001	Royalties	Gas (mcf)	Processed (Residue) Gas	" $5,946.82 "
Fed Onshore	2009	MI	Allegan	26005	Royalties	Oil (bbl)	Oil	" $5,218.94 "
Fed Onshore	2009	MI	Antrim	26009	Royalties	Gas (mcf)	Unprocessed (Wet) Gas	" $4,984.74 "
Fed Onshore	2009	MI	Calhoun	26025	Royalties	Gas (mcf)	Unprocessed (Wet) Gas	" $5,688.17 "
Fed Onshore	2009	MI	Calhoun	26025	Royalties	Oil (bbl)	Condensate	" $1,373.28 "
Fed Onshore	2009	MI	Calhoun	26025	Royalties	Oil (bbl)	Oil	" $29,740.76 "
Fed Onshore	2009	MI	Clare	26035	Other Revenues	Oil & Gas		" $(1,595.54)"
Fed Onshore	2009	MI	Clare	26035	Rents	Oil & Gas		 $80.00 
Fed Onshore	2009	MI	Clare	26035	Royalties	Gas (mcf)	Unprocessed (Wet) Gas	" $32,256.99 "
Fed Onshore	2009	MI	Clare	26035	Royalties	Oil (bbl)	Condensate	 $127.59 
Fed Onshore	2009	MI	Clare	26035	Royalties	Oil (bbl)	Oil	" $9,111.83 "
Fed Onshore	2009	MI	Crawford	26039	Other Revenues	Oil & Gas		" $(3,500.00)"
Fed Onshore	2009	MI	Crawford	26039	Rents	Oil & Gas		" $1,741.00 "
Fed Onshore	2009	MI	Crawford	26039	Royalties	Gas (mcf)	Processed (Residue) Gas	" $18,025.56 "
Fed Onshore	2009	MI	Crawford	26039	Royalties	Gas (mcf)	Unprocessed (Wet) Gas	" $27,106.97 "
Fed Onshore	2009	MI	Grand Trvse	26055	Other Revenues	Oil & Gas		 $(850.00)
Fed Onshore	2009	MI	Grand Trvse	26055	Royalties	Gas (mcf)	Processed (Residue) Gas	 $225.18 
Fed Onshore	2009	MI	Grand Trvse	26055	Royalties	Gas (mcf)	Unprocessed (Wet) Gas	" $1,642.26 "
Fed Onshore	2009	MI	Grand Trvse	26055	Royalties	NGL (gal)	Gas Plant Products	" $1,342.26 "
Fed Onshore	2009	MI	Kalkaska	26079	Other Revenues	Oil & Gas		" $(3,525.00)"
Fed Onshore	2009	MI	Kalkaska	26079	Rents	Oil & Gas		" $4,104.00 "
Fed Onshore	2009	MI	Kalkaska	26079	Royalties	Gas (mcf)	Processed (Residue) Gas	" $8,290.04 "
Fed Onshore	2009	MI	Kalkaska	26079	Royalties	NGL (gal)	Gas Plant Products	" $7,701.00 "
Fed Onshore	2009	MI	Kalkaska	26079	Royalties	Oil (bbl)	Oil	" $15,996.17 "
Fed Onshore	2009	MI	Lake	26085	Rents	Oil & Gas		" $5,872.50 "
Fed Onshore	2009	MI	Lake	26085	Royalties	Gas (mcf)	Processed (Residue) Gas	 $891.57 
Fed Onshore	2009	MI	Lake	26085	Royalties	Oil (bbl)	Oil	 $430.31 
Fed Onshore	2009	MI	Manistee	26101	Rents	Oil & Gas		" $18,933.00 "
Fed Onshore	2009	MI	Mason	26105	Bonus	Oil & Gas		" $7,768.00 "
Fed Onshore	2009	MI	Mason	26105	Rents	Oil & Gas		" $19,035.50 "
Fed Onshore	2009	MI	Missaukee	26113	Rents	Oil & Gas		 $320.00 
Fed Onshore	2009	MI	Montmorency	26119	Other Revenues	Oil & Gas		" $(9,215.00)"
Fed Onshore	2009	MI	Montmorency	26119	Royalties	Gas (mcf)	Processed (Residue) Gas	" $31,788.03 "
Fed Onshore	2009	MI	Montmorency	26119	Royalties	Gas (mcf)	Unprocessed (Wet) Gas	" $305,272.52 "
Fed Onshore	2009	MI	Muskegon	26121	Rents	Oil & Gas		" $21,327.00 "
Fed Onshore	2009	MI	Newaygo	26123	Bonus	Oil & Gas		" $405,846.00 "
Fed Onshore	2009	MI	Newaygo	26123	Rents	Oil & Gas		" $52,840.50 "
Fed Onshore	2009	MI	Oceana	26127	Bonus	Oil & Gas		" $226,812.00 "
Fed Onshore	2009	MI	Oceana	26127	Rents	Oil & Gas		" $27,527.00 "
Fed Onshore	2009	MI	Ogemaw	26129	Other Revenues	Oil & Gas		" $(2,637.64)"
Fed Onshore	2009	MI	Ogemaw	26129	Rents	Oil & Gas		 $200.00 
Fed Onshore	2009	MI	Ogemaw	26129	Royalties	Gas (mcf)	Processed (Residue) Gas	" $20,765.77 "
Fed Onshore	2009	MI	Ogemaw	26129	Royalties	NGL (gal)	Gas Plant Products	" $2,342.69 "
Fed Onshore	2009	MI	Ogemaw	26129	Royalties	Oil (bbl)	Condensate	" $1,479.39 "
Fed Onshore	2009	MI	Osceola	26133	Rents	Oil & Gas		 $80.00 
Fed Onshore	2009	MI	Oscoda	26135	Other Revenues	Oil & Gas		" $(76,659.37)"
Fed Onshore	2009	MI	Oscoda	26135	Rents	Oil & Gas		" $3,748.00 "
Fed Onshore	2009	MI	Oscoda	26135	Royalties	Gas (mcf)	Processed (Residue) Gas	" $732,955.28 "
Fed Onshore	2009	MI	Oscoda	26135	Royalties	Gas (mcf)	Unprocessed (Wet) Gas	" $145,228.86 "
Fed Onshore	2009	MI	Oscoda	26135	Royalties	NGL (gal)	Gas Plant Products	" $78,887.82 "
Fed Onshore	2009	MI	Oscoda	26135	Royalties	Oil (bbl)	Condensate	" $54,024.52 "
Fed Onshore	2009	MI	Oscoda	26135	Royalties	Oil (bbl)	Oil	" $19,210.59 "
Fed Onshore	2009	MI	Otsego	26137	Royalties	Gas (mcf)	Unprocessed (Wet) Gas	" $5,781.28 "
Fed Onshore	2009	MI	Roscommon	26143	Royalties	Gas (mcf)	Processed (Residue) Gas	" $10,584.02 "
Fed Onshore	2009	MI	Roscommon	26143	Royalties	Oil (bbl)	Oil	" $32,942.90 "
Fed Onshore	2009	MN	Lake	27075	Other Revenues	Copper		" $25,654.85 "
Fed Onshore	2009	MN	Lake	27075	Other Revenues	Hardrock		" $22,550.00 "
Fed Onshore	2009	MN	Lake	27075	Rents	Hardrock		 $522.50 
Fed Onshore	2009	MN	St Louis	27137	Other Revenues	Copper		 $455.15 
Fed Onshore	2009	MO	Crawford	29055	Other Revenues	Hardrock		" $3,956.11 "
Fed Onshore	2009	MO	Crawford	29055	Royalties	Other Products	Cobalt Concentrate	
Fed Onshore	2009	MO	Crawford	29055	Royalties	Other Products	Copper Concentrate	 $(508.67)
Fed Onshore	2009	MO	Crawford	29055	Royalties	Other Products	Lead Concentrate	" $6,757.58 "
Fed Onshore	2009	MO	Crawford	29055	Royalties	Other Products	Zinc Concentrate	 $191.71 
Fed Onshore	2009	MO	Dent	29065	Royalties	Other Products	Cobalt Concentrate	
Fed Onshore	2009	MO	Dent	29065	Royalties	Other Products	Copper Concentrate	" $35,254.61 "
Fed Onshore	2009	MO	Dent	29065	Royalties	Other Products	Lead Concentrate	" $805,843.38 "
Fed Onshore	2009	MO	Dent	29065	Royalties	Other Products	Zinc Concentrate	" $138,635.79 "
Fed Onshore	2009	MO	Iron	29093	Other Revenues	Hardrock		" $5,991.60 "
Fed Onshore	2009	MO	Iron	29093	Royalties	Other Products	Cobalt Concentrate	
Fed Onshore	2009	MO	Iron	29093	Royalties	Other Products	Copper Concentrate	" $231,883.31 "
Fed Onshore	2009	MO	Iron	29093	Royalties	Other Products	Lead Concentrate	" $1,621,320.28 "
Fed Onshore	2009	MO	Iron	29093	Royalties	Other Products	Zinc Concentrate	" $204,583.99 "
Fed Onshore	2009	MO	Madison	29123	Other Revenues	Hardrock		" $1,710.00 "
Fed Onshore	2009	MO	Reynolds	29179	Other Revenues	Hardrock		 $120.00 
Fed Onshore	2009	MO	Reynolds	29179	Rents	Hardrock		 $380.00 
Fed Onshore	2009	MO	Reynolds	29179	Royalties	Other Products	Cobalt Concentrate	
Fed Onshore	2009	MO	Reynolds	29179	Royalties	Other Products	Copper Concentrate	" $126,895.17 "
Fed Onshore	2009	MO	Reynolds	29179	Royalties	Other Products	Lead Concentrate	" $5,136,486.35 "
Fed Onshore	2009	MO	Reynolds	29179	Royalties	Other Products	Zinc Concentrate	" $872,380.91 "
Fed Onshore	2009	MO	Shannon	29203	Rents	Hardrock		 $320.00 
Fed Onshore	2009	MO	Shannon	29203	Royalties	Other Products	Copper Concentrate	" $55,587.15 "
Fed Onshore	2009	MO	Shannon	29203	Royalties	Other Products	Lead Concentrate	" $60,796.80 "
Fed Onshore	2009	MO	Shannon	29203	Royalties	Other Products	Zinc Concentrate	 $860.65 
Fed Onshore	2009	MO	Washington	29221	Other Revenues	Hardrock		 $525.29 
Fed Onshore	2009	MO	Washington	29221	Royalties	Other Products	Copper Concentrate	 $(787.08)
Fed Onshore	2009	MO	Washington	29221	Royalties	Other Products	Lead Concentrate	" $10,456.12 "
Fed Onshore	2009	MO	Washington	29221	Royalties	Other Products	Zinc Concentrate	 $296.64 
Fed Onshore	2009	MS	Adams	28001	Rents	Oil & Gas		" $3,402.00 "
Fed Onshore	2009	MS	Adams	28001	Royalties	Oil (bbl)	Oil	" $53,221.89 "
Fed Onshore	2009	MS	Amite	28005	Rents	Oil & Gas		" $4,038.00 "
Fed Onshore	2009	MS	Chickasaw	28017	Rents	Oil & Gas		" $16,421.00 "
Fed Onshore	2009	MS	Chickasaw	28017	Royalties	Gas (mcf)	Unprocessed (Wet) Gas	" $21,591.53 "
Fed Onshore	2009	MS	Choctaw	28019	Rents	Oil & Gas		" $6,260.00 "
Fed Onshore	2009	MS	Clarke	28023	Royalties	Oil (bbl)	Oil	 $253.29 
Fed Onshore	2009	MS	Copiah	28029	Rents	Oil & Gas		" $11,002.50 "
Fed Onshore	2009	MS	Covington	28031	Rents	Oil & Gas		 $402.00 
Fed Onshore	2009	MS	Covington	28031	Royalties	Gas (mcf)	Unprocessed (Wet) Gas	 $157.00 
Fed Onshore	2009	MS	Covington	28031	Royalties	Oil (bbl)	Oil	" $2,716.50 "
Fed Onshore	2009	MS	Forrest	28035	Rents	Oil & Gas		" $32,172.50 "
Fed Onshore	2009	MS	Forrest	28035	Royalties	Gas (mcf)	Unprocessed (Wet) Gas	" $36,595.67 "
Fed Onshore	2009	MS	Forrest	28035	Royalties	Oil (bbl)	Condensate	" $59,635.80 "
Fed Onshore	2009	MS	Forrest	28035	Royalties	Oil (bbl)	Oil	 $399.26 
Fed Onshore	2009	MS	Franklin	28037	Rents	Oil & Gas		" $24,832.50 "
Fed Onshore	2009	MS	Franklin	28037	Royalties	Oil (bbl)	Oil	" $577,327.51 "
Fed Onshore	2009	MS	George	28039	Rents	Oil & Gas		" $8,269.50 "
Fed Onshore	2009	MS	Greene	28041	Rents	Oil & Gas		 $976.50 
Fed Onshore	2009	MS	Hancock	28045	Rents	Oil & Gas		 $86.00 
Fed Onshore	2009	MS	Harrison	28047	Rents	Oil & Gas		" $38,535.50 "
Fed Onshore	2009	MS	Jackson	28059	Rents	Oil & Gas		" $12,046.50 "
Fed Onshore	2009	MS	Jasper	28061	Royalties	Gas (mcf)	Unprocessed (Wet) Gas	" $8,509.04 "
Fed Onshore	2009	MS	Jasper	28061	Royalties	Oil (bbl)	Condensate	 $181.61 
Fed Onshore	2009	MS	Jeffer Davis	28065	Other Revenues	Oil & Gas		 $(300.00)
Fed Onshore	2009	MS	Jeffer Davis	28065	Royalties	Gas (mcf)	Unprocessed (Wet) Gas	" $3,464.75 "
Fed Onshore	2009	MS	Jeffer Davis	28065	Royalties	Oil (bbl)	Condensate	 $13.88 
Fed Onshore	2009	MS	Jeffer Davis	28065	Royalties	Oil (bbl)	Oil	 $843.11 
Fed Onshore	2009	MS	Jefferson	28063	Rents	Oil & Gas		" $1,480.00 "
Fed Onshore	2009	MS	Jones	28067	Rents	Oil & Gas		" $4,880.50 "
Fed Onshore	2009	MS	Jones	28067	Royalties	Gas (mcf)	Unprocessed (Wet) Gas	" $3,114.78 "
Fed Onshore	2009	MS	Jones	28067	Royalties	Oil (bbl)	Condensate	" $11,760.88 "
Fed Onshore	2009	MS	Lamar	28073	Rents	Oil & Gas		 $240.00 
Fed Onshore	2009	MS	Lamar	28073	Royalties	Oil (bbl)	Oil	" $2,081.88 "
Fed Onshore	2009	MS	Lawrence	28077	Other Revenues	Oil & Gas		 $(99.76)
Fed Onshore	2009	MS	Lawrence	28077	Royalties	Gas (mcf)	Unprocessed (Wet) Gas	" $145,825.46 "
Fed Onshore	2009	MS	Lawrence	28077	Royalties	Oil (bbl)	Condensate	" $7,222.83 "
Fed Onshore	2009	MS	Lowndes	28087	Royalties	Gas (mcf)	Unprocessed (Wet) Gas	" $46,875.09 "
Fed Onshore	2009	MS	Lowndes	28087	Royalties	Oil (bbl)	Condensate	" $3,195.19 "
Fed Onshore	2009	MS	Madison	28089	Other Revenues	Oil & Gas		 $483.00 
Fed Onshore	2009	MS	Marion	28091	Rents	Oil & Gas		 $247.50 
Fed Onshore	2009	MS	Monroe	28095	Rents	Oil & Gas		 $(278.00)
Fed Onshore	2009	MS	Monroe	28095	Royalties	Gas (mcf)	Unprocessed (Wet) Gas	" $1,083.83 "
Fed Onshore	2009	MS	Oktibbeha	28105	Rents	Oil & Gas		 $124.50 
Fed Onshore	2009	MS	Pearl River	28109	Rents	Oil & Gas		" $1,521.00 "
Fed Onshore	2009	MS	Pearl River	28109	Royalties	Gas (mcf)	Unprocessed (Wet) Gas	" $52,589.33 "
Fed Onshore	2009	MS	Pearl River	28109	Royalties	Oil (bbl)	Condensate	" $36,550.35 "
Fed Onshore	2009	MS	Pearl River	28109	Royalties	Oil (bbl)	Oil	" $22,149.99 "
Fed Onshore	2009	MS	Perry	28111	Other Revenues	Oil & Gas		 $(250.00)
Fed Onshore	2009	MS	Perry	28111	Rents	Oil & Gas		" $39,662.50 "
Fed Onshore	2009	MS	Perry	28111	Royalties	Oil (bbl)	Oil	" $290,508.16 "
Fed Onshore	2009	MS	Scott	28123	Rents	Oil & Gas		" $23,094.00 "
Fed Onshore	2009	MS	Scott	28123	Royalties	Oil (bbl)	Oil	" $40,850.88 "
Fed Onshore	2009	MS	Smith	28129	Other Revenues	Oil & Gas		" $2,630.00 "
Fed Onshore	2009	MS	Smith	28129	Rents	Oil & Gas		" $101,062.50 "
Fed Onshore	2009	MS	Smith	28129	Royalties	Oil (bbl)	Oil	" $1,512.81 "
Fed Onshore	2009	MS	Stone	28131	Rents	Oil & Gas		" $47,492.74 "
Fed Onshore	2009	MS	Stone	28131	Royalties	Gas (mcf)	Unprocessed (Wet) Gas	" $29,355.47 "
Fed Onshore	2009	MS	Tate	28137	Rents	Oil & Gas		 $120.00 
Fed Onshore	2009	MS	Wayne	28153	Rents	Oil & Gas		" $52,699.00 "
Fed Onshore	2009	MS	Wayne	28153	Royalties	Oil (bbl)	Oil	" $375,894.36 "
Fed Onshore	2009	MS	Wilkinson	28157	Rents	Oil & Gas		" $6,199.00 "
Fed Onshore	2009	MS	Wilkinson	28157	Royalties	Gas (mcf)	Unprocessed (Wet) Gas	" $12,558.34 "
Fed Onshore	2009	MS	Wilkinson	28157	Royalties	Oil (bbl)	Oil	" $26,178.29 "
Fed Onshore	2009	MS	Winston	28159	Rents	Oil & Gas		" $9,066.00 "
Fed Onshore	2009	MS	Yalobusha	28161	Rents	Oil & Gas		" $9,307.50 "
Fed Onshore	2009	MT	Beaverhead	30001	Bonus	Oil & Gas		" $65,146.67 "
Fed Onshore	2009	MT	Beaverhead	30001	Other Revenues	Phosphate		" $4,227.00 "
Fed Onshore	2009	MT	Beaverhead	30001	Rents	Oil & Gas		" $151,461.13 "
Fed Onshore	2009	MT	Big Horn	30003	Bonus	Coal		" $3,980,440.00 "
Fed Onshore	2009	MT	Big Horn	30003	Other Revenues	Oil & Gas		" $2,315.54 "
Fed Onshore	2009	MT	Big Horn	30003	Rents	Coal		" $57,495.00 "
Fed Onshore	2009	MT	Big Horn	30003	Rents	Oil & Gas		" $316,938.24 "
Fed Onshore	2009	MT	Big Horn	30003	Royalties	Coal (ton)	Coal	" $26,222,183.15 "
Fed Onshore	2009	MT	Big Horn	30003	Royalties	Gas (mcf)	Coal Bed Methane	" $1,841,017.26 "
Fed Onshore	2009	MT	Big Horn	30003	Royalties	Gas (mcf)	Unprocessed (Wet) Gas	 $(629.85)
Fed Onshore	2009	MT	Blaine	30005	Other Revenues	Oil & Gas		" $27,836.20 "
Fed Onshore	2009	MT	Blaine	30005	Rents	Oil & Gas		" $148,911.25 "
Fed Onshore	2009	MT	Blaine	30005	Royalties	Gas (mcf)	Processed (Residue) Gas	" $67,394.56 "
Fed Onshore	2009	MT	Blaine	30005	Royalties	Gas (mcf)	Unprocessed (Wet) Gas	" $914,981.32 "
Fed Onshore	2009	MT	Blaine	30005	Royalties	NGL (gal)	Gas Plant Products	" $1,336.83 "
Fed Onshore	2009	MT	Blaine	30005	Royalties	Oil (bbl)	Oil	" $265,744.96 "
Fed Onshore	2009	MT	Broadwater	30007	Bonus	Oil & Gas		" $4,296.00 "
Fed Onshore	2009	MT	Broadwater	30007	Rents	Oil & Gas		" $50,686.17 "
Fed Onshore	2009	MT	Carbon	30009	Bonus	Oil & Gas		" $10,444.00 "
Fed Onshore	2009	MT	Carbon	30009	Other Revenues	Oil & Gas		" $30,242.05 "
Fed Onshore	2009	MT	Carbon	30009	Rents	Oil & Gas		" $58,807.86 "
Fed Onshore	2009	MT	Carbon	30009	Royalties	Gas (mcf)	Unprocessed (Wet) Gas	" $54,502.73 "
Fed Onshore	2009	MT	Carbon	30009	Royalties	NGL (gal)	Gas Plant Products	" $87,788.01 "
Fed Onshore	2009	MT	Carbon	30009	Royalties	Oil (bbl)	Oil	" $1,598,133.38 "
Fed Onshore	2009	MT	Carbon	30009	Royalties	Other Products	Sulfur	" $(9,594.46)"
Fed Onshore	2009	MT	Carter	30011	Bonus	Oil & Gas		" $2,402.00 "
Fed Onshore	2009	MT	Carter	30011	Other Revenues	Oil & Gas		" $1,000.00 "
Fed Onshore	2009	MT	Carter	30011	Rents	Oil & Gas		" $99,815.06 "
Fed Onshore	2009	MT	Carter	30011	Royalties	Gas (mcf)	Unprocessed (Wet) Gas	" $29,518.57 "
Fed Onshore	2009	MT	Carter	30011	Royalties	Oil (bbl)	Oil	" $226,091.54 "
Fed Onshore	2009	MT	Chouteau	30015	Other Revenues	Oil & Gas		" $2,562.40 "
Fed Onshore	2009	MT	Chouteau	30015	Rents	Oil & Gas		" $56,390.88 "
Fed Onshore	2009	MT	Chouteau	30015	Royalties	Gas (mcf)	Unprocessed (Wet) Gas	" $42,512.02 "
Fed Onshore	2009	MT	Chouteau	30015	Royalties	NGL (gal)	Gas Plant Products	 $591.96 
Fed Onshore	2009	MT	Custer	30017	Bonus	Oil & Gas		" $24,560.00 "
Fed Onshore	2009	MT	Custer	30017	Rents	Oil & Gas		" $55,372.04 "
Fed Onshore	2009	MT	Custer	30017	Royalties	Gas (mcf)	Unprocessed (Wet) Gas	" $7,019.03 "
Fed Onshore	2009	MT	Daniels	30019	Rents	Oil & Gas		" $12,617.81 "
Fed Onshore	2009	MT	Dawson	30021	Bonus	Oil & Gas		" $486,944.00 "
Fed Onshore	2009	MT	Dawson	30021	Other Revenues	Oil & Gas		" $8,466.30 "
Fed Onshore	2009	MT	Dawson	30021	Rents	Oil & Gas		" $59,528.45 "
Fed Onshore	2009	MT	Dawson	30021	Royalties	Gas (mcf)	Processed (Residue) Gas	 $9.41 
Fed Onshore	2009	MT	Dawson	30021	Royalties	NGL (gal)	Gas Plant Products	 $59.70 
Fed Onshore	2009	MT	Dawson	30021	Royalties	Oil (bbl)	Oil	" $1,280,776.17 "
Fed Onshore	2009	MT	Fallon	30025	Bonus	Oil & Gas		" $9,600.00 "
Fed Onshore	2009	MT	Fallon	30025	Other Revenues	Oil & Gas		" $135,378.24 "
Fed Onshore	2009	MT	Fallon	30025	Rents	Oil & Gas		" $30,896.00 "
Fed Onshore	2009	MT	Fallon	30025	Royalties	Gas (mcf)	Processed (Residue) Gas	" $43,161.35 "
Fed Onshore	2009	MT	Fallon	30025	Royalties	Gas (mcf)	Unprocessed (Wet) Gas	" $2,078,513.62 "
Fed Onshore	2009	MT	Fallon	30025	Royalties	NGL (gal)	Gas Plant Products	" $130,489.27 "
Fed Onshore	2009	MT	Fallon	30025	Royalties	Oil (bbl)	Oil	" $9,293,532.96 "
Fed Onshore	2009	MT	Fergus	30027	Bonus	Oil & Gas		" $23,040.00 "
Fed Onshore	2009	MT	Fergus	30027	Other Revenues	Oil & Gas		" $3,918.00 "
Fed Onshore	2009	MT	Fergus	30027	Rents	Oil & Gas		" $45,891.00 "
Fed Onshore	2009	MT	Fergus	30027	Royalties	Gas (mcf)	Unprocessed (Wet) Gas	" $4,901.64 "
Fed Onshore	2009	MT	Gallatin	30031	Bonus	Oil & Gas		" $1,465.00 "
Fed Onshore	2009	MT	Gallatin	30031	Rents	Oil & Gas		" $10,797.00 "
Fed Onshore	2009	MT	Garfield	30033	Bonus	Oil & Gas		" $244,820.00 "
Fed Onshore	2009	MT	Garfield	30033	Rents	Oil & Gas		" $88,599.58 "
Fed Onshore	2009	MT	Garfield	30033	Royalties	Oil (bbl)	Oil	" $13,407.13 "
Fed Onshore	2009	MT	Glacier	30035	Other Revenues	Oil & Gas		 $670.84 
Fed Onshore	2009	MT	Glacier	30035	Rents	Oil & Gas		 $346.00 
Fed Onshore	2009	MT	Glacier	30035	Royalties	Gas (mcf)	Unprocessed (Wet) Gas	" $10,434.74 "
Fed Onshore	2009	MT	Glacier	30035	Royalties	Oil (bbl)	Oil	" $49,637.56 "
Fed Onshore	2009	MT	Golden Vally	30037	Bonus	Oil & Gas		 $320.00 
Fed Onshore	2009	MT	Golden Vally	30037	Rents	Oil & Gas		" $25,180.63 "
Fed Onshore	2009	MT	Hill	30041	Other Revenues	Oil & Gas		" $2,369.00 "
Fed Onshore	2009	MT	Hill	30041	Rents	Oil & Gas		" $62,771.62 "
Fed Onshore	2009	MT	Hill	30041	Royalties	Gas (mcf)	Unprocessed (Wet) Gas	" $135,910.89 "
Fed Onshore	2009	MT	Lew And Clar	30049	Rents	Oil & Gas		" $24,043.00 "
Fed Onshore	2009	MT	Liberty	30051	Other Revenues	Oil & Gas		 $601.17 
Fed Onshore	2009	MT	Liberty	30051	Rents	Oil & Gas		" $3,680.00 "
Fed Onshore	2009	MT	Liberty	30051	Royalties	Gas (mcf)	Processed (Residue) Gas	 $556.30 
Fed Onshore	2009	MT	Liberty	30051	Royalties	Gas (mcf)	Unprocessed (Wet) Gas	" $42,993.73 "
Fed Onshore	2009	MT	Liberty	30051	Royalties	Oil (bbl)	Oil	" $33,988.27 "
Fed Onshore	2009	MT	Madison	30057	Bonus	Oil & Gas		" $14,025.83 "
Fed Onshore	2009	MT	Madison	30057	Rents	Oil & Gas		" $10,759.37 "
Fed Onshore	2009	MT	Mccone	30055	Bonus	Oil & Gas		 $640.00 
Fed Onshore	2009	MT	Mccone	30055	Rents	Oil & Gas		" $3,762.00 "
Fed Onshore	2009	MT	Meagher	30059	Rents	Oil & Gas		" $20,660.83 "
Fed Onshore	2009	MT	Musselshell	30065	Bonus	Oil & Gas		" $181,580.00 "
Fed Onshore	2009	MT	Musselshell	30065	Other Revenues	Oil & Gas		 $(70.00)
Fed Onshore	2009	MT	Musselshell	30065	Rents	Oil & Gas		" $90,502.37 "
Fed Onshore	2009	MT	Musselshell	30065	Royalties	Oil (bbl)	Oil	" $49,273.47 "
Fed Onshore	2009	MT	Petroleum	30069	Rents	Hardrock		 $146.50 
Fed Onshore	2009	MT	Petroleum	30069	Rents	Oil & Gas		" $98,185.42 "
Fed Onshore	2009	MT	Petroleum	30069	Royalties	Oil (bbl)	Oil	" $65,755.64 "
Fed Onshore	2009	MT	Phillips	30071	Bonus	Oil & Gas		" $10,936.00 "
Fed Onshore	2009	MT	Phillips	30071	Other Revenues	Oil & Gas		" $22,235.43 "
Fed Onshore	2009	MT	Phillips	30071	Rents	Oil & Gas		" $394,006.50 "
Fed Onshore	2009	MT	Phillips	30071	Royalties	Gas (mcf)	Unprocessed (Wet) Gas	" $4,809,608.41 "
Fed Onshore	2009	MT	Pondera	30073	Other Revenues	Oil & Gas		" $4,174.91 "
Fed Onshore	2009	MT	Pondera	30073	Rents	Oil & Gas		" $45,892.23 "
Fed Onshore	2009	MT	Pondera	30073	Royalties	Gas (mcf)	Unprocessed (Wet) Gas	" $1,911.97 "
Fed Onshore	2009	MT	Powder River	30075	Bonus	Oil & Gas		" $29,748.00 "
