CY	State/Offshore Region	Offshore Area	Revenue Type	Commodity	 Product 	 Royalty/Revenue 
2004	Gulf of Mexico	Grand Isle	Royalties	Oil	 Drip or Scrubber Condensate 	 $ 24,777.31 
2004	Gulf of Mexico	Grand Isle	Royalties	Oil	 Inlet Scrubber 	 $ 0.79 
2004	Gulf of Mexico	Grand Isle	Royalties	Oil	 Oil 	 $ 26,253,679.89 
2004	Gulf of Mexico	Grand Isle S	Bonus	Oil and Gas		 $ 2,808,064.00 
2004	Gulf of Mexico	Grand Isle S	Other Roy Vals	Oil	 Oil 	 $ 250,508.31 
2004	Gulf of Mexico	Grand Isle S	Other Roy Vals	Oil & Gas		 $ (2,108,148.64)
2004	Gulf of Mexico	Grand Isle S	Other Roy Vols	Oil	 Oil 	 $ -   
2004	Gulf of Mexico	Grand Isle S	Rents	Oil and Gas		 $ 363,500.00 
2004	Gulf of Mexico	Grand Isle S	Royalties	Gas	 Processed (Residue) Gas 	 $ 776,201.81 
2004	Gulf of Mexico	Grand Isle S	Royalties	Gas	 Unprocessed (Wet) Gas 	 $ 30,128,808.93 
2004	Gulf of Mexico	Grand Isle S	Royalties	NGL	 Gas Plant Products 	 $ 2,006,203.27 
2004	Gulf of Mexico	Grand Isle S	Royalties	Oil	 Condensate 	 $ 2,594,170.86 
2004	Gulf of Mexico	Grand Isle S	Royalties	Oil	 Drip or Scrubber Condensate 	 $ 135,536.35 
2004	Gulf of Mexico	Grand Isle S	Royalties	Oil	 Oil 	 $ 631,270.30 
2004	Gulf of Mexico	Green Canyon	Bonus	Oil and Gas		 $ 98,537,960.00 
2004	Gulf of Mexico	Green Canyon	Other Revenues	Oil & Gas		 $ 164,775.36 
2004	Gulf of Mexico	Green Canyon	Other Roy Vals	Oil	 Oil 	 $ 3,507,633.77 
2004	Gulf of Mexico	Green Canyon	Other Roy Vals	Oil & Gas		 $ (1,751,742.01)
2004	Gulf of Mexico	Green Canyon	Other Roy Vols	Gas	 Flash Gas 	 $ -   
2004	Gulf of Mexico	Green Canyon	Other Roy Vols	Gas	 Processed (Residue) Gas 	 $ -   
2004	Gulf of Mexico	Green Canyon	Other Roy Vols	Gas	 Unprocessed (Wet) Gas 	 $ -   
2004	Gulf of Mexico	Green Canyon	Other Roy Vols	NGL	 Gas Plant Products 	 $ -   
2004	Gulf of Mexico	Green Canyon	Other Roy Vols	Oil	 Condensate 	 $ -   
2004	Gulf of Mexico	Green Canyon	Other Roy Vols	Oil	 Drip or Scrubber Condensate 	 $ -   
2004	Gulf of Mexico	Green Canyon	Other Roy Vols	Oil	 Oil 	 $ -   
2004	Gulf of Mexico	Green Canyon	Rents	Oil and Gas		 $ 27,811,537.50 
2004	Gulf of Mexico	Green Canyon	Royalties	Gas	 Flash Gas 	 $ 16,873.49 
2004	Gulf of Mexico	Green Canyon	Royalties	Gas	 Fuel Gas 	 $ (42,019.78)
2004	Gulf of Mexico	Green Canyon	Royalties	Gas	 Processed (Residue) Gas 	 $ 49,799,633.59 
2004	Gulf of Mexico	Green Canyon	Royalties	Gas	 Unprocessed (Wet) Gas 	 $ 62,484,493.92 
2004	Gulf of Mexico	Green Canyon	Royalties	NGL	 Gas Plant Products 	 $ 12,190,132.00 
2004	Gulf of Mexico	Green Canyon	Royalties	Oil	 Condensate 	 $ 4,663,994.80 
2004	Gulf of Mexico	Green Canyon	Royalties	Oil	 Drip or Scrubber Condensate 	 $ 447,656.93 
2004	Gulf of Mexico	Green Canyon	Royalties	Oil	 Inlet Scrubber 	 $ 2,965.39 
2004	Gulf of Mexico	Green Canyon	Royalties	Oil	 Oil 	 $ 121,658,219.34 
2004	Gulf of Mexico	Green Canyon	Royalties	Other	 Sulfur 	 $ 1,388.73 
2004	Gulf of Mexico	H Is E S	Bonus	Oil and Gas		 $ 8,755,046.00 
2004	Gulf of Mexico	H Is E S	Other Revenues	Oil & Gas		 $ 13,291.68 
2004	Gulf of Mexico	H Is E S	Other Roy Vals	Oil	 Oil 	 $ (8,800.87)
2004	Gulf of Mexico	H Is E S	Other Roy Vals	Oil & Gas		 $ (2,958,657.51)
2004	Gulf of Mexico	H Is E S	Other Roy Vols	Oil	 Oil 	 $ -   
2004	Gulf of Mexico	H Is E S	Rents	Oil and Gas		 $ 925,559.00 
2004	Gulf of Mexico	H Is E S	Royalties	Gas	 Flash Gas 	 $ 11,058.79 
2004	Gulf of Mexico	H Is E S	Royalties	Gas	 Processed (Residue) Gas 	 $ 17,421,239.50 
2004	Gulf of Mexico	H Is E S	Royalties	Gas	 Unprocessed (Wet) Gas 	 $ 40,952,018.64 
2004	Gulf of Mexico	H Is E S	Royalties	NGL	 Gas Plant Products 	 $ 559,998.85 
2004	Gulf of Mexico	H Is E S	Royalties	Oil	 Condensate 	 $ 864,261.62 
2004	Gulf of Mexico	H Is E S	Royalties	Oil	 Drip or Scrubber Condensate 	 $ 2,017.97 
2004	Gulf of Mexico	H Is E S	Royalties	Oil	 Oil 	 $ 488,869.05 
2004	Gulf of Mexico	Henderson	Rents	Oil and Gas		 $ 21,481.95 
2004	Gulf of Mexico	Hi Is E	Bonus	Oil and Gas		 $ 8,940,869.00 
2004	Gulf of Mexico	Hi Is E	Other Revenues	Oil & Gas		 $ 5,778.08 
2004	Gulf of Mexico	Hi Is E	Other Roy Vals	Oil	 Condensate 	 $ (104.46)
2004	Gulf of Mexico	Hi Is E	Other Roy Vals	Oil & Gas		 $ (302,575.67)
2004	Gulf of Mexico	Hi Is E	Other Roy Vols	Oil	 Oil 	 $ -   
2004	Gulf of Mexico	Hi Is E	Rents	Oil and Gas		 $ 1,161,010.00 
2004	Gulf of Mexico	Hi Is E	Royalties	Gas	 Flash Gas 	 $ 4,958.77 
2004	Gulf of Mexico	Hi Is E	Royalties	Gas	 Processed (Residue) Gas 	 $ 5,382,941.63 
2004	Gulf of Mexico	Hi Is E	Royalties	Gas	 Unprocessed (Wet) Gas 	 $ 13,065,659.70 
2004	Gulf of Mexico	Hi Is E	Royalties	NGL	 Gas Plant Products 	 $ 17,324.67 
2004	Gulf of Mexico	Hi Is E	Royalties	Oil	 Condensate 	 $ 1,200,413.93 
2004	Gulf of Mexico	Hi Is E	Royalties	Oil	 Oil 	 $ 123,320.34 
2004	Gulf of Mexico	Hi Is So	Bonus	Oil and Gas		 $ 5,379,335.00 
2004	Gulf of Mexico	Hi Is So	Other Revenues	Oil & Gas		 $ (27,629.91)
2004	Gulf of Mexico	Hi Is So	Other Roy Vals	Oil	 Condensate 	 $ 9,181.55 
2004	Gulf of Mexico	Hi Is So	Other Roy Vals	Oil & Gas		 $ (662,093.59)
2004	Gulf of Mexico	Hi Is So	Other Roy Vols	Oil	 Oil 	 $ -   
2004	Gulf of Mexico	Hi Is So	Rents	Oil and Gas		 $ 949,050.00 
2004	Gulf of Mexico	Hi Is So	Royalties	Gas	 Flash Gas 	 $ 70.95 
2004	Gulf of Mexico	Hi Is So	Royalties	Gas	 Processed (Residue) Gas 	 $ 24,526,203.35 
2004	Gulf of Mexico	Hi Is So	Royalties	Gas	 Unprocessed (Wet) Gas 	 $ 49,562,646.57 
2004	Gulf of Mexico	Hi Is So	Royalties	NGL	 Gas Plant Products 	 $ 536,501.87 
2004	Gulf of Mexico	Hi Is So	Royalties	Oil	 Condensate 	 $ 7,435,877.82 
2004	Gulf of Mexico	Hi Is So	Royalties	Oil	 Drip or Scrubber Condensate 	 $ 9,035.89 
2004	Gulf of Mexico	Hi Is So	Royalties	Oil	 Oil 	 $ 6,785,712.87 
2004	Gulf of Mexico	High Isld	Bonus	Oil and Gas		 $ 21,432,141.00 
2004	Gulf of Mexico	High Isld	Other Revenues	Oil & Gas		 $ 151,642.89 
2004	Gulf of Mexico	High Isld	Other Roy Vals	Oil & Gas		 $ (2,401,104.06)
2004	Gulf of Mexico	High Isld	Other Roy Vols	Gas	 Unprocessed (Wet) Gas 	 $ -   
2004	Gulf of Mexico	High Isld	Other Roy Vols	Oil	 Condensate 	 $ -   
2004	Gulf of Mexico	High Isld	Other Roy Vols	Oil	 Oil 	 $ -   
2004	Gulf of Mexico	High Isld	Rents	Oil and Gas		 $ 2,729,840.00 
2004	Gulf of Mexico	High Isld	Royalties	Gas	 Flash Gas 	 $ 310,324.89 
2004	Gulf of Mexico	High Isld	Royalties	Gas	 Processed (Residue) Gas 	 $ 98,612,065.15 
2004	Gulf of Mexico	High Isld	Royalties	Gas	 Unprocessed (Wet) Gas 	 $ 56,172,551.47 
2004	Gulf of Mexico	High Isld	Royalties	NGL	 Gas Plant Products 	 $ 9,092,981.46 
2004	Gulf of Mexico	High Isld	Royalties	Oil	 Condensate 	 $ (1,110,206.28)
2004	Gulf of Mexico	High Isld	Royalties	Oil	 Oil 	 $ 9,521,028.16 
2004	Gulf of Mexico	Keath Can	Bonus	Oil and Gas		 $ 33,037,304.00 
2004	Gulf of Mexico	Keath Can	Rents	Oil and Gas		 $ 19,656,000.00 
2004	Gulf of Mexico	Lloyd Ridge	Rents	Oil and Gas		 $ 2,302,500.80 
2004	Gulf of Mexico	Louisiana	Other Revenues	Sulfur		 $ (283.00)
2004	Gulf of Mexico	Louisiana	Royalties	Oil	 Oil 	 $ (1,325,306.02)
2004	Gulf of Mexico	Lund	Rents	Oil and Gas		 $ 734,400.00 
2004	Gulf of Mexico	Main Pass	Bonus	Oil and Gas		 $ 2,176,375.00 
2004	Gulf of Mexico	Main Pass	Other Revenues	Oil & Gas		 $ 22,805.86 
2004	Gulf of Mexico	Main Pass	Other Roy Vals	Gas	 Processed (Residue) Gas 	 $ 63.60 
2004	Gulf of Mexico	Main Pass	Other Roy Vals	Gas	 Unprocessed (Wet) Gas 	 $ 32,251.84 
2004	Gulf of Mexico	Main Pass	Other Roy Vals	Oil	 Condensate 	 $ 678.37 
2004	Gulf of Mexico	Main Pass	Other Roy Vals	Oil	 Oil 	 $ 386,505.09 
2004	Gulf of Mexico	Main Pass	Other Roy Vals	Oil & Gas		 $ (469,904.63)
2004	Gulf of Mexico	Main Pass	Other Roy Vols	Oil	 Condensate 	 $ -   
2004	Gulf of Mexico	Main Pass	Other Roy Vols	Oil	 Oil 	 $ -   
2004	Gulf of Mexico	Main Pass	Rents	Oil and Gas		 $ 718,310.95 
2004	Gulf of Mexico	Main Pass	Royalties	Gas	 Fuel Gas 	 $ 375,362.31 
2004	Gulf of Mexico	Main Pass	Royalties	Gas	 Processed (Residue) Gas 	 $ 24,405,270.09 
2004	Gulf of Mexico	Main Pass	Royalties	Gas	 Unprocessed (Wet) Gas 	 $ 22,324,802.15 
2004	Gulf of Mexico	Main Pass	Royalties	NGL	 Gas Plant Products 	 $ 2,221,440.67 
2004	Gulf of Mexico	Main Pass	Royalties	Oil	 Condensate 	 $ 34,260,900.95 
2004	Gulf of Mexico	Main Pass	Royalties	Oil	 Drip or Scrubber Condensate 	 $ 6,915.63 
2004	Gulf of Mexico	Main Pass	Royalties	Oil	 Inlet Scrubber 	 $ (5,064.13)
2004	Gulf of Mexico	Main Pass	Royalties	Oil	 Oil 	 $ 34,149,885.01 
2004	Gulf of Mexico	Main Pass Se	Bonus	Oil and Gas		 $ 6,191,636.00 
2004	Gulf of Mexico	Main Pass Se	Other Revenues	Oil & Gas		 $ (3,679.49)
2004	Gulf of Mexico	Main Pass Se	Other Roy Vals	Oil	 Condensate 	 $ (616.01)
2004	Gulf of Mexico	Main Pass Se	Other Roy Vals	Oil	 Oil 	 $ (94,467.05)
2004	Gulf of Mexico	Main Pass Se	Other Roy Vals	Oil & Gas		 $ (3,169,204.79)
2004	Gulf of Mexico	Main Pass Se	Other Roy Vols	Oil	 Oil 	 $ -   
2004	Gulf of Mexico	Main Pass Se	Rents	Oil and Gas		 $ 2,066,542.00 
2004	Gulf of Mexico	Main Pass Se	Royalties	Gas	 Flash Gas 	 $ 7,779.64 
2004	Gulf of Mexico	Main Pass Se	Royalties	Gas	 Processed (Residue) Gas 	 $ 23,873,898.59 
2004	Gulf of Mexico	Main Pass Se	Royalties	Gas	 Unprocessed (Wet) Gas 	 $ 23,961,209.39 
2004	Gulf of Mexico	Main Pass Se	Royalties	NGL	 Gas Plant Products 	 $ 4,461,117.48 
2004	Gulf of Mexico	Main Pass Se	Royalties	Oil	 Condensate 	 $ 1,147,638.97 
2004	Gulf of Mexico	Main Pass Se	Royalties	Oil	 Drip or Scrubber Condensate 	 $ 57,315.85 
2004	Gulf of Mexico	Main Pass Se	Royalties	Oil	 Inlet Scrubber 	 $ 4,764.46 
2004	Gulf of Mexico	Main Pass Se	Royalties	Oil	 Oil 	 $ 28,040,964.68 
2004	Gulf of Mexico	Matagorda	Rents	Oil and Gas		 $ 28,800.00 
2004	Gulf of Mexico	Matagorda I	Bonus	Oil and Gas		 $ 4,681,872.00 
2004	Gulf of Mexico	Matagorda I	Other Revenues	Oil & Gas		 $ (146.98)
2004	Gulf of Mexico	Matagorda I	Other Roy Vals	Oil & Gas		 $ 343,379.13 
2004	Gulf of Mexico	Matagorda I	Rents	Oil and Gas		 $ 1,072,445.00 
2004	Gulf of Mexico	Matagorda I	Royalties	Gas	 Flash Gas 	 $ 5,013.25 
2004	Gulf of Mexico	Matagorda I	Royalties	Gas	 Processed (Residue) Gas 	 $ 1,479,511.56 
2004	Gulf of Mexico	Matagorda I	Royalties	Gas	 Unprocessed (Wet) Gas 	 $ 78,612,650.94 
2004	Gulf of Mexico	Matagorda I	Royalties	NGL	 Gas Plant Products 	 $ 98,606.31 
2004	Gulf of Mexico	Matagorda I	Royalties	Oil	 Condensate 	 $ 1,908,150.18 
2004	Gulf of Mexico	Matagorda I	Royalties	Oil	 Drip or Scrubber Condensate 	 $ 66.43 
2004	Gulf of Mexico	Matagorda I	Royalties	Oil	 Oil 	 $ 25,815.88 
2004	Gulf of Mexico	Miss Canyon	Bonus	Oil and Gas		 $ 33,050,661.25 
2004	Gulf of Mexico	Miss Canyon	Other Revenues	Oil & Gas		 $ 792,051.79 
2004	Gulf of Mexico	Miss Canyon	Other Roy Vals	Oil	 Oil 	 $ (2,286,475.01)
2004	Gulf of Mexico	Miss Canyon	Other Roy Vals	Oil & Gas		 $ 3,475,494.64 
2004	Gulf of Mexico	Miss Canyon	Other Roy Vols	Gas	 Flash Gas 	 $ -   
2004	Gulf of Mexico	Miss Canyon	Other Roy Vols	Gas	 Processed (Residue) Gas 	 $ -   
2004	Gulf of Mexico	Miss Canyon	Other Roy Vols	Gas	 Unprocessed (Wet) Gas 	 $ -   
2004	Gulf of Mexico	Miss Canyon	Other Roy Vols	NGL	 Gas Plant Products 	 $ -   
2004	Gulf of Mexico	Miss Canyon	Other Roy Vols	Oil	 Condensate 	 $ -   
2004	Gulf of Mexico	Miss Canyon	Other Roy Vols	Oil	 Drip or Scrubber Condensate 	 $ -   
2004	Gulf of Mexico	Miss Canyon	Other Roy Vols	Oil	 Inlet Scrubber 	 $ -   
2004	Gulf of Mexico	Miss Canyon	Other Roy Vols	Oil	 Oil 	 $ -   
2004	Gulf of Mexico	Miss Canyon	Rents	Oil and Gas		 $ 20,096,789.99 
2004	Gulf of Mexico	Miss Canyon	Royalties	Gas	 Flash Gas 	 $ 724,960.58 
2004	Gulf of Mexico	Miss Canyon	Royalties	Gas	 Fuel Gas 	 $ 3,973.85 
2004	Gulf of Mexico	Miss Canyon	Royalties	Gas	 Processed (Residue) Gas 	 $ 252,834,018.31 
2004	Gulf of Mexico	Miss Canyon	Royalties	Gas	 Unprocessed (Wet) Gas 	 $ 79,270,998.63 
2004	Gulf of Mexico	Miss Canyon	Royalties	NGL	 Gas Plant Products 	 $ 42,775,487.70 
2004	Gulf of Mexico	Miss Canyon	Royalties	Oil	 Condensate 	 $ 7,624,353.56 
2004	Gulf of Mexico	Miss Canyon	Royalties	Oil	 Drip or Scrubber Condensate 	 $ 183,970.07 
2004	Gulf of Mexico	Miss Canyon	Royalties	Oil	 Inlet Scrubber 	 $ 180,915.15 
2004	Gulf of Mexico	Miss Canyon	Royalties	Oil	 Oil 	 $ 44,942,210.48 
2004	Gulf of Mexico	Mobile	Bonus	Oil and Gas		 $ 3,123,646.00 
2004	Gulf of Mexico	Mobile	Other Revenues	Oil & Gas		 $ 22,201.10 
2004	Gulf of Mexico	Mobile	Other Roy Vals	Oil & Gas		 $ 1,419,287.20 
2004	Gulf of Mexico	Mobile	Other Roy Vols	Gas	 Unprocessed (Wet) Gas 	 $ -   
2004	Gulf of Mexico	Mobile	Rents	Oil and Gas		 $ 494,130.00 
2004	Gulf of Mexico	Mobile	Royalties	Gas	 Processed (Residue) Gas 	 $ 31,421,669.60 
2004	Gulf of Mexico	Mobile	Royalties	Gas	 Unprocessed (Wet) Gas 	 $ 55,093,259.43 
2004	Gulf of Mexico	Mobile	Royalties	NGL	 Gas Plant Products 	 $ 699,636.07 
2004	Gulf of Mexico	Mobile	Royalties	Oil	 Condensate 	 $ 8,007.67 
2004	Gulf of Mexico	Mobile	Royalties	Oil	 Drip or Scrubber Condensate 	 $ 6,734.11 
2004	Gulf of Mexico	Mobile	Royalties	Oil	 Oil 	 $ 23,296.09 
2004	Gulf of Mexico	Mobile	Royalties	Oil	 Other Liquid Hydrocarbons 	 $ 38,081.61 
2004	Gulf of Mexico	Mobile	Royalties	Other	 Sulfur 	 $ 18,268.76 
2004	Gulf of Mexico	Mustang E Ad	Bonus	Oil and Gas		 $ 888,343.00 
2004	Gulf of Mexico	Mustang E Ad	Other Roy Vals	Oil & Gas		 $ 25,520.00 
2004	Gulf of Mexico	Mustang E Ad	Rents	Oil and Gas		 $ 817,005.00 
2004	Gulf of Mexico	Mustang E Ad	Royalties	Gas	 Flash Gas 	 $ 1,191.71 
2004	Gulf of Mexico	Mustang E Ad	Royalties	Gas	 Processed (Residue) Gas 	 $ 1,818,105.76 
2004	Gulf of Mexico	Mustang E Ad	Royalties	Gas	 Unprocessed (Wet) Gas 	 $ 1,003,453.73 
2004	Gulf of Mexico	Mustang E Ad	Royalties	NGL	 Gas Plant Products 	 $ (7,786.62)
2004	Gulf of Mexico	Mustang E Ad	Royalties	Oil	 Condensate 	 $ 84,696.19 
2004	Gulf of Mexico	Mustang E Ad	Royalties	Oil	 Drip or Scrubber Condensate 	 $ 1,090.93 
2004	Gulf of Mexico	Mustang I	Bonus	Oil and Gas		 $ 1,370,642.00 
2004	Gulf of Mexico	Mustang I	Other Revenues	Oil & Gas		 $ 100,577.40 
2004	Gulf of Mexico	Mustang I	Other Roy Vals	Oil & Gas		 $ 342,114.97 
2004	Gulf of Mexico	Mustang I	Rents	Oil and Gas		 $ 863,490.00 
2004	Gulf of Mexico	Mustang I	Royalties	Gas	 Flash Gas 	 $ 2,120.36 
2004	Gulf of Mexico	Mustang I	Royalties	Gas	 Unprocessed (Wet) Gas 	 $ 14,212,366.42 
2004	Gulf of Mexico	Mustang I	Royalties	Oil	 Condensate 	 $ 180,382.67 
2004	Gulf of Mexico	Mustang I	Royalties	Oil	 Oil 	 $ 2,426.78 
2004	Gulf of Mexico	N Padre E	Bonus	Oil and Gas		 $ 151,000.00 
2004	Gulf of Mexico	N Padre E	Other Roy Vals	Oil & Gas		 $ 457,758.00 
2004	Gulf of Mexico	N Padre E	Rents	Oil and Gas		 $ 403,200.00 
2004	Gulf of Mexico	N Padre E	Royalties	Gas	 Flash Gas 	 $ 516.51 
2004	Gulf of Mexico	N Padre E	Royalties	Gas	 Unprocessed (Wet) Gas 	 $ 11,607,924.36 
2004	Gulf of Mexico	N Padre E	Royalties	Oil	 Condensate 	 $ 19,862.03 
2004	Gulf of Mexico	N Padre I	Other Roy Vals	Oil & Gas		 $ 7,502.00 
2004	Gulf of Mexico	N Padre I	Rents	Oil and Gas		 $ 370,215.00 
2004	Gulf of Mexico	N Padre I	Royalties	Gas	 Unprocessed (Wet) Gas 	 $ 2,110,750.42 
2004	Gulf of Mexico	N Padre I	Royalties	Oil	 Condensate 	 $ 2,684.92 
2004	Gulf of Mexico	Pensacola	Other Roy Vals	Oil & Gas		 $ (21,000.00)
2004	Gulf of Mexico	Pensacola	Rents	Oil and Gas		 $ 56,207.79 
2004	Gulf of Mexico	Pensacola	Royalties	Gas	 Processed (Residue) Gas 	 $ 10,699.47 
2004	Gulf of Mexico	Pensacola	Royalties	Gas	 Unprocessed (Wet) Gas 	 $ 263,569.58 
2004	Gulf of Mexico	Port Isabel	Bonus	Oil and Gas		 $ 2,610,768.00 
2004	Gulf of Mexico	Port Isabel	Rents	Oil and Gas		 $ 1,888,257.50 
2004	Gulf of Mexico	S Msh Ild No	Bonus	Oil and Gas		 $ 10,892,408.00 
2004	Gulf of Mexico	S Msh Ild No	Other Revenues	Oil & Gas		 $ 31,633.44 
2004	Gulf of Mexico	S Msh Ild No	Other Roy Vals	Gas	 Processed (Residue) Gas 	 $ 17,392.21 
2004	Gulf of Mexico	S Msh Ild No	Other Roy Vals	Gas	 Unprocessed (Wet) Gas 	 $ 10,082.21 
2004	Gulf of Mexico	S Msh Ild No	Other Roy Vals	NGL	 Gas Plant Products 	 $ 213.28 
2004	Gulf of Mexico	S Msh Ild No	Other Roy Vals	Oil	 Condensate 	 $ (6,978.89)
2004	Gulf of Mexico	S Msh Ild No	Other Roy Vals	Oil	 Drip or Scrubber Condensate 	 $ (255.28)
2004	Gulf of Mexico	S Msh Ild No	Other Roy Vals	Oil	 Oil 	 $ (5,240,548.31)
2004	Gulf of Mexico	S Msh Ild No	Other Roy Vals	Oil & Gas		 $ 1,688,685.16 
2004	Gulf of Mexico	S Msh Ild No	Other Roy Vols	Oil	 Oil 	 $ -   
2004	Gulf of Mexico	S Msh Ild No	Rents	Oil and Gas		 $ 831,775.00 
2004	Gulf of Mexico	S Msh Ild No	Royalties	Gas	 Flash Gas 	 $ 53,315.11 
2004	Gulf of Mexico	S Msh Ild No	Royalties	Gas	 Fuel Gas 	 $ 537,126.79 
2004	Gulf of Mexico	S Msh Ild No	Royalties	Gas	 Processed (Residue) Gas 	 $ 35,904,976.67 
2004	Gulf of Mexico	S Msh Ild No	Royalties	Gas	 Unprocessed (Wet) Gas 	 $ 34,543,267.56 
2004	Gulf of Mexico	S Msh Ild No	Royalties	NGL	 Gas Plant Products 	 $ 5,840,172.18 
2004	Gulf of Mexico	S Msh Ild No	Royalties	Oil	 Condensate 	 $ 5,913,461.07 
2004	Gulf of Mexico	S Msh Ild No	Royalties	Oil	 Drip or Scrubber Condensate 	 $ 219,048.40 
2004	Gulf of Mexico	S Msh Ild No	Royalties	Oil	 Inlet Scrubber 	 $ 1,658.63 
2004	Gulf of Mexico	S Msh Ild No	Royalties	Oil	 Oil 	 $ 37,898,075.21 
2004	Gulf of Mexico	S Msh Ild So	Bonus	Oil and Gas		 $ 4,536,471.00 
2004	Gulf of Mexico	S Msh Ild So	Other Revenues	Oil & Gas		 $ 8,545.15 
2004	Gulf of Mexico	S Msh Ild So	Other Roy Vals	Oil	 Condensate 	 $ 80.53 
2004	Gulf of Mexico	S Msh Ild So	Other Roy Vals	Oil	 Oil 	 $ 666,695.80 
2004	Gulf of Mexico	S Msh Ild So	Other Roy Vals	Oil & Gas		 $ 574,206.65 
2004	Gulf of Mexico	S Msh Ild So	Other Roy Vols	Oil	 Oil 	 $ -   
2004	Gulf of Mexico	S Msh Ild So	Rents	Oil and Gas		 $ 890,271.00 
2004	Gulf of Mexico	S Msh Ild So	Royalties	Gas	 Flash Gas 	 $ 1,064.65 
2004	Gulf of Mexico	S Msh Ild So	Royalties	Gas	 Gas Lost - Flared or Vented 	 $ 4,836.18 
2004	Gulf of Mexico	S Msh Ild So	Royalties	Gas	 Processed (Residue) Gas 	 $ 17,874,697.50 
2004	Gulf of Mexico	S Msh Ild So	Royalties	Gas	 Unprocessed (Wet) Gas 	 $ 22,707,473.36 
2004	Gulf of Mexico	S Msh Ild So	Royalties	NGL	 Gas Plant Products 	 $ 2,345,277.78 
2004	Gulf of Mexico	S Msh Ild So	Royalties	Oil	 Condensate 	 $ 4,425,416.86 
2004	Gulf of Mexico	S Msh Ild So	Royalties	Oil	 Drip or Scrubber Condensate 	 $ 314,927.83 
2004	Gulf of Mexico	S Msh Ild So	Royalties	Oil	 Inlet Scrubber 	 $ (1.44)
2004	Gulf of Mexico	S Msh Ild So	Royalties	Oil	 Oil 	 $ 15,833,628.31 
2004	Gulf of Mexico	S Padre E	Bonus	Oil and Gas		 $ 1,311,148.00 
2004	Gulf of Mexico	S Padre E	Rents	Oil and Gas		 $ 187,200.00 
2004	Gulf of Mexico	S Padre I	Bonus	Oil and Gas		 $ 294,000.00 
2004	Gulf of Mexico	S Padre I	Rents	Oil and Gas		 $ 465,720.00 
2004	Gulf of Mexico	S Pass E	Other Revenues	Oil & Gas		 $ 21,363.11 
2004	Gulf of Mexico	S Pass E	Other Roy Vals	Oil	 Oil 	 $ (73,976.50)
2004	Gulf of Mexico	S Pass E	Other Roy Vals	Oil & Gas		 $ (387,885.04)
2004	Gulf of Mexico	S Pass E	Other Roy Vols	Oil	 Oil 	 $ -   
2004	Gulf of Mexico	S Pass E	Rents	Oil and Gas		 $ 50,000.00 
2004	Gulf of Mexico	S Pass E	Royalties	Gas	 Processed (Residue) Gas 	 $ 1,302,974.21 
2004	Gulf of Mexico	S Pass E	Royalties	Gas	 Unprocessed (Wet) Gas 	 $ 64,256.11 
2004	Gulf of Mexico	S Pass E	Royalties	NGL	 Gas Plant Products 	 $ 325,005.37 
2004	Gulf of Mexico	S Pass E	Royalties	Oil	 Condensate 	 $ (16.37)
2004	Gulf of Mexico	S Pass E	Royalties	Oil	 Drip or Scrubber Condensate 	 $ 15.48 
2004	Gulf of Mexico	S Pass E	Royalties	Oil	 Oil 	 $ 1,319,765.87 
2004	Gulf of Mexico	S Pass S	Bonus	Oil and Gas		 $ 420,106.75 
2004	Gulf of Mexico	S Pass S	Other Revenues	Oil & Gas		 $ (145,587.82)
2004	Gulf of Mexico	S Pass S	Other Roy Vals	Oil	 Oil 	 $ 7,700.16 
2004	Gulf of Mexico	S Pass S	Other Roy Vals	Oil & Gas		 $ (936,586.83)
2004	Gulf of Mexico	S Pass S	Other Roy Vols	Oil	 Oil 	 $ -   
2004	Gulf of Mexico	S Pass S	Rents	Oil and Gas		 $ 167,710.01 
2004	Gulf of Mexico	S Pass S	Royalties	Gas	 Fuel Gas 	 $ 257,637.47 
2004	Gulf of Mexico	S Pass S	Royalties	Gas	 Processed (Residue) Gas 	 $ 4,906,682.02 
2004	Gulf of Mexico	S Pass S	Royalties	Gas	 Unprocessed (Wet) Gas 	 $ 8,849,630.70 
2004	Gulf of Mexico	S Pass S	Royalties	NGL	 Gas Plant Products 	 $ 915,957.15 
2004	Gulf of Mexico	S Pass S	Royalties	Oil	 Condensate 	 $ 61,351.14 
2004	Gulf of Mexico	S Pass S	Royalties	Oil	 Drip or Scrubber Condensate 	 $ 15,304.61 
2004	Gulf of Mexico	S Pass S	Royalties	Oil	 Oil 	 $ 6,266,448.52 
2004	Gulf of Mexico	S Timb S	Bonus	Oil and Gas		 $ 6,182,291.00 
2004	Gulf of Mexico	S Timb S	Other Revenues	Oil & Gas		 $ (3,081.45)
2004	Gulf of Mexico	S Timb S	Other Roy Vals	Oil	 Condensate 	 $ 35,518.22 
2004	Gulf of Mexico	S Timb S	Other Roy Vals	Oil	 Oil 	 $ 109,126.72 
2004	Gulf of Mexico	S Timb S	Other Roy Vals	Oil & Gas		 $ 3,225,018.98 
2004	Gulf of Mexico	S Timb S	Other Roy Vols	Gas	 Processed (Residue) Gas 	 $ -   
2004	Gulf of Mexico	S Timb S	Other Roy Vols	Gas	 Unprocessed (Wet) Gas 	 $ -   
2004	Gulf of Mexico	S Timb S	Other Roy Vols	NGL	 Gas Plant Products 	 $ -   
2004	Gulf of Mexico	S Timb S	Other Roy Vols	Oil	 Oil 	 $ -   
