CY	Onshore/Offshore	County Code	St	County	Revenue Type	Commodity	Product	Royalty/Revenue
2013	Onshore	23129	MS	Smith	Royalties	Oil	Condensate	 $ 17,097.32 
2013	Onshore	23131	MS	Stone	Royalties	Gas	Unprocessed (Wet) Gas	 $ 11,152.86 
2013	Onshore	23153	MS	Wayne	Royalties	Oil	Oil	 $ 456,996.26 
2013	Onshore	23157	MS	Wilkinson	Royalties	Oil	Oil	 $ 56,277.64 
2013	Onshore	24055	MO	Crawford	Royalties	Hardrock	Coal-Bituminous-Processed	 $ -   
2013	Onshore	24055	MO	Crawford	Royalties	Solids	Lead Concentrate	 $ 10.99 
2013	Onshore	24065	MO	Dent	Royalties	Hardrock	Coal-Bituminous-Processed	 $ (0.00)
2013	Onshore	24065	MO	Dent	Royalties	Solids	Lead Concentrate	 $ 8,100.99 
2013	Onshore	24093	MO	Iron	Royalties	Hardrock	Coal-Bituminous-Processed	 $ (0.00)
2013	Onshore	24093	MO	Iron	Royalties	Solids	Lead Concentrate	 $ 13,831.99 
2013	Onshore	24179	MO	Reynolds	Royalties	Hardrock	Coal-Bituminous-Processed	 $ -   
2013	Onshore	24179	MO	Reynolds	Royalties	Solids	Lead Concentrate	 $ 78,102.02 
2013	Onshore	24221	MO	Washington	Royalties	Hardrock	Coal-Bituminous-Processed	 $ -   
2013	Onshore	24221	MO	Washington	Royalties	Solids	Lead Concentrate	 $ 17.01 
2013	Onshore	25001	MT	Beaverhead	Other Revenues	Phosphate		 $ 2,818.00 
2013	Onshore	25003	MT	Big Horn	Other Revenues	Oil & Gas		 $ 26,603.94 
2013	Onshore	25003	MT	Big Horn	Other Roy Vals	Oil & Gas		 $ (79,525.00)
2013	Onshore	25003	MT	Big Horn	Royalties	Gas	Coal Bed Methane	 $ 143,377.59 
2013	Onshore	25005	MT	Blaine	Other Revenues	Oil & Gas		 $ 39,673.50 
2013	Onshore	25005	MT	Blaine	Other Roy Vals	Oil & Gas		 $ 12,163.48 
2013	Onshore	25005	MT	Blaine	Royalties	Gas	Unprocessed (Wet) Gas	 $ 399,552.98 
2013	Onshore	25005	MT	Blaine	Royalties	Oil	Oil	 $ 388,890.71 
2013	Onshore	25009	MT	Carbon	Other Revenues	Oil & Gas		 $ 41,965.11 
2013	Onshore	25009	MT	Carbon	Other Roy Vals	Oil & Gas		 $ 46,214.17 
2013	Onshore	25009	MT	Carbon	Royalties	Gas	Gas Plant Products	 $ 161,160.07 
2013	Onshore	25009	MT	Carbon	Royalties	Gas	Unprocessed (Wet) Gas	 $ 55,347.63 
2013	Onshore	25009	MT	Carbon	Royalties	Oil	Oil	 $ 2,224,919.03 
2013	Onshore	25009	MT	Carbon	Royalties	Other	Sulfur	 $ 5,314.96 
2013	Onshore	25011	MT	Carter	Other Revenues	Oil & Gas		 $ 33,214.00 
2013	Onshore	25011	MT	Carter	Royalties	Oil	Oil	 $ 271,352.94 
2013	Onshore	25015	MT	Chouteau	Other Revenues	Oil & Gas		 $ 956.55 
2013	Onshore	25015	MT	Chouteau	Other Roy Vals	Oil & Gas		 $ 1,444.37 
2013	Onshore	25015	MT	Chouteau	Royalties	Gas	Unprocessed (Wet) Gas	 $ 41,569.00 
2013	Onshore	25017	MT	Custer	Royalties	Gas	Unprocessed (Wet) Gas	 $ 7,650.60 
2013	Onshore	25021	MT	Dawson	Other Roy Vals	Oil & Gas		 $ (2,500.00)
2013	Onshore	25021	MT	Dawson	Royalties	Oil	Oil	 $ 1,924,819.20 
2013	Onshore	25025	MT	Fallon	Other Revenues	Oil & Gas		 $ 126,490.90 
2013	Onshore	25025	MT	Fallon	Other Roy Vals	Oil & Gas		 $ (152,140.74)
2013	Onshore	25025	MT	Fallon	Royalties	Gas	Gas Plant Products	 $ (115,851.01)
2013	Onshore	25025	MT	Fallon	Royalties	Gas	Processed (Residue) Gas	 $ (36,819.06)
2013	Onshore	25025	MT	Fallon	Royalties	Gas	Unprocessed (Wet) Gas	 $ 1,082,990.76 
2013	Onshore	25025	MT	Fallon	Royalties	Oil	Oil	 $ 11,680,838.16 
2013	Onshore	25027	MT	Fergus	Royalties	Gas	Unprocessed (Wet) Gas	 $ 5,491.04 
2013	Onshore	25033	MT	Garfield	Royalties	Oil	Oil	 $ 20,099.14 
2013	Onshore	25035	MT	Glacier	Other Revenues	Oil & Gas		 $ 685.40 
2013	Onshore	25035	MT	Glacier	Other Roy Vals	Oil & Gas		 $ 90.02 
2013	Onshore	25035	MT	Glacier	Royalties	Gas	Unprocessed (Wet) Gas	 $ 6,148.06 
2013	Onshore	25035	MT	Glacier	Royalties	Oil	Oil	 $ 32,848.17 
2013	Onshore	25041	MT	Hill	Other Revenues	Oil & Gas		 $ 120.00 
2013	Onshore	25041	MT	Hill	Other Roy Vals	Oil & Gas		 $ 1,552.39 
2013	Onshore	25041	MT	Hill	Royalties	Gas	Unprocessed (Wet) Gas	 $ 49,815.66 
2013	Onshore	25051	MT	Liberty	Other Revenues	Oil & Gas		 $ 2,953.92 
2013	Onshore	25051	MT	Liberty	Royalties	Gas	Processed (Residue) Gas	 $ 474.45 
2013	Onshore	25051	MT	Liberty	Royalties	Gas	Unprocessed (Wet) Gas	 $ 23,489.85 
2013	Onshore	25051	MT	Liberty	Royalties	Oil	Oil	 $ 69,478.69 
2013	Onshore	25065	MT	Musselshell	Royalties	Oil	Oil	 $ 33,917.10 
2013	Onshore	25069	MT	Petroleum	Royalties	Oil	Oil	 $ 79,711.64 
2013	Onshore	25071	MT	Phillips	Other Revenues	Oil & Gas		 $ 33,840.18 
2013	Onshore	25071	MT	Phillips	Other Roy Vals	Oil & Gas		 $ 230.00 
2013	Onshore	25071	MT	Phillips	Royalties	Gas	Unprocessed (Wet) Gas	 $ 2,346,122.73 
2013	Onshore	25073	MT	Pondera	Other Revenues	Oil & Gas		 $ 4,031.30 
2013	Onshore	25073	MT	Pondera	Royalties	Gas	Unprocessed (Wet) Gas	 $ 768.24 
2013	Onshore	25075	MT	Powder River	Other Revenues	Oil & Gas		 $ 1,506.85 
2013	Onshore	25075	MT	Powder River	Royalties	Gas	Processed (Residue) Gas	 $ 3,427.76 
2013	Onshore	25075	MT	Powder River	Royalties	Oil	Oil	 $ 1,025,355.29 
2013	Onshore	25079	MT	Prairie	Royalties	Gas	Unprocessed (Wet) Gas	 $ 7,000.00 
2013	Onshore	25079	MT	Prairie	Royalties	Oil	Oil	 $ 686,185.47 
2013	Onshore	25083	MT	Richland	Other Revenues	Oil & Gas		 $ 9,395.03 
2013	Onshore	25083	MT	Richland	Other Roy Vals	Oil & Gas		 $ 16,572.69 
2013	Onshore	25083	MT	Richland	Royalties	Gas	Gas Plant Products	 $ 2,226.92 
2013	Onshore	25083	MT	Richland	Royalties	Gas	Processed (Residue) Gas	 $ 386.36 
2013	Onshore	25083	MT	Richland	Royalties	Gas	Unprocessed (Wet) Gas	 $ 96,953.58 
2013	Onshore	25083	MT	Richland	Royalties	Oil	Condensate	 $ (79,412.91)
2013	Onshore	25083	MT	Richland	Royalties	Oil	Oil	 $ 2,583,467.41 
2013	Onshore	25085	MT	Roosevelt	Other Revenues	Oil & Gas		 $ 2,815.91 
2013	Onshore	25085	MT	Roosevelt	Other Roy Vals	Oil & Gas		 $ 961.31 
2013	Onshore	25085	MT	Roosevelt	Royalties	Gas	Processed (Residue) Gas	 $ 859.60 
2013	Onshore	25085	MT	Roosevelt	Royalties	Gas	Unprocessed (Wet) Gas	 $ 8,544.62 
2013	Onshore	25085	MT	Roosevelt	Royalties	Oil	Oil	 $ 295,439.05 
2013	Onshore	25087	MT	Rosebud	Other Revenues	Oil & Gas		 $ 16,160.00 
2013	Onshore	25087	MT	Rosebud	Other Roy Vals	Oil & Gas		 $ -   
2013	Onshore	25087	MT	Rosebud	Royalties	Oil	Oil	 $ 187,988.97 
2013	Onshore	25091	MT	Sheridan	Other Revenues	Oil & Gas		 $ 230.26 
2013	Onshore	25091	MT	Sheridan	Other Roy Vals	Oil & Gas		 $ 50.00 
2013	Onshore	25091	MT	Sheridan	Royalties	Gas	Unprocessed (Wet) Gas	 $ 51,700.58 
2013	Onshore	25091	MT	Sheridan	Royalties	Oil	Oil	 $ 464,589.53 
2013	Onshore	25095	MT	Stillwater	Royalties	Oil	Oil	 $ 115,576.25 
2013	Onshore	25101	MT	Toole	Other Revenues	Oil & Gas		 $ 2,743.47 
2013	Onshore	25101	MT	Toole	Other Roy Vals	Oil & Gas		 $ 40.44 
2013	Onshore	25101	MT	Toole	Royalties	Gas	Unprocessed (Wet) Gas	 $ 50,526.14 
2013	Onshore	25101	MT	Toole	Royalties	Oil	Oil	 $ 464,215.08 
2013	Onshore	25105	MT	Valley	Other Revenues	Oil & Gas		 $ 1,609.72 
2013	Onshore	25105	MT	Valley	Other Roy Vals	Oil & Gas		 $ 1,160.00 
2013	Onshore	25105	MT	Valley	Royalties	Gas	Unprocessed (Wet) Gas	 $ 157,183.53 
2013	Onshore	25107	MT	Wheatland	Other Revenues	Oil & Gas		 $ 240.00 
2013	Onshore	25109	MT	Wibaux	Royalties	Gas	Unprocessed (Wet) Gas	 $ 70,616.79 
2013	Onshore	25109	MT	Wibaux	Royalties	Oil	Oil	 $ 2,770,450.17 
2013	Onshore	25111	MT	Yellowstone	Royalties	Oil	Condensate	 $ 4,516.55 
2013	Onshore	26033	NE	Cheyenne	Other Revenues	Oil & Gas		 $ 38,437.31 
2013	Onshore	26033	NE	Cheyenne	Royalties	Oil	Oil	 $ 248,099.73 
2013	Onshore	26049	NE	Deuel	Royalties	Gas	Processed (Residue) Gas	 $ 5,288.38 
2013	Onshore	26057	NE	Dundy	Royalties	Oil	Oil	 $ 1,767.80 
2013	Onshore	26087	NE	Hitchcock	Royalties	Oil	Oil	 $ 40,392.56 
2013	Onshore	26105	NE	Kimball	Royalties	Oil	Oil	 $ 2,410.94 
2013	Onshore	26145	NE	Red Willow	Royalties	Oil	Oil	 $ 267.01 
2013	Onshore	27001	NV	Churchill	Other Revenues	Geothermal		 $ 3,215.39 
2013	Onshore	27001	NV	Churchill	Royalties	Geothermal	Geothermal - Direct Utilization, Hundreds of Gallons	 $ -   
2013	Onshore	27001	NV	Churchill	Royalties	Geothermal	Geothermal - Electrical Generation, Kilowatt Hours	 $ 1,781,713.75 
2013	Onshore	27009	NV	Esmeralda	Other Revenues	Geothermal		 $ 1,874.00 
2013	Onshore	27011	NV	Eureka	Royalties	Geothermal	Geothermal - Electrical Generation, Kilowatt Hours	 $ 7,112.02 
2013	Onshore	27011	NV	Eureka	Royalties	Oil	Oil	 $ 462,589.58 
2013	Onshore	27013	NV	Humboldt	Royalties	Geothermal	Geothermal - Electrical Generation, Kilowatt Hours	 $ 126,454.44 
2013	Onshore	27015	NV	Lander	Royalties	Geothermal	Geothermal - Electrical Generation, Kilowatt Hours	 $ 517,587.54 
2013	Onshore	27023	NV	Nye	Other Revenues	Oil & Gas		 $ 2,262.13 
2013	Onshore	27023	NV	Nye	Other Roy Vals	Oil & Gas		 $ (928.31)
2013	Onshore	27023	NV	Nye	Royalties	Oil	Oil	 $ 3,151,139.37 
2013	Onshore	27027	NV	Pershing	Royalties	Geothermal	Geothermal - Electrical Generation, Kilowatt Hours	 $ 3,757.74 
2013	Onshore	27031	NV	Washoe	Other Revenues	Geothermal		 $ 2,483.13 
2013	Onshore	27031	NV	Washoe	Royalties	Geothermal	Geothermal - Electrical Generation, Kilowatt Hours	 $ 294,118.91 
2013	Onshore	30001	NM	Bernalillo	Royalties	Gas	Unprocessed (Wet) Gas	 $ 7,241.77 
2013	Onshore	30001	NM	Bernalillo	Royalties	Oil	Oil	 $ 59,166.77 
2013	Onshore	30005	NM	Chaves	Other Revenues	Oil & Gas		 $ 106,692.36 
2013	Onshore	30005	NM	Chaves	Other Roy Vals	Oil & Gas		 $ (49,501.41)
2013	Onshore	30005	NM	Chaves	Royalties	Gas	Fuel Gas	 $ 977.71 
2013	Onshore	30005	NM	Chaves	Royalties	Gas	Gas Lost - Flared or Vented	 $ 24,268.30 
2013	Onshore	30005	NM	Chaves	Royalties	Gas	Gas Plant Products	 $ 195,667.47 
2013	Onshore	30005	NM	Chaves	Royalties	Gas	Processed (Residue) Gas	 $ 129,105.02 
2013	Onshore	30005	NM	Chaves	Royalties	Gas	Unprocessed (Wet) Gas	 $ 2,780,517.50 
2013	Onshore	30005	NM	Chaves	Royalties	Oil	Oil	 $ 6,812,385.73 
2013	Onshore	30007	NM	Colfax	Royalties	Gas	Coal Bed Methane	 $ 28,992.50 
2013	Onshore	30013	NM	Dona Ana	Other Revenues	Geothermal	Geothermal - Direct Use, Millions of Gallons	 $ 5,607.81 
2013	Onshore	30015	NM	Eddy	Other Revenues	Oil & Gas		 $ 439,287.02 
2013	Onshore	30015	NM	Eddy	Other Revenues	Sodium		 $ (9,240.00)
2013	Onshore	30015	NM	Eddy	Other Roy Vals	Oil & Gas		 $ 3,966,478.45 
2013	Onshore	30015	NM	Eddy	Royalties	Gas	Fuel Gas	 $ 910,531.13 
2013	Onshore	30015	NM	Eddy	Royalties	Gas	Gas Lost - Flared or Vented	 $ 2,562,165.29 
2013	Onshore	30015	NM	Eddy	Royalties	Gas	Gas Plant Products	 $ 8,959,902.74 
2013	Onshore	30015	NM	Eddy	Royalties	Gas	Processed (Residue) Gas	 $ 14,435,243.32 
2013	Onshore	30015	NM	Eddy	Royalties	Gas	Unprocessed (Wet) Gas	 $ 60,205,633.22 
2013	Onshore	30015	NM	Eddy	Royalties	Oil	Condensate	 $ 6,715,686.48 
2013	Onshore	30015	NM	Eddy	Royalties	Oil	Drip or Scrubber Condensate	 $ 357,934.83 
2013	Onshore	30015	NM	Eddy	Royalties	Oil	Oil	 $ 352,684,618.47 
2013	Onshore	30015	NM	Eddy	Royalties	Oil	Other Liquid Hydrocarbons	 $ 4,190.33 
2013	Onshore	30015	NM	Eddy	Royalties	Other	Sulfur	 $ (0.00)
2013	Onshore	30021	NM	Harding	Other Revenues	Oil & Gas		 $ 52.52 
2013	Onshore	30021	NM	Harding	Other Roy Vals	Oil & Gas		 $ -   
2013	Onshore	30021	NM	Harding	Royalties	Other	Carbon Dioxide Gas (CO2)	 $ 1,052,944.22 
2013	Onshore	30025	NM	Lea	Other Revenues	Oil & Gas		 $ 60,974.44 
2013	Onshore	30025	NM	Lea	Other Revenues	Sodium		 $ (120.00)
2013	Onshore	30025	NM	Lea	Other Roy Vals	Oil & Gas		 $ 3,001,505.57 
2013	Onshore	30025	NM	Lea	Royalties	Gas	Fuel Gas	 $ (297.57)
2013	Onshore	30025	NM	Lea	Royalties	Gas	Gas Lost - Flared or Vented	 $ 831,705.19 
2013	Onshore	30025	NM	Lea	Royalties	Gas	Gas Plant Products	 $ 8,288,625.65 
2013	Onshore	30025	NM	Lea	Royalties	Gas	Processed (Residue) Gas	 $ 9,080,974.83 
2013	Onshore	30025	NM	Lea	Royalties	Gas	Unprocessed (Wet) Gas	 $ 17,047,249.62 
2013	Onshore	30025	NM	Lea	Royalties	Oil	Condensate	 $ 5,303,985.13 
2013	Onshore	30025	NM	Lea	Royalties	Oil	Drip or Scrubber Condensate	 $ 1,527.10 
2013	Onshore	30025	NM	Lea	Royalties	Oil	Inlet Scrubber	 $ (13.77)
2013	Onshore	30025	NM	Lea	Royalties	Oil	Oil	 $ 175,688,821.79 
2013	Onshore	30031	NM	Mckinley	Other Revenues	Oil & Gas		 $ 8,945.00 
2013	Onshore	30031	NM	Mckinley	Royalties	Gas	Coal Bed Methane	 $ 67,259.30 
2013	Onshore	30031	NM	Mckinley	Royalties	Gas	Fuel Gas	 $ 150.61 
2013	Onshore	30031	NM	Mckinley	Royalties	Oil	Oil	 $ 343,177.40 
2013	Onshore	30035	NM	Otero	Other Revenues	Oil & Gas		 $ 12,258.00 
2013	Onshore	30037	NM	Quay	Royalties	Other	Carbon Dioxide Gas (CO2)	 $ 83,889.77 
2013	Onshore	30039	NM	Rio Arriba	Other Revenues	Oil & Gas		 $ 6,500.47 
2013	Onshore	30039	NM	Rio Arriba	Other Roy Vals	Oil & Gas		 $ (190,203.06)
2013	Onshore	30039	NM	Rio Arriba	Royalties	Gas	Coal Bed Methane	 $ 47,075,879.22 
2013	Onshore	30039	NM	Rio Arriba	Royalties	Gas	Fuel Gas	 $ 909,762.37 
2013	Onshore	30039	NM	Rio Arriba	Royalties	Gas	Gas Plant Products	 $ 32,341,455.38 
2013	Onshore	30039	NM	Rio Arriba	Royalties	Gas	Processed (Residue) Gas	 $ 35,121,540.80 
2013	Onshore	30039	NM	Rio Arriba	Royalties	Gas	Unprocessed (Wet) Gas	 $ (527,847.45)
2013	Onshore	30039	NM	Rio Arriba	Royalties	Oil	Condensate	 $ 3,901,587.77 
2013	Onshore	30039	NM	Rio Arriba	Royalties	Oil	Drip or Scrubber Condensate	 $ (25,527.26)
2013	Onshore	30039	NM	Rio Arriba	Royalties	Oil	Inlet Scrubber	 $ 39,374.53 
2013	Onshore	30039	NM	Rio Arriba	Royalties	Oil	Oil	 $ 3,553,751.71 
2013	Onshore	30039	NM	Rio Arriba	Royalties	Oil & Gas	Gas Hydrates	 $ -   
2013	Onshore	30041	NM	Roosevelt	Other Revenues	Oil & Gas		 $ 8,907.33 
2013	Onshore	30041	NM	Roosevelt	Other Roy Vals	Oil & Gas		 $ 1,127.50 
2013	Onshore	30041	NM	Roosevelt	Royalties	Gas	Gas Plant Products	 $ 10,221.93 
2013	Onshore	30041	NM	Roosevelt	Royalties	Gas	Processed (Residue) Gas	 $ 15,075.88 
2013	Onshore	30041	NM	Roosevelt	Royalties	Gas	Unprocessed (Wet) Gas	 $ 377,004.35 
2013	Onshore	30041	NM	Roosevelt	Royalties	Oil	Condensate	 $ 923.34 
2013	Onshore	30041	NM	Roosevelt	Royalties	Oil	Oil	 $ 879,268.61 
2013	Onshore	30043	NM	Sandoval	Other Revenues	Oil & Gas		 $ 58,503.82 
2013	Onshore	30043	NM	Sandoval	Other Roy Vals	Oil & Gas		 $ 359,991.36 
2013	Onshore	30043	NM	Sandoval	Royalties	Gas	Coal Bed Methane	 $ 443,919.61 
2013	Onshore	30043	NM	Sandoval	Royalties	Gas	Fuel Gas	 $ 1,810.40 
2013	Onshore	30043	NM	Sandoval	Royalties	Gas	Gas Plant Products	 $ 107,653.67 
2013	Onshore	30043	NM	Sandoval	Royalties	Gas	Processed (Residue) Gas	 $ 73,113.95 
2013	Onshore	30043	NM	Sandoval	Royalties	Gas	Unprocessed (Wet) Gas	 $ 66,488.95 
2013	Onshore	30043	NM	Sandoval	Royalties	Oil	Condensate	 $ 13,686.99 
2013	Onshore	30043	NM	Sandoval	Royalties	Oil	Oil	 $ 3,412,466.76 
2013	Onshore	30045	NM	San Juan	Other Revenues	Oil & Gas		 $ 39,070.53 
2013	Onshore	30045	NM	San Juan	Other Roy Vals	Oil & Gas		 $ (113,851.31)
2013	Onshore	30045	NM	San Juan	Royalties	Gas	Coal Bed Methane	 $ 43,757,809.46 
2013	Onshore	30045	NM	San Juan	Royalties	Gas	Fuel Gas	 $ 345,079.85 
2013	Onshore	30045	NM	San Juan	Royalties	Gas	Gas Plant Products	 $ 40,524,732.83 
2013	Onshore	30045	NM	San Juan	Royalties	Gas	Processed (Residue) Gas	 $ 40,204,028.99 
2013	Onshore	30045	NM	San Juan	Royalties	Gas	Unprocessed (Wet) Gas	 $ 25,134,267.81 
2013	Onshore	30045	NM	San Juan	Royalties	Oil	Condensate	 $ 3,438,847.97 
2013	Onshore	30045	NM	San Juan	Royalties	Oil	Drip or Scrubber Condensate	 $ (90,763.07)
2013	Onshore	30045	NM	San Juan	Royalties	Oil	Inlet Scrubber	 $ 128,242.33 
2013	Onshore	30045	NM	San Juan	Royalties	Oil	Oil	 $ 5,030,088.86 
2013	Onshore	30059	NM	Union	Royalties	Other	Carbon Dioxide Gas (CO2)	 $ 398,419.92 
2013	Onshore	31013	NY	Chautauqua	Royalties	Gas	Unprocessed (Wet) Gas	 $ 3,867.17 
2013	Onshore	31099	NY	Seneca	Royalties	Gas	Unprocessed (Wet) Gas	 $ 1,404.91 
2013	Onshore	31101	NY	Steuben	Royalties	Gas	Unprocessed (Wet) Gas	 $ (49.27)
2013	Onshore	32043	NC	Clay	Other Revenues	Hardrock		 $ 474.00 
2013	Onshore	33007	ND	Billings	Other Revenues	Oil & Gas		 $ 4,239.00 
2013	Onshore	33007	ND	Billings	Other Roy Vals	Oil & Gas		 $ (1,010.00)
2013	Onshore	33007	ND	Billings	Royalties	Gas	Gas Plant Products	 $ 736,179.32 
2013	Onshore	33007	ND	Billings	Royalties	Gas	Processed (Residue) Gas	 $ 334,750.30 
2013	Onshore	33007	ND	Billings	Royalties	Gas	Unprocessed (Wet) Gas	 $ 329,538.78 
2013	Onshore	33007	ND	Billings	Royalties	Oil	Condensate	 $ 3,986.21 
2013	Onshore	33007	ND	Billings	Royalties	Oil	Drip or Scrubber Condensate	 $ 8,451.20 
2013	Onshore	33007	ND	Billings	Royalties	Oil	Oil	 $ 22,037,872.40 
2013	Onshore	33009	ND	Bottineau	Royalties	Oil	Oil	 $ 426,680.69 
2013	Onshore	33011	ND	Bowman	Other Revenues	Oil & Gas		 $ 180.82 
2013	Onshore	33011	ND	Bowman	Other Roy Vals	Oil & Gas		 $ (381,456.61)
2013	Onshore	33011	ND	Bowman	Royalties	Gas	Gas Plant Products	 $ 53,074.84 
2013	Onshore	33011	ND	Bowman	Royalties	Gas	Processed (Residue) Gas	 $ 5,651.44 
2013	Onshore	33011	ND	Bowman	Royalties	Gas	Unprocessed (Wet) Gas	 $ 374,747.00 
2013	Onshore	33011	ND	Bowman	Royalties	Oil	Oil	 $ 16,060,009.32 
2013	Onshore	33013	ND	Burke	Other Revenues	Oil & Gas		 $ 1,520.40 
2013	Onshore	33013	ND	Burke	Other Roy Vals	Oil & Gas		 $ 40.00 
2013	Onshore	33013	ND	Burke	Royalties	Gas	Gas Lost - Flared or Vented	 $ 155.20 
2013	Onshore	33013	ND	Burke	Royalties	Gas	Gas Plant Products	 $ 272.94 
2013	Onshore	33013	ND	Burke	Royalties	Gas	Processed (Residue) Gas	 $ 264.53 
2013	Onshore	33013	ND	Burke	Royalties	Gas	Unprocessed (Wet) Gas	 $ 3,810.49 
2013	Onshore	33013	ND	Burke	Royalties	Oil	Condensate	 $ 149.72 
2013	Onshore	33013	ND	Burke	Royalties	Oil	Oil	 $ 140,040.07 
2013	Onshore	33023	ND	Divide	Other Revenues	Oil & Gas		 $ 350.00 
2013	Onshore	33023	ND	Divide	Other Roy Vals	Oil & Gas		 $ 4,750.00 
2013	Onshore	33023	ND	Divide	Royalties	Gas	Gas Plant Products	 $ 3.72 
2013	Onshore	33023	ND	Divide	Royalties	Gas	Processed (Residue) Gas	 $ 178.43 
2013	Onshore	33023	ND	Divide	Royalties	Gas	Unprocessed (Wet) Gas	 $ 1,579.02 
2013	Onshore	33023	ND	Divide	Royalties	Oil	Condensate	 $ 0.05 
2013	Onshore	33023	ND	Divide	Royalties	Oil	Oil	 $ 297,478.27 
2013	Onshore	33025	ND	Dunn	Other Revenues	Oil & Gas		 $ 6,128.00 
2013	Onshore	33025	ND	Dunn	Other Roy Vals	Oil & Gas		 $ 81,855.00 
2013	Onshore	33025	ND	Dunn	Royalties	Gas	Gas Lost - Flared or Vented	 $ 228.92 
2013	Onshore	33025	ND	Dunn	Royalties	Gas	Gas Plant Products	 $ 95,096.92 
2013	Onshore	33025	ND	Dunn	Royalties	Gas	Processed (Residue) Gas	 $ 54,752.82 
2013	Onshore	33025	ND	Dunn	Royalties	Gas	Unprocessed (Wet) Gas	 $ 988,431.64 
2013	Onshore	33025	ND	Dunn	Royalties	Oil	Oil	 $ 18,584,736.71 
2013	Onshore	33033	ND	Golden Valle	Other Revenues	Oil & Gas		 $ 1,600.00 
2013	Onshore	33033	ND	Golden Valle	Other Roy Vals	Oil & Gas		 $ (45,225.00)
2013	Onshore	33033	ND	Golden Valle	Royalties	Gas	Gas Plant Products	 $ 127,910.86 
2013	Onshore	33033	ND	Golden Valle	Royalties	Gas	Processed (Residue) Gas	 $ 50,027.47 
2013	Onshore	33033	ND	Golden Valle	Royalties	Gas	Unprocessed (Wet) Gas	 $ 71,588.91 
2013	Onshore	33033	ND	Golden Valle	Royalties	Oil	Oil	 $ 4,448,477.58 
2013	Onshore	33053	ND	Mckenzie	Other Revenues	Oil & Gas		 $ 56,319.23 
2013	Onshore	33053	ND	Mckenzie	Other Roy Vals	Oil & Gas		 $ 568,654.94 
2013	Onshore	33053	ND	Mckenzie	Royalties	Gas	Fuel Gas	 $ 285.52 
2013	Onshore	33053	ND	Mckenzie	Royalties	Gas	Gas Plant Products	 $ 696,114.95 
2013	Onshore	33053	ND	Mckenzie	Royalties	Gas	Processed (Residue) Gas	 $ 453,689.36 
2013	Onshore	33053	ND	Mckenzie	Royalties	Gas	Unprocessed (Wet) Gas	 $ 4,113,415.73 
2013	Onshore	33053	ND	Mckenzie	Royalties	Oil	Condensate	 $ 2,179.54 
2013	Onshore	33053	ND	Mckenzie	Royalties	Oil	Drip or Scrubber Condensate	 $ 2,035.59 
2013	Onshore	33053	ND	Mckenzie	Royalties	Oil	Oil	 $ 76,320,612.08 
2013	Onshore	33053	ND	Mckenzie	Royalties	Other	Nitrogen	 $ 269.85 
2013	Onshore	33061	ND	Mountrail	Other Revenues	Oil & Gas		 $ 1,737.00 
2013	Onshore	33061	ND	Mountrail	Other Roy Vals	Oil & Gas		 $ (113,780.00)
2013	Onshore	33061	ND	Mountrail	Royalties	Gas	Gas Plant Products	 $ 408,899.50 
2013	Onshore	33061	ND	Mountrail	Royalties	Gas	Processed (Residue) Gas	 $ 235,135.54 
2013	Onshore	33061	ND	Mountrail	Royalties	Gas	Unprocessed (Wet) Gas	 $ 542,001.50 
2013	Onshore	33061	ND	Mountrail	Royalties	Oil	Condensate	 $ 20,924.54 
2013	Onshore	33061	ND	Mountrail	Royalties	Oil	Drip or Scrubber Condensate	 $ 151,701.56 
2013	Onshore	33061	ND	Mountrail	Royalties	Oil	Oil	 $ 36,588,447.54 
2013	Onshore	33075	ND	Renville	Royalties	Oil	Oil	 $ 178,356.48 
2013	Onshore	33087	ND	Slope	Other Roy Vals	Oil & Gas		 $ (1,870.00)
2013	Onshore	33087	ND	Slope	Royalties	Gas	Unprocessed (Wet) Gas	 $ 3,760.40 
2013	Onshore	33087	ND	Slope	Royalties	Oil	Oil	 $ 1,212,609.95 
2013	Onshore	33089	ND	Stark	Other Roy Vals	Oil & Gas		 $ 25,531.51 
2013	Onshore	33089	ND	Stark	Royalties	Gas	Gas Plant Products	 $ 16,254.43 
2013	Onshore	33089	ND	Stark	Royalties	Gas	Processed (Residue) Gas	 $ 6,929.81 
2013	Onshore	33089	ND	Stark	Royalties	Gas	Unprocessed (Wet) Gas	 $ 21,448.51 
2013	Onshore	33089	ND	Stark	Royalties	Oil	Drip or Scrubber Condensate	 $ 713.33 
2013	Onshore	33089	ND	Stark	Royalties	Oil	Oil	 $ 725,151.69 
2013	Onshore	33105	ND	Williams	Other Revenues	Oil & Gas		 $ 2,150.48 
2013	Onshore	33105	ND	Williams	Other Roy Vals	Oil & Gas		 $ 11,293.24 
2013	Onshore	33105	ND	Williams	Royalties	Gas	Gas Plant Products	 $ 38,850.27 
2013	Onshore	33105	ND	Williams	Royalties	Gas	Processed (Residue) Gas	 $ 35,930.44 
2013	Onshore	33105	ND	Williams	Royalties	Gas	Unprocessed (Wet) Gas	 $ 88,112.93 
2013	Onshore	33105	ND	Williams	Royalties	Oil	Drip or Scrubber Condensate	 $ 7.29 
2013	Onshore	33105	ND	Williams	Royalties	Oil	Oil	 $ 3,438,638.51 
2013	Onshore	34009	OH	Athens	Royalties	Gas	Unprocessed (Wet) Gas	 $ 3,996.23 
