Year	MSHA ID	Mine Name	Mine State	Mine County	Mine Status	Mine Type	Company Type	Operation Type	Operating Company	Operating Company Address	Union Code	Coal Supply Region	Production (short tons)	Average Employees	Labor Hours
2014	1518257	#1 Strip Mine	Kentucky (East)	Bell	Active	Surface	Indepedent Producer Operator	Mine only	Jamieson Construction Company	30 Jamieson Lane, London, KY 40744		Appalachia Central	47,556	12	30,630
2014	1518914	Highwall Miner #1	Kentucky (East)	Bell	Active	Surface	Contractor	Mine only	Ckj Enterprises, Inc	P.O. Box 952, Hyden, KY 41749		Appalachia Central	150,699	13	36,532
2014	1518986	Balkan	Kentucky (East)	Bell	Active	Surface	Indepedent Producer Operator	Preparation Plant	Nally & Hamilton Enterprises I	P.O. Box 157, Bardstown, KY 40004		Appalachia Central	0	34	77,522
2014	1518986	Balkan	Kentucky (East)	Bell	Active	Underground	Indepedent Producer Operator	Preparation Plant	Nally & Hamilton Enterprises I	P.O. Box 157, Bardstown, KY 40004		Appalachia Central	0	19	41,742
2014	1519076	Chestnut Flats	Kentucky (East)	Bell	Active	Surface	Indepedent Producer Operator	Mine only	Nally & Hamilton Enterprises,	P.O. Box 157, Bardstown, KY 40004		Appalachia Central	205,609	13	35,883
2014	1519268	Mine # 10	Kentucky (East)	Bell	Active	Surface	Indepedent Producer Operator	Mine only	Strata Mining, Inc	P.O. Box 962, Middlesboro, KY 40965		Appalachia Central	48,538	15	27,946
2014	1519272	Lowsplint Surface	Kentucky (East)	Bell	Active	Surface	Indepedent Producer Operator	Mine only	Middlesboro Mining Operations,	P.O. Box 1727, Middlesboro, KY 40965		Appalachia Central	24,278	14	11,282
2014	1519318	D-1 Garmeada #2	Kentucky (East)	Bell	Active	Underground	Operating Subsidiary	Mine only	Revelation Energy, Llc	6340 West Cumberland Ave, Middlesboro, KY 40965		Appalachia Central	249,210	61	130,015
2014	1519408	Hance Mine No. 1	Kentucky (East)	Bell	Permanently abandoned	Underground	Contractor	Mine only	Tennco Energy, Inc.	P.O. Box 517, Middlesboro, KY 40965		Appalachia Central	159,120	17	36,396
2014	1519431	Mine #8	Kentucky (East)	Bell	Permanently abandoned	Surface	Indepedent Producer Operator	Mine only	Clear Development Llc	P.O. Box 1385, Lafollette, TN 37766		Appalachia Central	15,221	14	7,997
2014	1519574	Coal Stone #10	Kentucky (East)	Bell	Permanently abandoned	Underground	Contractor	Mine only	Parton Bros. Contracting, Inc.	P.O. Box 159, Middlesboro, KY 40965		Appalachia Central	202,494	30	68,030
2014	1519700	Ky No. 9	Kentucky (East)	Bell	Active	Surface	Indepedent Producer Operator	Mine only	Straight Creek Coal Mining, In	P.O. Box 117, Stoney Fork, KY 40988		Appalachia Central	79,279	16	16,310
2014	1519702	Rockhampton #3	Kentucky (East)	Bell	Active	Underground	Indepedent Producer Operator	Mine and Preparation Plant	Rockhampton Energy Llc	10156 Us Hwy 25e, Pineville, KY 40977		Appalachia Central	66,649	57	131,147
2014	1519731	Back Creek Surface Mine	Kentucky (East)	Bell	Permanently abandoned	Surface	Indepedent Producer Operator	Mine only	Kopper Glo Mining, Llc	P.O. Box 203, Clairfield, TN 37715		Appalachia Central	132,579	30	71,612
2014	1519768	Jennie Branch Mine	Kentucky (East)	Bell	Active	Underground	Indepedent Producer Operator	Mine only	Tennco, Inc.	P.O. Box 517, Middlesboro, KY 40965		Appalachia Central	709	8	225
2014	1508166	Placer Processing Plant #1	Kentucky (East)	Boyd	Active	Surface	Operating Subsidiary	Preparation Plant	Coal Equity Inc	13125 Us Rt 23, Catlettsburg, KY 41129		Appalachia Central	0	2	2,893
2014	1508166	Placer Processing Plant #1	Kentucky (East)	Boyd	Active	Underground	Operating Subsidiary	Preparation Plant	Coal Equity Inc	13125 Us Rt 23, Catlettsburg, KY 41129		Appalachia Central	0	4	6,749
2014	1512199	Riverway Terminals	Kentucky (East)	Boyd	Active	Surface	Indepedent Producer Operator	Preparation Plant	Riverway South Inc	14305 Us Rte 23, Catlettsburg, KY 41129		Appalachia Central	0	5	9,007
2014	1512199	Riverway Terminals	Kentucky (East)	Boyd	Active	Underground	Indepedent Producer Operator	Preparation Plant	Riverway South Inc	14305 Us Rte 23, Catlettsburg, KY 41129		Appalachia Central	0	4	9,007
2014	1515609	Red Bud Dock No. 1	Kentucky (East)	Boyd	Active, men working, not producing	Surface	Indepedent Producer Operator	Preparation Plant	Appalachian Mining & Reclamati	1316 Porter Rd, Catlettsburg, KY 41129		Appalachia Central	0	10	14,966
2014	1515609	Red Bud Dock No. 1	Kentucky (East)	Boyd	Active, men working, not producing	Underground	Indepedent Producer Operator	Preparation Plant	Appalachian Mining & Reclamati	1316 Porter Rd, Catlettsburg, KY 41129		Appalachia Central	0	9	14,966
2014	1516749	Kentucky Coal Terminal	Kentucky (East)	Boyd	Active	Surface	Operating Subsidiary	Preparation Plant	Kanawha River Terminals Llc	P.O. Box 308, Ceredo, WV 25507		Appalachia Central	0	8	22,392
2014	1516749	Kentucky Coal Terminal	Kentucky (East)	Boyd	Active	Underground	Operating Subsidiary	Preparation Plant	Kanawha River Terminals Llc	P.O. Box 308, Ceredo, WV 25507		Appalachia Central	0	6	14,928
2014	1517278	Red Bud Dock North	Kentucky (East)	Boyd	Active	Surface	Indepedent Producer Operator	Preparation Plant	Appalachian Mining & Reclamati	1316 Porter Rd, Catlettsburg, KY 41129		Appalachia Central	0	3	6,088
2014	1517278	Red Bud Dock North	Kentucky (East)	Boyd	Active	Underground	Indepedent Producer Operator	Preparation Plant	Appalachian Mining & Reclamati	1316 Porter Rd, Catlettsburg, KY 41129		Appalachia Central	0	3	6,088
2014	1510865	Wolverine Loadout (T-4)	Kentucky (East)	Breathitt	Active	Surface	Indepedent Producer Operator	Preparation Plant	Revelation Energy, Llc	P.O. Box 249, Stanville, KY 41659		Appalachia Central	0	3	7,644
2014	1510865	Wolverine Loadout (T-4)	Kentucky (East)	Breathitt	Active	Underground	Indepedent Producer Operator	Preparation Plant	Revelation Energy, Llc	P.O. Box 249, Stanville, KY 41659		Appalachia Central	0	3	7,644
2014	1511991	P-1 Flint Ridge	Kentucky (East)	Breathitt	Active	Surface	Indepedent Producer Operator	Preparation Plant	Revelation Energy, Llc	P.O. Box 249, Stanville, KY 41659		Appalachia Central	0	9	20,728
2014	1518600	S-12 Calhoun	Kentucky (East)	Breathitt	Active, men working, not producing	Surface	Indepedent Producer Operator	Mine only	Revelation Energy, Llc	P.O. Box 249, Stanville, KY 41659		Appalachia Central	210,566	35	74,584
2014	1518982	Sturgeon Freeman Fork	Kentucky (East)	Breathitt	Active	Surface	Indepedent Producer Operator	Mine only	Sturgeon Mining Co., Inc.	P.O. Box 368, Beattyville, KY 41311		Appalachia Central	84,731	6	13,089
2014	1519169	Mullins Branch Prep Plant	Kentucky (East)	Breathitt	Temporarily closed	Surface	Indepedent Producer Operator	Preparation Plant	Licking River Resources Inc	P.O. Box 249, Stanville, KY 41659		Appalachia Central	0	5	5,724
2014	1519593	Davis Energy / Red Bush	Kentucky (East)	Breathitt	Temporarily closed	Surface	Indepedent Producer Operator	Mine only	Clay Laurel Mining Incorporate	P.O. Box 25, Avawam, KY 41713		Appalachia Central	2,738	3	690
2014	1519621	H-2	Kentucky (East)	Breathitt	Permanently abandoned	Surface	Indepedent Producer Operator	Mine only	Revelation Energy, Llc	P.O. Box 249, Stanville,, KY 41659		Appalachia Central	193,707	7	17,725
2014	1519741	S-16 Gobblers Knob	Kentucky (East)	Breathitt	Active	Surface	Indepedent Producer Operator	Mine only	Revelation Energy, Llc	P.O. Box 249, Stanville, KY 41659		Appalachia Central	266,782	28	48,257
2014	1511028	Manchester Tipple	Kentucky (East)	Clay	Active	Surface	Indepedent Producer Operator	Preparation Plant	B & W Resources Inc	P.O. Box 300 Liperote Way, London, KY 40741		Appalachia Central	0	7	18,373
2014	1515153	Manchester Prep Plant	Kentucky (East)	Clay	Active	Surface	Indepedent Producer Operator	Preparation Plant	B & W Resources Inc	300 Liperot Way, London, KY 40741		Appalachia Central	0	9	19,601
2014	1519176	Barger Branch Job #14	Kentucky (East)	Clay	Permanently abandoned	Surface	Indepedent Producer Operator	Mine only	B&w Resources, Inc.	P.O. Box 466, Manchester, KY 40962		Appalachia Central	24,567	8	18,020
2014	1519503	Mitco Job #12	Kentucky (East)	Clay	Permanently abandoned	Surface	Indepedent Producer Operator	Mine only	B&w Resources, Inc.	300 Liperote Way, London, KY 40741		Appalachia Central	124,193	23	55,475
2014	1518418	"Joe's Run"	Kentucky (West)	Daviess	Active, men working, not producing	Surface	Indepedent Producer Operator	Mine only	Western Kentucky Minerals, Inc	P.O. Box 155, Philpot, KY 42366		Illinois Basin	10,538	3	5,573
2014	1519657	North Knottsville Mine	Kentucky (West)	Daviess	Active	Surface	Indepedent Producer Operator	Mine only	Western Kentucky Minerals, Inc	P.O. Box 155, Philpot, KY 42366		Illinois Basin	313,269	27	70,249
2014	1519667	Joes Run Processing	Kentucky (West)	Daviess	Active	Surface	Indepedent Producer Operator	Preparation Plant	Western Kentucky Minerals, Inc	P.O. Box 155, Philpot, KY 42366		Illinois Basin	0	4	11,494
2014	1519556	Job #8	Kentucky (East)	Elliott	Permanently abandoned	Surface	Indepedent Producer Operator	Mine only	Mountain Source Energy, Llc	P.O. Box 308, Mt Sterling, KY 40353		Appalachia Central	8,684	7	2,461
2014	1500365	Estill Co.	Kentucky (East)	Estill	Active	Surface	Indepedent Producer Operator	Preparation Plant	Bowie Refined Coal, Llc	P.O. Box 547, Irvine, KY 40336		Appalachia Central	0	33	72,402
2014	1510271	#1 Plant	Kentucky (East)	Floyd	Active	Surface	Contractor	Preparation Plant	N F C Mining, Inc.	439 Meadows Branch, Prestonsburg, KY 41653		Appalachia Central	0	11	21,954
2014	1510271	#1 Plant	Kentucky (East)	Floyd	Active	Underground	Contractor	Preparation Plant	N F C Mining, Inc.	439 Meadows Branch, Prestonsburg, KY 41653		Appalachia Central	0	11	22,851
2014	1512908	Connor Coal Company Inc No 1	Kentucky (East)	Floyd	Active	Underground	Indepedent Producer Operator	Mine only	Connor Coal Company, Inc.	P.O. Box 224, Auxier, KY 41602		Appalachia Central	65,013	13	14,032
2014	1513258	Ivel Plant	Kentucky (East)	Floyd	Active	Surface	Indepedent Producer Operator	Preparation Plant	Appalachian Mining & Reclamati	P.O. Box 235, Ivel, KY 41642		Appalachia Central	0	12	26,538
2014	1513258	Ivel Plant	Kentucky (East)	Floyd	Active	Underground	Indepedent Producer Operator	Preparation Plant	Appalachian Mining & Reclamati	P.O. Box 235, Ivel, KY 41642		Appalachia Central	0	11	26,538
2014	1515978	Spurlock Plant	Kentucky (East)	Floyd	Active	Surface	Indepedent Producer Operator	Preparation Plant	Spurlock Mining Llc	3228 Summit Square Pl Ste 180, Lexington, KY 40509		Appalachia Central	0	17	34,762
2014	1515978	Spurlock Plant	Kentucky (East)	Floyd	Active	Underground	Indepedent Producer Operator	Preparation Plant	Spurlock Mining Llc	3228 Summit Square Pl Ste 180, Lexington, KY 40509		Appalachia Central	0	33	64,558
2014	1518538	Auger Mine No 34	Kentucky (East)	Floyd	Active	Surface	Indepedent Producer Operator	Mine only	B & H Coal Co Inc	P.O. Box 221, Jackson, KY 41339		Appalachia Central	9,872	2	2,910
2014	1518574	No 2	Kentucky (East)	Floyd	Active	Surface	Indepedent Producer Operator	Mine only	Metelectric Llc	2533 Pascoli Place, Lexington, KY 40509		Appalachia Central	48,107	9	13,734
2014	1518730	M-102	Kentucky (East)	Floyd	Temporarily closed	Surface	Contractor	Mine only	Contract Highwall Mining Llc	P.O. Box 249, Stanville, KY 41659		Appalachia Central	119,939	8	18,569
2014	1518881	#9	Kentucky (East)	Floyd	Permanently abandoned	Underground	Indepedent Producer Operator	Mine only	Cheyenne Enterprises Inc	5363 Collins Hwy, Pikeville, KY 41501		Appalachia Central	21,466	17	13,806
2014	1518936	No. 1	Kentucky (East)	Floyd	Active, men working, not producing	Underground	Contractor	Mine only	Mrm Mining Inc	P.O. Box 536, Mcdowell, KY 41647		Appalachia Central	152,978	26	45,505
2014	1518980	Frasure Branch	Kentucky (East)	Floyd	Active	Surface	Operating Subsidiary	Mine only	Revelation Energy, Llc.	1051 Main Street, Milton, WV 25541		Appalachia Central	173,546	64	122,130
2014	1518998	Spurlock #2 Surface Mine	Kentucky (East)	Floyd	Active	Surface	Indepedent Producer Operator	Mine only	Spurlock Mining Llc	1801 Watergap Rd, Prestonsburg, KY 41653		Appalachia Central	188,868	22	52,878
2014	1519087	Mine #14	Kentucky (East)	Floyd	Active	Underground	Indepedent Producer Operator	Mine only	Hubble Mining, Llc.	P.O. Box 392, Pikeville, KY 41502		Appalachia Central	27,762	15	18,438
2014	1519224	#1	Kentucky (East)	Floyd	Active	Underground	Indepedent Producer Operator	Mine only	R & C Coal, Llc	P.O. Box 2037, Pikeville, KY 41502		Appalachia Central	20,640	9	7,709
2014	1519242	Redhawk #1	Kentucky (East)	Floyd	Active	Underground	Indepedent Producer Operator	Mine only	Redhawk Mining, Llc	3228 Summit Square Pl Ste 180, Lexington, KY 40509		Appalachia Central	583,911	103	227,838
2014	1519413	Emma #1	Kentucky (East)	Floyd	Active	Surface	Indepedent Producer Operator	Mine only	Coal Mining, Inc.	439 Meadows Branch, Prestonsburg, KY 41653		Appalachia Central	22,076	13	26,934
2014	1519565	Hubble 12	Kentucky (East)	Floyd	Permanently abandoned	Underground	Indepedent Producer Operator	Mine only	Hubble Mining Llc	P.O. Box 392, Pikeville, KY 41502		Appalachia Central	56,128	24	26,251
2014	1519588	Spurlock #4 Surface Mine	Kentucky (East)	Floyd	Active	Surface	Indepedent Producer Operator	Mine only	Spurlock Mining Llc	3228 Summit Square Pl Ste 180, Lexington, KY 40509		Appalachia Central	416,132	28	69,449
2014	1519610	Emma Hwm #1	Kentucky (East)	Floyd	Active	Surface	Indepedent Producer Operator	Mine only	Coal Mining Inc.	439 Meadows Branch, Pestonsburg, KY 41653		Appalachia Central	23,932	5	7,333
2014	1519633	Redhawk #4 Mine	Kentucky (East)	Floyd	Active	Underground	Indepedent Producer Operator	Mine only	Redhawk Mining Llc	3228 Summit Square Pl Ste 180, Lexington, KY 40509		Appalachia Central	149,094	40	86,820
2014	1519718	Redhawk #6	Kentucky (East)	Floyd	Active	Underground	Indepedent Producer Operator	Mine only	Redhawk Mining Llc	1801 Watergap Road, Prestonsburg, KY 41653		Appalachia Central	314,113	40	81,075
2014	1519724	9a	Kentucky (East)	Floyd	Active, men working, not producing	Underground	Indepedent Producer Operator	Mine only	Cheyenne Enterprises, Inc.	P.O. Box 249, Stanville, KY 41659		Appalachia Central	111,005	18	31,830
2014	1519726	No. 4	Kentucky (East)	Floyd	Active	Underground	Indepedent Producer Operator	Mine only	Mrm Mining, Inc.	P.O. Box 564, Mcdowell, KY 41647		Appalachia Central	5,263	18	4,000
2014	1519761	Ghm #10	Kentucky (East)	Floyd	Temporarily closed	Surface	Indepedent Producer Operator	Mine only	Green Hill Mining, Inc.	P.O. Box 760, London, KY 40743		Appalachia Central	6,911	2	996
2014	1502263	Darby Fork No 1	Kentucky (East)	Harlan	Active	Underground	Operating Subsidiary	Mine only	Lone Mountain Processing Inc	Drawer C, St Charles, VA 24282		Appalachia Central	483,969	106	269,931
2014	1510657	Totz Prep Plant	Kentucky (East)	Harlan	Active	Surface	Indepedent Producer Operator	Preparation Plant	Harlan Cumberland Coal Company	P.O. Box 269, Grays Knob, KY 40829		Appalachia Central	0	0	611
2014	1510657	Totz Prep Plant	Kentucky (East)	Harlan	Active	Underground	Indepedent Producer Operator	Preparation Plant	Harlan Cumberland Coal Company	P.O. Box 269, Grays Knob, KY 40829		Appalachia Central	0	19	60,461
