Year	State	County	FIPS	Commodity	Product	Type	Volume
2011	KY	Pike	21195	Gas	Unprocessed (Wet) Gas (mcf)	Royalties	19345.57
2011	KY	Whitley	21235	Gas	Unprocessed (Wet) Gas (mcf)	Royalties	22882.54
2012	KY	Clay	21051	Gas	Unprocessed (Wet) Gas (mcf)	Royalties	34892.68
2012	KY	Clay	21051	Oil	Oil (bbl)	Royalties	964.32
2012	KY	Floyd	21071	Gas	Unprocessed (Wet) Gas (mcf)	Royalties	6364.92
2012	KY	Henderson	21101	Oil	Oil (bbl)	Royalties	9655.74
2012	KY	Johnson	21115	Gas	Unprocessed (Wet) Gas (mcf)	Royalties	1581.04
2012	KY	Lawrence	21127	Gas	Unprocessed (Wet) Gas (mcf)	Royalties	1447.03
2012	KY	Leslie	21131	Coal	Coal (ton)	Royalties	207931
2012	KY	Leslie	21131	Gas	Unprocessed (Wet) Gas (mcf)	Royalties	29301.85
2012	KY	Leslie	21131	Oil	Oil (bbl)	Royalties	1263.59
2012	KY	Letcher	21133	Gas	Unprocessed (Wet) Gas (mcf)	Royalties	1053.28
2012	KY	Mccreary	21147	Gas	Unprocessed (Wet) Gas (mcf)	Royalties	725.37
2012	KY	Meade	21163	Gas	Unprocessed (Wet) Gas (mcf)	Royalties	4450.24
2012	KY	Morgan	21175	Gas	Unprocessed (Wet) Gas (mcf)	Royalties	3772.1
2012	KY	Pike	21195	Gas	Unprocessed (Wet) Gas (mcf)	Royalties	14167.2
2012	KY	Whitley	21235	Gas	Unprocessed (Wet) Gas (mcf)	Royalties	13597.25
2013	KY	Clay	21051	Gas	Unprocessed (Wet) Gas (mcf)	Royalties	32983.79
2013	KY	Clay	21051	Oil	Oil (bbl)	Royalties	1124.97
2013	KY	Harlan	21095	Coal	Coal (ton)	Royalties	61779.73
2013	KY	Henderson	21101	Oil	Oil (bbl)	Royalties	9342.05
2013	KY	Johnson	21115	Gas	Unprocessed (Wet) Gas (mcf)	Royalties	1561.69
2013	KY	Leslie	21131	Coal	Coal (ton)	Royalties	173374.27
2013	KY	Leslie	21131	Gas	Unprocessed (Wet) Gas (mcf)	Royalties	29832.68
2013	KY	Leslie	21131	Oil	Oil (bbl)	Royalties	1412.53
2013	KY	Letcher	21133	Gas	Unprocessed (Wet) Gas (mcf)	Royalties	915.44
2013	KY	Mccreary	21147	Gas	Unprocessed (Wet) Gas (mcf)	Royalties	511.19
2013	KY	Morgan	21175	Gas	Unprocessed (Wet) Gas (mcf)	Royalties	3725.96
2013	KY	Whitley	21235	Gas	Unprocessed (Wet) Gas (mcf)	Royalties	11130.99
