Land Category	FY	St	County Name	FIPS	Revenue Type	Mineral Lease Type	Commodity	Product	Total
Fed Onshore	2006	CO	Baca	08009	Royalties	Oil & Gas	Oil	Oil	$204,439.28
Fed Onshore	2006	CO	Bent	08011	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		$605.53
Fed Onshore	2006	CO	Bent	08011	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$1,618.50
Fed Onshore	2006	CO	Bent	08011	Royalties	Oil & Gas	Gas	Unprocessed (Wet) Gas	$26,496.77
Fed Onshore	2006	CO	Broomfield	08014	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		($2.11)
Fed Onshore	2006	CO	Broomfield	08014	Royalties	Oil & Gas	Gas	Unprocessed (Wet) Gas	$335.84
Fed Onshore	2006	CO	Broomfield	08014	Royalties	Oil & Gas	Oil	Oil	$172.14
Fed Onshore	2006	CO	Cheyenne	08017	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		$92.80
Fed Onshore	2006	CO	Cheyenne	08017	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$1,434.50
Fed Onshore	2006	CO	Cheyenne	08017	Royalties	Oil & Gas	NGL	Gas Plant Products	$13,327.30
Fed Onshore	2006	CO	Cheyenne	08017	Royalties	Oil & Gas	Oil	Oil	$91,902.53
Fed Onshore	2006	CO	Delta	08029	Bonus	Coal	Coal		$15,944.38
Fed Onshore	2006	CO	Delta	08029	Bonus	Oil & Gas	Oil & Gas (Non-Royalty)		$286,616.23
Fed Onshore	2006	CO	Delta	08029	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		$6,493.72
Fed Onshore	2006	CO	Delta	08029	Rents	Coal	Coal		$39,800.00
Fed Onshore	2006	CO	Delta	08029	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$195,397.73
Fed Onshore	2006	CO	Delta	08029	Royalties	Coal	Coal	Coal	$7,335,640.31
Fed Onshore	2006	CO	Delta	08029	Royalties	Oil & Gas	Gas	Processed (Residue) Gas	$6,026.24
Fed Onshore	2006	CO	Delta	08029	Royalties	Oil & Gas	Gas	Unprocessed (Wet) Gas	($261.29)
Fed Onshore	2006	CO	Delta	08029	Royalties	Oil & Gas	Oil	Condensate	$713.85
Fed Onshore	2006	CO	Dolores	08033	Bonus	Oil & Gas	Oil & Gas (Non-Royalty)		$3,513,327.00
Fed Onshore	2006	CO	Dolores	08033	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		$82,400.22
Fed Onshore	2006	CO	Dolores	08033	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$129,214.27
Fed Onshore	2006	CO	Dolores	08033	Royalties	Oil & Gas	Gas	Processed (Residue) Gas	$439,741.59
Fed Onshore	2006	CO	Dolores	08033	Royalties	Oil & Gas	Gas	Unprocessed (Wet) Gas	$152,750.59
Fed Onshore	2006	CO	Dolores	08033	Royalties	Oil & Gas	NGL	Gas Plant Products	$162,752.74
Fed Onshore	2006	CO	Dolores	08033	Royalties	Oil & Gas	Oil	Condensate	$1,198.65
Fed Onshore	2006	CO	Dolores	08033	Royalties	Oil & Gas	Oil	Oil	$345,409.37
Fed Onshore	2006	CO	Dolores	08033	Royalties	Oil & Gas	CO2	Carbon Dioxide Gas (CO2)	$1,656,405.29
Fed Onshore	2006	CO	Eagle	08037	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$20,128.50
Fed Onshore	2006	CO	Garfield	08045	Bonus	Coal	Coal		$413,000.00
Fed Onshore	2006	CO	Garfield	08045	Bonus	Oil & Gas	Oil & Gas (Non-Royalty)		$3,169,670.00
Fed Onshore	2006	CO	Garfield	08045	Other Revenues	Oil & Gas	Oil		($5.46)
Fed Onshore	2006	CO	Garfield	08045	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		$721,198.05
Fed Onshore	2006	CO	Garfield	08045	Rents	Coal	Coal		$27,021.00
Fed Onshore	2006	CO	Garfield	08045	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$525,999.18
Fed Onshore	2006	CO	Garfield	08045	Royalties	Coal	Coal	Coal	$561,448.53
Fed Onshore	2006	CO	Garfield	08045	Royalties	Oil & Gas	Gas	Coal Bed Methane	$89,103.47
Fed Onshore	2006	CO	Garfield	08045	Royalties	Oil & Gas	Gas	Processed (Residue) Gas	$16,367,727.88
Fed Onshore	2006	CO	Garfield	08045	Royalties	Oil & Gas	Gas	Unprocessed (Wet) Gas	$80,012,465.75
Fed Onshore	2006	CO	Garfield	08045	Royalties	Oil & Gas	NGL	Gas Plant Products	$430,639.15
Fed Onshore	2006	CO	Garfield	08045	Royalties	Oil & Gas	Oil	Condensate	$2,087,632.99
Fed Onshore	2006	CO	Garfield	08045	Royalties	Oil & Gas	Oil	Drip or Scrubber Condensate	$106,911.50
Fed Onshore	2006	CO	Garfield	08045	Royalties	Oil & Gas	Oil	Oil	$270,992.77
Fed Onshore	2006	CO	Garfield	08045	Royalties	Oil & Gas	CO2	Carbon Dioxide Gas (CO2)	$9,282.32
Fed Onshore	2006	CO	Gunnison	08051	Bonus	Coal	Coal		$46,854.49
Fed Onshore	2006	CO	Gunnison	08051	Bonus	Oil & Gas	Oil & Gas (Non-Royalty)		$563,659.15
Fed Onshore	2006	CO	Gunnison	08051	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		($0.20)
Fed Onshore	2006	CO	Gunnison	08051	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		$35,973.27
Fed Onshore	2006	CO	Gunnison	08051	Rents	Coal	Coal		$55,112.40
Fed Onshore	2006	CO	Gunnison	08051	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$147,396.41
Fed Onshore	2006	CO	Gunnison	08051	Royalties	Coal	Coal	Coal	$14,917,014.17
Fed Onshore	2006	CO	Gunnison	08051	Royalties	Oil & Gas	Gas	Unprocessed (Wet) Gas	$39,563.91
Fed Onshore	2006	CO	Gunnison	08051	Royalties	Oil & Gas	Oil	Condensate	$1,672.82
Fed Onshore	2006	CO	Huerfano	08055	Bonus	Oil & Gas	Oil & Gas (Non-Royalty)		$22,382.00
Fed Onshore	2006	CO	Huerfano	08055	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		$3,317.46
Fed Onshore	2006	CO	Huerfano	08055	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$26,458.96
Fed Onshore	2006	CO	Huerfano	08055	Royalties	Oil & Gas	CO2	Carbon Dioxide Gas (CO2)	$531,317.25
Fed Onshore	2006	CO	Jackson	08057	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		$77.00
Fed Onshore	2006	CO	Jackson	08057	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$267,228.09
Fed Onshore	2006	CO	Jackson	08057	Royalties	Oil & Gas	Oil	Oil	$457,052.41
Fed Onshore	2006	CO	Jackson	08057	Royalties	Oil & Gas	CO2	Carbon Dioxide Gas (CO2)	$53,257.14
Fed Onshore	2006	CO	Kiowa	08061	Bonus	Oil & Gas	Oil & Gas (Non-Royalty)		$2,018.00
Fed Onshore	2006	CO	Kiowa	08061	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		$192.72
Fed Onshore	2006	CO	Kiowa	08061	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$2,122.00
Fed Onshore	2006	CO	Kiowa	08061	Royalties	Oil & Gas	Gas	Unprocessed (Wet) Gas	$20,391.21
Fed Onshore	2006	CO	Kiowa	08061	Royalties	Oil & Gas	Oil	Oil	$29,930.10
Fed Onshore	2006	CO	Kit Carson	08063	Bonus	Oil & Gas	Oil & Gas (Non-Royalty)		$8,000.00
Fed Onshore	2006	CO	Kit Carson	08063	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$2,385.00
Fed Onshore	2006	CO	La Plata	08067	Bonus	Coal	Coal		$79,344.00
Fed Onshore	2006	CO	La Plata	08067	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		$145,999.49
Fed Onshore	2006	CO	La Plata	08067	Rents	Coal	Coal		$6,042.00
Fed Onshore	2006	CO	La Plata	08067	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$1,652.08
Fed Onshore	2006	CO	La Plata	08067	Royalties	Coal	Coal	Coal	$306,745.10
Fed Onshore	2006	CO	La Plata	08067	Royalties	Oil & Gas	Gas	Coal Bed Methane	$4,815,992.41
Fed Onshore	2006	CO	La Plata	08067	Royalties	Oil & Gas	Gas	Processed (Residue) Gas	$11,143.48
Fed Onshore	2006	CO	La Plata	08067	Royalties	Oil & Gas	Gas	Unprocessed (Wet) Gas	$5,119,223.48
Fed Onshore	2006	CO	La Plata	08067	Royalties	Oil & Gas	NGL	Gas Plant Products	$1,639.73
Fed Onshore	2006	CO	Larimer	08069	Royalties	Oil & Gas	Oil	Oil	$10,487.07
Fed Onshore	2006	CO	Las Animas	08071	Bonus	Oil & Gas	Oil & Gas (Non-Royalty)		$4,930.00
Fed Onshore	2006	CO	Las Animas	08071	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		$22,380.00
Fed Onshore	2006	CO	Las Animas	08071	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$33,142.50
Fed Onshore	2006	CO	Las Animas	08071	Royalties	Oil & Gas	Gas	Coal Bed Methane	$932,560.01
Fed Onshore	2006	CO	Las Animas	08071	Royalties	Oil & Gas	Gas	Processed (Residue) Gas	$110,185.16
Fed Onshore	2006	CO	Las Animas	08071	Royalties	Oil & Gas	Gas	Unprocessed (Wet) Gas	$1,294,202.04
Fed Onshore	2006	CO	Logan	08075	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$3,122.00
Fed Onshore	2006	CO	Logan	08075	Royalties	Oil & Gas	Oil	Oil	$14,536.79
Fed Onshore	2006	CO	Mesa	08077	Bonus	Oil & Gas	Oil & Gas (Non-Royalty)		$7,974,691.00
Fed Onshore	2006	CO	Mesa	08077	Other Revenues	Oil & Gas	Oil		($14.92)
Fed Onshore	2006	CO	Mesa	08077	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		($824,631.91)
Fed Onshore	2006	CO	Mesa	08077	Rents	Oil & Gas	Oil	Oil	($0.80)
Fed Onshore	2006	CO	Mesa	08077	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$561,357.45
Fed Onshore	2006	CO	Mesa	08077	Royalties	Oil & Gas	Gas	Coal Bed Methane	$17,257.06
Fed Onshore	2006	CO	Mesa	08077	Royalties	Oil & Gas	Gas	Processed (Residue) Gas	$2,977,563.17
Fed Onshore	2006	CO	Mesa	08077	Royalties	Oil & Gas	Gas	Unprocessed (Wet) Gas	$4,259,284.60
Fed Onshore	2006	CO	Mesa	08077	Royalties	Oil & Gas	NGL	Gas Plant Products	$117,725.05
Fed Onshore	2006	CO	Mesa	08077	Royalties	Oil & Gas	Oil	Condensate	$111,770.47
Fed Onshore	2006	CO	Mesa	08077	Royalties	Oil & Gas	Oil	Drip or Scrubber Condensate	$25,689.73
Fed Onshore	2006	CO	Mesa	08077	Royalties	Oil & Gas	Oil	Oil	$5,251.86
Fed Onshore	2006	CO	Moffat	08081	Bonus	Coal	Coal		$6,000.00
Fed Onshore	2006	CO	Moffat	08081	Bonus	Oil & Gas	Oil & Gas (Non-Royalty)		$1,294,079.00
Fed Onshore	2006	CO	Moffat	08081	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		($1,420.92)
Fed Onshore	2006	CO	Moffat	08081	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		($0.02)
Fed Onshore	2006	CO	Moffat	08081	Rents	Coal	Coal		$49,815.00
Fed Onshore	2006	CO	Moffat	08081	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$1,711,753.37
Fed Onshore	2006	CO	Moffat	08081	Royalties	Coal	Coal	Coal	$21,960,650.44
Fed Onshore	2006	CO	Moffat	08081	Royalties	Coal	Coal	Coal-Subbituminous-Raw	($0.10)
Fed Onshore	2006	CO	Moffat	08081	Royalties	Oil & Gas	Gas	Processed (Residue) Gas	$5,595,353.30
Fed Onshore	2006	CO	Moffat	08081	Royalties	Oil & Gas	Gas	Unprocessed (Wet) Gas	$9,781,608.88
Fed Onshore	2006	CO	Moffat	08081	Royalties	Oil & Gas	NGL	Gas Plant Products	$412,884.74
Fed Onshore	2006	CO	Moffat	08081	Royalties	Oil & Gas	Oil	Condensate	$350,038.31
Fed Onshore	2006	CO	Moffat	08081	Royalties	Oil & Gas	Oil	Drip or Scrubber Condensate	$1,332.08
Fed Onshore	2006	CO	Moffat	08081	Royalties	Oil & Gas	Oil	Oil	$1,029,058.79
Fed Onshore	2006	CO	Montezuma	08083	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		($76.96)
Fed Onshore	2006	CO	Montezuma	08083	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		$39,769.77
Fed Onshore	2006	CO	Montezuma	08083	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$42,643.00
Fed Onshore	2006	CO	Montezuma	08083	Royalties	Oil & Gas	Gas	Processed (Residue) Gas	$663,637.97
Fed Onshore	2006	CO	Montezuma	08083	Royalties	Oil & Gas	Gas	Unprocessed (Wet) Gas	$17,256.84
Fed Onshore	2006	CO	Montezuma	08083	Royalties	Oil & Gas	NGL	Gas Plant Products	$303,884.33
Fed Onshore	2006	CO	Montezuma	08083	Royalties	Oil & Gas	Oil	Condensate	$15,235.98
Fed Onshore	2006	CO	Montezuma	08083	Royalties	Oil & Gas	Oil	Oil	$1,534,589.26
Fed Onshore	2006	CO	Montezuma	08083	Royalties	Oil & Gas	CO2	Carbon Dioxide Gas (CO2)	$21,135,549.89
Fed Onshore	2006	CO	Montrose	08085	Bonus	Oil & Gas	Oil & Gas (Non-Royalty)		$266,284.13
Fed Onshore	2006	CO	Montrose	08085	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$512,648.54
Fed Onshore	2006	CO	Morgan	08087	Bonus	Oil & Gas	Oil & Gas (Non-Royalty)		$640.00
Fed Onshore	2006	CO	Morgan	08087	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		$406.00
Fed Onshore	2006	CO	Morgan	08087	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$8,570.00
Fed Onshore	2006	CO	Morgan	08087	Royalties	Oil & Gas	Oil	Oil	$8,108.22
Fed Onshore	2006	CO	Ouray	08091	Bonus	Oil & Gas	Oil & Gas (Non-Royalty)		$13,140.00
Fed Onshore	2006	CO	Ouray	08091	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$6,615.00
Fed Onshore	2006	CO	Park	08093	Bonus	Oil & Gas	Oil & Gas (Non-Royalty)		$2,560.00
Fed Onshore	2006	CO	Park	08093	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$77,466.50
Fed Onshore	2006	CO	Phillips	08095	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$12,839.00
Fed Onshore	2006	CO	Pitkin	08097	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		$37,383.04
Fed Onshore	2006	CO	Pitkin	08097	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$37,006.52
Fed Onshore	2006	CO	Prowers	08099	Bonus	Oil & Gas	Oil & Gas (Non-Royalty)		$2,548.00
Fed Onshore	2006	CO	Prowers	08099	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$2,277.00
Fed Onshore	2006	CO	Prowers	08099	Royalties	Oil & Gas	Gas	Unprocessed (Wet) Gas	$4,419.20
Fed Onshore	2006	CO	Rio Blanco	08103	Bonus	Oil & Gas	Oil & Gas (Non-Royalty)		$9,105,232.00
Fed Onshore	2006	CO	Rio Blanco	08103	Other Revenues	Oil & Gas	Oil		($5.00)
Fed Onshore	2006	CO	Rio Blanco	08103	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		$62,683.25
Fed Onshore	2006	CO	Rio Blanco	08103	Other Revenues	Oil Shale	Oil & Gas (Non-Royalty)		$20,000.00
Fed Onshore	2006	CO	Rio Blanco	08103	Other Revenues	Sodium	Sodium		$6,641.00
Fed Onshore	2006	CO	Rio Blanco	08103	Rents	Coal	Coal		$5,685.00
Fed Onshore	2006	CO	Rio Blanco	08103	Rents	Oil & Gas	Oil	Oil	($22.00)
Fed Onshore	2006	CO	Rio Blanco	08103	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$1,342,727.35
Fed Onshore	2006	CO	Rio Blanco	08103	Rents	Oil Shale	Oil & Gas (Non-Royalty)		$15,264.00
Fed Onshore	2006	CO	Rio Blanco	08103	Royalties	Coal	Coal	Coal	$584,633.08
Fed Onshore	2006	CO	Rio Blanco	08103	Royalties	Oil & Gas	Gas	Coal Bed Methane	$657,913.51
Fed Onshore	2006	CO	Rio Blanco	08103	Royalties	Oil & Gas	Gas	Processed (Residue) Gas	$15,471,652.33
Fed Onshore	2006	CO	Rio Blanco	08103	Royalties	Oil & Gas	Gas	Unprocessed (Wet) Gas	$12,425,561.16
Fed Onshore	2006	CO	Rio Blanco	08103	Royalties	Oil & Gas	NGL	Gas Plant Products	$3,124,785.11
Fed Onshore	2006	CO	Rio Blanco	08103	Royalties	Oil & Gas	Oil	Condensate	$583,608.67
Fed Onshore	2006	CO	Rio Blanco	08103	Royalties	Oil & Gas	Oil	Drip or Scrubber Condensate	$1,651.09
Fed Onshore	2006	CO	Rio Blanco	08103	Royalties	Oil & Gas	Oil	Oil	$25,578,237.37
Fed Onshore	2006	CO	Rio Blanco	08103	Royalties	Sodium	Sodium	Sodium Bi-Carbonate	$425,276.22
Fed Onshore	2006	CO	Rio Grande	08105	Bonus	Oil & Gas	Oil & Gas (Non-Royalty)		$1,120.00
Fed Onshore	2006	CO	Rio Grande	08105	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$25,110.50
Fed Onshore	2006	CO	Routt	08107	Bonus	Oil & Gas	Oil & Gas (Non-Royalty)		$14,792.00
Fed Onshore	2006	CO	Routt	08107	Other Revenues	Coal	Coal		$3,391.67
Fed Onshore	2006	CO	Routt	08107	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		$1,718.27
Fed Onshore	2006	CO	Routt	08107	Rents	Coal	Coal		$29,451.00
Fed Onshore	2006	CO	Routt	08107	Rents	Oil & Gas	Oil	Oil	($0.10)
Fed Onshore	2006	CO	Routt	08107	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$197,275.50
Fed Onshore	2006	CO	Routt	08107	Royalties	Coal	Coal	Coal	$634,411.86
Fed Onshore	2006	CO	Routt	08107	Royalties	Oil & Gas	Oil	Oil	$98,351.71
Fed Onshore	2006	CO	Saguache	08109	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$960.00
Fed Onshore	2006	CO	San Miguel	08113	Bonus	Oil & Gas	Oil & Gas (Non-Royalty)		$4,463,411.00
Fed Onshore	2006	CO	San Miguel	08113	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		$400.00
Fed Onshore	2006	CO	San Miguel	08113	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		$2,873.70
Fed Onshore	2006	CO	San Miguel	08113	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$474,031.07
Fed Onshore	2006	CO	San Miguel	08113	Royalties	Oil & Gas	Gas	Processed (Residue) Gas	$127,595.13
Fed Onshore	2006	CO	San Miguel	08113	Royalties	Oil & Gas	Gas	Unprocessed (Wet) Gas	$15,120,614.42
Fed Onshore	2006	CO	San Miguel	08113	Royalties	Oil & Gas	NGL	Gas Plant Products	$24,432.51
Fed Onshore	2006	CO	San Miguel	08113	Royalties	Oil & Gas	Oil	Condensate	$67,062.45
Fed Onshore	2006	CO	San Miguel	08113	Royalties	Oil & Gas	Oil	Oil	$1,412.69
Fed Onshore	2006	CO	Sedgwick	08115	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$1,263.50
Fed Onshore	2006	CO	Washington	08121	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		$101.01
Fed Onshore	2006	CO	Washington	08121	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$8,303.00
Fed Onshore	2006	CO	Washington	08121	Royalties	Oil & Gas	Gas	Processed (Residue) Gas	$2,020.56
Fed Onshore	2006	CO	Washington	08121	Royalties	Oil & Gas	Gas	Unprocessed (Wet) Gas	$54,218.11
Fed Onshore	2006	CO	Washington	08121	Royalties	Oil & Gas	Oil	Oil	$35,669.46
Fed Onshore	2006	CO	Weld	08123	Bonus	Oil & Gas	Oil & Gas (Non-Royalty)		$93,960.00
Fed Onshore	2006	CO	Weld	08123	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		($122.08)
Fed Onshore	2006	CO	Weld	08123	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		$49,534.24
Fed Onshore	2006	CO	Weld	08123	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$32,888.50
Fed Onshore	2006	CO	Weld	08123	Royalties	Oil & Gas	Gas	Processed (Residue) Gas	$807,845.38
Fed Onshore	2006	CO	Weld	08123	Royalties	Oil & Gas	Gas	Unprocessed (Wet) Gas	$476,989.48
Fed Onshore	2006	CO	Weld	08123	Royalties	Oil & Gas	NGL	Gas Plant Products	$167,148.54
Fed Onshore	2006	CO	Weld	08123	Royalties	Oil & Gas	Oil	Condensate	$73,261.79
Fed Onshore	2006	CO	Weld	08123	Royalties	Oil & Gas	Oil	Oil	$870,815.95
Fed Onshore	2006	CO	Yuma	08125	Bonus	Oil & Gas	Oil & Gas (Non-Royalty)		$4,160.00
Fed Onshore	2006	CO	Yuma	08125	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		($25,372.07)
Fed Onshore	2006	CO	Yuma	08125	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$57,141.00
Fed Onshore	2006	CO	Yuma	08125	Royalties	Oil & Gas	Gas	Unprocessed (Wet) Gas	$645,280.46
Fed Onshore	2006	FL	Manatee	12081	Royalties	Phosphate	Phosphate	Phosphate Raw Ore	$16,619.15
Fed Onshore	2006	FL	Okaloosa	12091	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$12,116.50
Fed Onshore	2006	FL	Santa Rosa	12113	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		$4,789.80
Fed Onshore	2006	ID	Bannock	16005	Other Revenues	Phosphate	Phosphate		$240.00
Fed Onshore	2006	ID	Bear Lake	16007	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$2,712.50
Fed Onshore	2006	ID	Bear Lake	16007	Rents	Phosphate	Phosphate		$66.00
Fed Onshore	2006	ID	Bingham	16011	Other Revenues	Phosphate	Phosphate		$8,811.54
Fed Onshore	2006	ID	Bingham	16011	Rents	Phosphate	Phosphate		$269.18
Fed Onshore	2006	ID	Caribou	16029	Other Revenues	Phosphate	Phosphate		$89,600.46
Fed Onshore	2006	ID	Caribou	16029	Rents	Phosphate	Phosphate		$8,644.82
Fed Onshore	2006	ID	Caribou	16029	Royalties	Phosphate	Phosphate	Phosphate Raw Ore	$2,053,021.61
Fed Onshore	2006	ID	Clark	16033	Other Revenues	Phosphate	Phosphate		$2,547.00
Fed Onshore	2006	ID	Clearwater	16035	Rents	Hardrock	Hardrock		$20.00
Fed Onshore	2006	ID	Clearwater	16035	Royalties	Hardrock	Hardrock	Gold	$1,367.65
Fed Onshore	2006	ID	Latah	16057	Other Revenues	Hardrock	Hardrock		$929.20
Fed Onshore	2006	ID	Latah	16057	Rents	Gemstones	Hardrock		$80.00
Fed Onshore	2006	ID	Latah	16057	Rents	Hardrock	Hardrock		($41.00)
Fed Onshore	2006	IL	Clinton	17027	Royalties	Oil & Gas	Oil	Oil	$176,487.05
Fed Onshore	2006	IL	Fayette	17051	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		$175.00
Fed Onshore	2006	IL	Fayette	17051	Royalties	Oil & Gas	Oil	Oil	$272.01
Fed Onshore	2006	IL	Franklin	17055	Royalties	Oil & Gas	Oil	Oil	$87,689.48
Fed Onshore	2006	IL	Hardin	17069	Rents	Hardrock	Hardrock		($1,147.00)
Fed Onshore	2006	KS	Cheyenne	20023	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$2,687.50
Fed Onshore	2006	KS	Clark	20025	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$9.19
Fed Onshore	2006	KS	Comanche	20033	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		($4.41)
Fed Onshore	2006	KS	Comanche	20033	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$160.00
Fed Onshore	2006	KS	Comanche	20033	Royalties	Oil & Gas	Gas	Unprocessed (Wet) Gas	$6,070.46
Fed Onshore	2006	KS	Ellsworth	20053	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$3,405.00
Fed Onshore	2006	KS	Ellsworth	20053	Royalties	Oil & Gas	Gas	Unprocessed (Wet) Gas	$10,427.63
Fed Onshore	2006	KS	Finney	20055	Other Revenues	Oil & Gas	Gas		$329.79
Fed Onshore	2006	KS	Finney	20055	Other Revenues	Oil & Gas	Gas		$69.28
Fed Onshore	2006	KS	Finney	20055	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		$47,433.83
Fed Onshore	2006	KS	Finney	20055	Rents	Oil & Gas	Oil	Oil	($160.00)
Fed Onshore	2006	KS	Finney	20055	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$7,745.70
Fed Onshore	2006	KS	Finney	20055	Royalties	Oil & Gas	Gas	Fuel Gas	$323.40
Fed Onshore	2006	KS	Finney	20055	Royalties	Oil & Gas	Gas	Processed (Residue) Gas	$166,195.48
Fed Onshore	2006	KS	Finney	20055	Royalties	Oil & Gas	Gas	Unprocessed (Wet) Gas	$950,533.98
Fed Onshore	2006	KS	Finney	20055	Royalties	Oil & Gas	NGL	Gas Plant Products	$53,927.48
Fed Onshore	2006	KS	Finney	20055	Royalties	Oil & Gas	Oil	Oil	$218,372.37
Fed Onshore	2006	KS	Gove	20063	Royalties	Oil & Gas	Oil	Oil	$13,626.56
Fed Onshore	2006	KS	Grant	20067	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		($413.41)
Fed Onshore	2006	KS	Grant	20067	Royalties	Oil & Gas	Gas	Processed (Residue) Gas	$15,456.67
Fed Onshore	2006	KS	Grant	20067	Royalties	Oil & Gas	Gas	Unprocessed (Wet) Gas	$23,464.03
Fed Onshore	2006	KS	Grant	20067	Royalties	Oil & Gas	NGL	Gas Plant Products	$4,745.26
Fed Onshore	2006	KS	Greeley	20071	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$1,064.50
Fed Onshore	2006	KS	Hamilton	20075	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		$192.42
Fed Onshore	2006	KS	Hamilton	20075	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$2,889.00
Fed Onshore	2006	KS	Hamilton	20075	Royalties	Oil & Gas	Gas	Processed (Residue) Gas	$913.79
Fed Onshore	2006	KS	Hamilton	20075	Royalties	Oil & Gas	Gas	Unprocessed (Wet) Gas	$13,344.13
Fed Onshore	2006	KS	Hamilton	20075	Royalties	Oil & Gas	NGL	Gas Plant Products	$351.59
Fed Onshore	2006	KS	Haskell	20081	Other Revenues	Oil & Gas	Gas		$61.21
Fed Onshore	2006	KS	Haskell	20081	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		$14,839.76
Fed Onshore	2006	KS	Haskell	20081	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$1,317.50
Fed Onshore	2006	KS	Haskell	20081	Royalties	Oil & Gas	Gas	Fuel Gas	$5.41
Fed Onshore	2006	KS	Haskell	20081	Royalties	Oil & Gas	Gas	Processed (Residue) Gas	$8,027.07
