CY	Land Category	St	Revenue Type	Commodity	Total
2015	Fed Onshore	AZ	Rents	Oil & Gas (Non-Royalty)	90497
2015	Fed Onshore	AZ	Royalties	Sodium	914.8
2015	Fed Onshore	CA	Bonus	Geothermal	53342
2015	Fed Onshore	CA	Bonus	Oil & Gas (Non-Royalty)	3840
2015	Fed Onshore	CA	Other Revenues	Geothermal	13720.19
2015	Fed Onshore	CA	Other Revenues	Oil & Gas (Non-Royalty)	174885.88
2015	Fed Onshore	CA	Other Revenues	Sodium	15066.32
2015	Fed Onshore	CA	Rents	Geothermal	399929
2015	Fed Onshore	CA	Rents	Hardrock	42
2015	Fed Onshore	CA	Rents	Oil & Gas (Non-Royalty)	206409
2015	Fed Onshore	CA	Rents	Sodium	-1863.99
2015	Fed Onshore	CA	Royalties	Gas	3205767.64
2015	Fed Onshore	CA	Royalties	Geothermal	9575458.32
2015	Fed Onshore	CA	Royalties	NGL	817722.29
2015	Fed Onshore	CA	Royalties	Oil	90609600.39
2015	Fed Onshore	CA	Royalties	Sodium	8034745.71
2015	Fed Onshore	CO	Bonus	Coal	1732980
2015	Fed Onshore	CO	Bonus	Oil & Gas (Non-Royalty)	-15039875
2015	Fed Onshore	CO	Bonus	Sodium	402000
2015	Fed Onshore	CO	Other Revenues	Coal	54858.22
2015	Fed Onshore	CO	Other Revenues	Oil & Gas (Non-Royalty)	-4746209.18
2015	Fed Onshore	CO	Other Revenues	Sodium	27189.79
2015	Fed Onshore	CO	Rents	Coal	185149.04
2015	Fed Onshore	CO	Rents	Geothermal	25062
2015	Fed Onshore	CO	Rents	Oil & Gas (Non-Royalty)	3210227.56
2015	Fed Onshore	CO	Rents	Sodium	-6904
2015	Fed Onshore	CO	Royalties	CO2	61023470.18
2015	Fed Onshore	CO	Royalties	Coal	44018247.73
2015	Fed Onshore	CO	Royalties	Gas	104026358.2
2015	Fed Onshore	CO	Royalties	Helium	67.06
2015	Fed Onshore	CO	Royalties	NGL	13783392.33
2015	Fed Onshore	CO	Royalties	Oil	37589390.1
2015	Fed Onshore	CO	Royalties	Sodium	1364144.18
2015	Fed Onshore	FL	Other Revenues	Phosphate	1420.51
2015	Fed Onshore	FL	Royalties	Phosphate	79565.84
2015	Fed Onshore	ID	Bonus	Oil & Gas (Non-Royalty)	3868194
2015	Fed Onshore	ID	Other Revenues	Hardrock	366
2015	Fed Onshore	ID	Other Revenues	Phosphate	115748.41
2015	Fed Onshore	ID	Rents	Geothermal	144528
2015	Fed Onshore	ID	Rents	Hardrock	80
2015	Fed Onshore	ID	Rents	Oil & Gas (Non-Royalty)	17988
2015	Fed Onshore	ID	Rents	Phosphate	1923
2015	Fed Onshore	ID	Royalties	Phosphate	10445748.73
2015	Fed Onshore	IL	Royalties	Oil	105359.14
2015	Fed Onshore	IN	Other Revenues	Oil & Gas (Non-Royalty)	10492.36
2015	Fed Onshore	IN	Rents	Oil & Gas (Non-Royalty)	23314
2015	Fed Onshore	KS	Other Revenues	Oil & Gas (Non-Royalty)	-199872.6
2015	Fed Onshore	KS	Rents	Oil & Gas (Non-Royalty)	56447
2015	Fed Onshore	KS	Royalties	Gas	1384355.7
2015	Fed Onshore	KS	Royalties	Helium	529.7
2015	Fed Onshore	KS	Royalties	NGL	427507.62
2015	Fed Onshore	KS	Royalties	Oil	1469873.45
2015	Fed Onshore	KS	Royalties	Sulfur	1.08
2015	Fed Onshore	KY	Other Revenues	Oil & Gas (Non-Royalty)	72689.54
2015	Fed Onshore	KY	Rents	Coal	3633
2015	Fed Onshore	KY	Rents	Oil & Gas (Non-Royalty)	5754
2015	Fed Onshore	KY	Royalties	Coal	154647.36
2015	Fed Onshore	KY	Royalties	Gas	31317.3
2015	Fed Onshore	KY	Royalties	Oil	74573.84
2015	Fed Onshore	LA	Bonus	Oil & Gas (Non-Royalty)	20868
2015	Fed Onshore	LA	Other Revenues	Oil & Gas (Non-Royalty)	-581313.49
2015	Fed Onshore	LA	Rents	Oil & Gas (Non-Royalty)	384631.15
2015	Fed Onshore	LA	Royalties	Gas	5088556.69
2015	Fed Onshore	LA	Royalties	NGL	600848.16
2015	Fed Onshore	LA	Royalties	Oil	3850062.37
2015	Fed Onshore	LA	Royalties	Sulfur	203.4
2015	Fed Onshore	MD	Other Revenues	Oil & Gas (Non-Royalty)	18796.41
2015	Fed Onshore	MD	Rents	Oil & Gas (Non-Royalty)	496
2015	Fed Onshore	MI	Bonus	Oil & Gas (Non-Royalty)	86786
2015	Fed Onshore	MI	Other Revenues	Oil & Gas (Non-Royalty)	-68267.23
2015	Fed Onshore	MI	Rents	Oil & Gas (Non-Royalty)	131059
2015	Fed Onshore	MI	Royalties	Gas	526821.2
2015	Fed Onshore	MI	Royalties	NGL	50925.99
2015	Fed Onshore	MI	Royalties	Oil	165731.3
2015	Fed Onshore	MN	Other Revenues	Hardrock	48660
2015	Fed Onshore	MN	Rents	Hardrock	1057.5
2015	Fed Onshore	MO	Other Revenues	Hardrock	44056.92
2015	Fed Onshore	MO	Other Revenues	Oil & Gas (Non-Royalty)	14074.4
2015	Fed Onshore	MO	Rents	Hardrock	23.45
2015	Fed Onshore	MO	Royalties	Hardrock	9985964.69
2015	Fed Onshore	MS	Other Revenues	Oil & Gas (Non-Royalty)	6222.17
2015	Fed Onshore	MS	Rents	Oil & Gas (Non-Royalty)	485987.5
2015	Fed Onshore	MS	Royalties	Gas	108760.55
2015	Fed Onshore	MS	Royalties	Oil	2773499.54
2015	Fed Onshore	MT	Bonus	Oil & Gas (Non-Royalty)	139491
2015	Fed Onshore	MT	Other Revenues	Coal	391.72
2015	Fed Onshore	MT	Other Revenues	Gas	-320
2015	Fed Onshore	MT	Other Revenues	Oil & Gas (Non-Royalty)	840909.5
2015	Fed Onshore	MT	Other Revenues	Phosphate	4280.21
2015	Fed Onshore	MT	Rents	Coal	111710.13
2015	Fed Onshore	MT	Rents	Hardrock	97
2015	Fed Onshore	MT	Rents	Oil & Gas (Non-Royalty)	1262442.2
2015	Fed Onshore	MT	Royalties	Coal	43147887.35
2015	Fed Onshore	MT	Royalties	Gas	3914574.81
2015	Fed Onshore	MT	Royalties	NGL	86991.22
2015	Fed Onshore	MT	Royalties	Oil	21680313.94
2015	Fed Onshore	MT	Royalties	Sulfur	9141.7
2015	Fed Onshore	NC	Other Revenues	Hardrock	474
2015	Fed Onshore	ND	Bonus	Oil & Gas (Non-Royalty)	4944400
2015	Fed Onshore	ND	Other Revenues	Oil	-198.9
2015	Fed Onshore	ND	Other Revenues	Oil & Gas (Non-Royalty)	-946392.07
2015	Fed Onshore	ND	Rents	Coal	31902
2015	Fed Onshore	ND	Rents	Oil & Gas (Non-Royalty)	630848.9
2015	Fed Onshore	ND	Royalties	Coal	3582952.77
2015	Fed Onshore	ND	Royalties	Gas	10401163.16
2015	Fed Onshore	ND	Royalties	NGL	2024311.31
2015	Fed Onshore	ND	Royalties	Oil	165030768.8
2015	Fed Onshore	NE	Bonus	Oil & Gas (Non-Royalty)	480
2015	Fed Onshore	NE	Other Revenues	Oil & Gas (Non-Royalty)	38288.77
2015	Fed Onshore	NE	Rents	Oil & Gas (Non-Royalty)	2367
2015	Fed Onshore	NE	Royalties	Gas	583.82
2015	Fed Onshore	NE	Royalties	Oil	156048.13
2015	Fed Onshore	NM	Bonus	Coal	460000
2015	Fed Onshore	NM	Bonus	Oil & Gas (Non-Royalty)	83048090
2015	Fed Onshore	NM	Other Revenues	Coal	38735.78
2015	Fed Onshore	NM	Other Revenues	Geothermal	8128.49
2015	Fed Onshore	NM	Other Revenues	Oil	0.35
2015	Fed Onshore	NM	Other Revenues	Oil & Gas (Non-Royalty)	-811510.08
2015	Fed Onshore	NM	Other Revenues	Potassium	281081.1
2015	Fed Onshore	NM	Rents	Coal	78234
2015	Fed Onshore	NM	Rents	Geothermal	27025.35
2015	Fed Onshore	NM	Rents	Oil & Gas (Non-Royalty)	1703407.4
2015	Fed Onshore	NM	Rents	Potassium	18914
2015	Fed Onshore	NM	Royalties	CO2	1012439.79
2015	Fed Onshore	NM	Royalties	Coal	20665425.5
2015	Fed Onshore	NM	Royalties	Gas	265222539.4
2015	Fed Onshore	NM	Royalties	Geothermal	14984.86
2015	Fed Onshore	NM	Royalties	NGL	57178342.77
2015	Fed Onshore	NM	Royalties	Oil	544937863.9
2015	Fed Onshore	NM	Royalties	Potassium	15603617.58
2015	Fed Onshore	NM	Royalties	Sodium	397057.99
2015	Fed Onshore	NV	Bonus	Geothermal	-184
2015	Fed Onshore	NV	Bonus	Oil & Gas (Non-Royalty)	151350
2015	Fed Onshore	NV	Other Revenues	Geothermal	143789.65
2015	Fed Onshore	NV	Other Revenues	Oil & Gas (Non-Royalty)	10937.2
2015	Fed Onshore	NV	Other Revenues	Potassium	7532.19
2015	Fed Onshore	NV	Rents	Geothermal	877268.73
2015	Fed Onshore	NV	Rents	Oil & Gas (Non-Royalty)	3119734
2015	Fed Onshore	NV	Royalties	Geothermal	3345352.72
2015	Fed Onshore	NV	Royalties	Oil	1900012.17
2015	Fed Onshore	NY	Other Revenues	Oil & Gas (Non-Royalty)	277.1
2015	Fed Onshore	NY	Royalties	Gas	1583.21
2015	Fed Onshore	OH	Other Revenues	Oil & Gas (Non-Royalty)	111979.92
2015	Fed Onshore	OH	Rents	Oil & Gas (Non-Royalty)	21104.81
2015	Fed Onshore	OH	Royalties	Gas	125201.35
2015	Fed Onshore	OH	Royalties	Oil	105056.86
2015	Fed Onshore	OK	Bonus	Oil & Gas (Non-Royalty)	699700
2015	Fed Onshore	OK	Other Revenues	Coal	104.4
2015	Fed Onshore	OK	Other Revenues	Oil & Gas (Non-Royalty)	142082.64
2015	Fed Onshore	OK	Rents	Coal	34893
2015	Fed Onshore	OK	Rents	Oil & Gas (Non-Royalty)	282652.59
2015	Fed Onshore	OK	Royalties	Coal	790587.54
2015	Fed Onshore	OK	Royalties	Gas	6183266.38
2015	Fed Onshore	OK	Royalties	NGL	1629612.87
2015	Fed Onshore	OK	Royalties	Oil	9035582.75
2015	Fed Onshore	OR	Other Revenues	Geothermal	66267.24
2015	Fed Onshore	OR	Rents	Geothermal	152620.59
2015	Fed Onshore	PA	Bonus	Oil & Gas (Non-Royalty)	339840
2015	Fed Onshore	PA	Other Revenues	Oil & Gas (Non-Royalty)	79464.05
2015	Fed Onshore	PA	Rents	Oil & Gas (Non-Royalty)	7795.5
2015	Fed Onshore	PA	Royalties	Gas	2747.55
2015	Fed Onshore	PA	Royalties	NGL	1019.52
2015	Fed Onshore	PA	Royalties	Oil	9960.27
2015	Fed Onshore	SC	Other Revenues	Hardrock	3330
2015	Fed Onshore	SC	Rents	Hardrock	1109.39
2015	Fed Onshore	SD	Bonus	Oil & Gas (Non-Royalty)	261700
2015	Fed Onshore	SD	Other Revenues	Oil & Gas (Non-Royalty)	13081.84
2015	Fed Onshore	SD	Rents	Oil & Gas (Non-Royalty)	217626.5
2015	Fed Onshore	SD	Royalties	Gas	32368.6
2015	Fed Onshore	SD	Royalties	Oil	1877729.57
2015	Fed Onshore	TX	Bonus	Oil & Gas (Non-Royalty)	62900
2015	Fed Onshore	TX	Other Revenues	Oil & Gas (Non-Royalty)	-493737.39
2015	Fed Onshore	TX	Rents	Oil & Gas (Non-Royalty)	420096.72
2015	Fed Onshore	TX	Royalties	Gas	13975007.72
2015	Fed Onshore	TX	Royalties	NGL	413990.53
2015	Fed Onshore	TX	Royalties	Oil	2504091.17
2015	Fed Onshore	UT	Bonus	Coal	3440000
2015	Fed Onshore	UT	Bonus	Oil & Gas (Non-Royalty)	5442446
2015	Fed Onshore	UT	Other Revenues	Clay	589.66
2015	Fed Onshore	UT	Other Revenues	Coal	510913.22
2015	Fed Onshore	UT	Other Revenues	Geothermal	104.41
2015	Fed Onshore	UT	Other Revenues	Gilsonite	6761.29
2015	Fed Onshore	UT	Other Revenues	Gold	1953
2015	Fed Onshore	UT	Other Revenues	Oil & Gas (Non-Royalty)	-5569606.79
2015	Fed Onshore	UT	Other Revenues	Phosphate	25804.84
2015	Fed Onshore	UT	Other Revenues	Potassium	24818.59
2015	Fed Onshore	UT	Rents	Clay	-160
2015	Fed Onshore	UT	Rents	Coal	248231.7
2015	Fed Onshore	UT	Rents	Geothermal	66058
2015	Fed Onshore	UT	Rents	Gilsonite	265.5
2015	Fed Onshore	UT	Rents	Gold	651
2015	Fed Onshore	UT	Rents	Oil & Gas (Non-Royalty)	2151995
2015	Fed Onshore	UT	Rents	Phosphate	7280
2015	Fed Onshore	UT	Rents	Potassium	94055
2015	Fed Onshore	UT	Royalties	Clay	6528.14
2015	Fed Onshore	UT	Royalties	CO2	31277.24
2015	Fed Onshore	UT	Royalties	Coal	30333204.97
2015	Fed Onshore	UT	Royalties	Gas	83503583.83
2015	Fed Onshore	UT	Royalties	Geothermal	613985.94
2015	Fed Onshore	UT	Royalties	Gilsonite	2417745.91
2015	Fed Onshore	UT	Royalties	NGL	18940054.3
2015	Fed Onshore	UT	Royalties	Oil	85929184.74
2015	Fed Onshore	UT	Royalties	Potassium	320059.66
2015	Fed Onshore	UT	Royalties	Sodium	2532.09
2015	Fed Onshore	VA	Other Revenues	Hardrock	1065
2015	Fed Onshore	VA	Other Revenues	Oil & Gas (Non-Royalty)	9309.24
2015	Fed Onshore	VA	Rents	Oil & Gas (Non-Royalty)	20202
2015	Fed Onshore	VA	Royalties	Gas	72633.9
2015	Fed Onshore	VA	Royalties	Hardrock	6284.06
2015	Fed Onshore	WA	Rents	Geothermal	8437
2015	Fed Onshore	WV	Bonus	Coal	155000
2015	Fed Onshore	WV	Other Revenues	Oil & Gas (Non-Royalty)	444290.96
2015	Fed Onshore	WV	Rents	Coal	22920
2015	Fed Onshore	WV	Rents	Oil & Gas (Non-Royalty)	41364
2015	Fed Onshore	WV	Royalties	Gas	48135.42
2015	Fed Onshore	WY	Bonus	Coal	448080675.6
2015	Fed Onshore	WY	Bonus	Oil & Gas (Non-Royalty)	27927815
2015	Fed Onshore	WY	Other Revenues	Coal	-777399.35
2015	Fed Onshore	WY	Other Revenues	NGL	-1935.85
2015	Fed Onshore	WY	Other Revenues	Oil & Gas (Non-Royalty)	-25458882.53
2015	Fed Onshore	WY	Other Revenues	Sodium	95618.47
2015	Fed Onshore	WY	Rents	Coal	602482.4
2015	Fed Onshore	WY	Rents	Oil & Gas (Non-Royalty)	10263249.97
2015	Fed Onshore	WY	Rents	Sodium	-38943
2015	Fed Onshore	WY	Royalties	CO2	377255.81
2015	Fed Onshore	WY	Royalties	Coal	539904453.4
2015	Fed Onshore	WY	Royalties	Gas	402138604.4
2015	Fed Onshore	WY	Royalties	NGL	58198730.44
2015	Fed Onshore	WY	Royalties	Oil	294258796.8
2015	Fed Onshore	WY	Royalties	Sodium	35519481.95
2015	Fed Onshore	WY	Royalties	Sulfur	-101750
