Fiscal Year,Land Category,Land Class,State,County,FIPS Code,Offshore Region,Product, Volume 
2004,Onshore,Federal,MT,Rosebud County,30087,,Gas (mcf), 973 
2004,Onshore,Federal,MT,Rosebud County,30087,,Oil (bbl)," 18,514 "
2004,Onshore,Federal,MT,Rosebud County,30087,,Coal (tons)," 9,361,173 "
2004,Onshore,Federal,MT,Sheridan County,30091,,Gas (mcf)," 28,798 "
2004,Onshore,Federal,MT,Sheridan County,30091,,Oil (bbl)," 45,790 "
2004,Onshore,Federal,MT,Toole County,30101,,Oil (bbl)," 49,273 "
2004,Onshore,Federal,MT,Toole County,30101,,Gas (mcf)," 230,655 "
2004,Onshore,Federal,MT,Valley County,30105,,Gas (mcf)," 1,751,409 "
2004,Onshore,Federal,MT,Wibaux County,30109,,Oil (bbl)," 140,210 "
2004,Onshore,Federal,MT,Wibaux County,30109,,Gas (mcf)," 243,421 "
2004,Onshore,Federal,MT,Yellowstone County,30111,,Oil (bbl), 243 
2004,Onshore,Federal,ND,Billings County,38007,,Gas (mcf)," 2,180,833 "
2004,Onshore,Federal,ND,Billings County,38007,,Oil (bbl)," 2,312,083 "
2004,Onshore,Federal,ND,Bottineau County,38009,,Gas (mcf)," 1,974 "
2004,Onshore,Federal,ND,Bottineau County,38009,,Oil (bbl)," 37,728 "
2004,Onshore,Federal,ND,Bowman County,38011,,Oil (bbl)," 830,233 "
2004,Onshore,Federal,ND,Bowman County,38011,,Gas (mcf)," 1,768,405 "
2004,Onshore,Federal,ND,Burke County,38013,,Oil (bbl)," 6,743 "
2004,Onshore,Federal,ND,Burke County,38013,,Gas (mcf)," 58,864 "
2004,Onshore,Federal,ND,Dunn County,38025,,Oil (bbl)," 91,745 "
2004,Onshore,Federal,ND,Dunn County,38025,,Gas (mcf)," 91,806 "
2004,Onshore,Federal,ND,Golden Valley County,38033,,Gas (mcf)," 171,054 "
2004,Onshore,Federal,ND,Golden Valley County,38033,,Oil (bbl)," 280,811 "
2004,Onshore,Federal,ND,McKenzie County,38053,,Oil (bbl)," 947,107 "
2004,Onshore,Federal,ND,McKenzie County,38053,,Gas (mcf)," 2,620,185 "
2004,Onshore,Federal,ND,McLean County,38055,,Coal (tons)," 117,943 "
2004,Onshore,Federal,ND,Mercer County,38057,,Coal (tons)," 2,303,956 "
2004,Onshore,Federal,ND,Mountrail County,38061,,Oil (bbl), 275 
2004,Onshore,Federal,ND,Mountrail County,38061,,Gas (mcf)," 4,913 "
2004,Onshore,Federal,ND,Oliver County,38065,,Coal (tons)," 16,331 "
2004,Onshore,Federal,ND,Renville County,38075,,Gas (mcf)," 6,956 "
2004,Onshore,Federal,ND,Renville County,38075,,Oil (bbl)," 30,052 "
2004,Onshore,Federal,ND,Slope County,38087,,Gas (mcf)," 59,546 "
2004,Onshore,Federal,ND,Slope County,38087,,Oil (bbl)," 111,581 "
2004,Onshore,Federal,ND,Stark County,38089,,Gas (mcf)," 42,522 "
2004,Onshore,Federal,ND,Stark County,38089,,Oil (bbl)," 88,127 "
2004,Onshore,Federal,ND,Williams County,38105,,Oil (bbl)," 54,216 "
2004,Onshore,Federal,ND,Williams County,38105,,Gas (mcf)," 196,123 "
2004,Onshore,Federal,NE,Cheyenne County,31033,,Gas (mcf)," 2,942 "
2004,Onshore,Federal,NE,Cheyenne County,31033,,Oil (bbl)," 31,783 "
2004,Onshore,Federal,NE,Dundy County,31057,,Oil (bbl), 423 
2004,Onshore,Federal,NE,Hitchcock County,31087,,Oil (bbl)," 5,706 "
2004,Onshore,Federal,NE,Kimball County,31105,,Gas (mcf), 33 
2004,Onshore,Federal,NE,Kimball County,31105,,Oil (bbl)," 5,931 "
2004,Onshore,Federal,NE,Red Willow County,31145,,Oil (bbl), 11 
2004,Onshore,Federal,NM,Chaves County,35005,,Oil (bbl)," 145,192 "
2004,Onshore,Federal,NM,Chaves County,35005,,Gas (mcf)," 14,652,422 "
2004,Onshore,Federal,NM,Eddy County,35015,,Potassium Sulphate-Standard (tons)," 7,540 "
2004,Onshore,Federal,NM,Eddy County,35015,,Brine Barrels (bbl)," 24,782 "
2004,Onshore,Federal,NM,Eddy County,35015,,Muriate Of Potash-Standard (tons)," 146,575 "
2004,Onshore,Federal,NM,Eddy County,35015,,Salt (tons)," 274,908 "
2004,Onshore,Federal,NM,Eddy County,35015,,Potash (tons)," 329,197 "
2004,Onshore,Federal,NM,Eddy County,35015,,Muriate Of Potash-Granular (tons)," 449,875 "
2004,Onshore,Federal,NM,Eddy County,35015,,Langbeinite (tons)," 797,333 "
2004,Onshore,Federal,NM,Eddy County,35015,,Oil (bbl)," 18,338,676 "
2004,Onshore,Federal,NM,Eddy County,35015,,Gas (mcf)," 198,576,450 "
2004,Onshore,Federal,NM,Harding County,35021,,Gas (mcf)," 3,096,297 "
2004,Onshore,Federal,NM,Lea County,35025,,Brine Barrels (bbl)," 39,184 "
2004,Onshore,Federal,NM,Lea County,35025,,Oil (bbl)," 9,596,524 "
2004,Onshore,Federal,NM,Lea County,35025,,Gas (mcf)," 64,776,562 "
2004,Onshore,Federal,NM,McKinley County,35031,,Oil (bbl)," 15,825 "
2004,Onshore,Federal,NM,McKinley County,35031,,Gas (mcf)," 18,097 "
2004,Onshore,Federal,NM,McKinley County,35031,,Coal (tons)," 419,678 "
2004,Onshore,Federal,NM,Quay County,35037,,Gas (mcf)," 3,096,297 "
2004,Onshore,Federal,NM,Rio Arriba County,35039,,Oil (bbl)," 777,978 "
2004,Onshore,Federal,NM,Rio Arriba County,35039,,Gas (mcf)," 293,934,593 "
2004,Onshore,Federal,NM,Roosevelt County,35041,,Oil (bbl)," 136,985 "
2004,Onshore,Federal,NM,Roosevelt County,35041,,Gas (mcf)," 1,438,770 "
2004,Onshore,Federal,NM,San Juan County,35045,,Oil (bbl)," 860,371 "
2004,Onshore,Federal,NM,San Juan County,35045,,Coal (tons)," 7,972,982 "
2004,Onshore,Federal,NM,San Juan County,35045,,Gas (mcf)," 462,951,943 "
2004,Onshore,Federal,NM,Sandoval County,35043,,Oil (bbl)," 35,922 "
2004,Onshore,Federal,NM,Sandoval County,35043,,Gas (mcf)," 552,912 "
2004,Onshore,Federal,NM,Union County,35059,,Gas (mcf)," 3,096,307 "
2004,Onshore,Federal,NV,Churchill County,32001,,"Geothermal - Direct Utilization, Hundreds of Gallons"," 98,506,555 "
2004,Onshore,Federal,NV,Churchill County,32001,,"Geothermal - Electrical Generation, Kilowatt Hours"," 549,277,943 "
2004,Onshore,Federal,NV,Clark County,32003,,Sand/Gravel (tons)," 619,258 "
2004,Onshore,Federal,NV,Eureka County,32011,,Oil (bbl)," 52,857 "
2004,Onshore,Federal,NV,Eureka County,32011,,"Geothermal - Electrical Generation, Kilowatt Hours"," 2,615,691 "
2004,Onshore,Federal,NV,Lander County,32015,,"Geothermal - Electrical Generation, Kilowatt Hours"," 47,371,699 "
2004,Onshore,Federal,NV,Nye County,32023,,Gas (mcf)," 5,630 "
2004,Onshore,Federal,NV,Nye County,32023,,Oil (bbl)," 412,202 "
2004,Onshore,Federal,NV,Washoe County,32031,,"Geothermal - Electrical Generation, Kilowatt Hours"," 39,553,232 "
2004,Onshore,Federal,NY,Chautauqua County,36013,,Gas (mcf)," 12,163 "
2004,Onshore,Federal,NY,Seneca County,36099,,Gas (mcf)," 9,007 "
2004,Onshore,Federal,NY,Steuben County,36101,,Gas (mcf)," 1,577 "
2004,Onshore,Federal,OH,Athens County,39009,,Gas (mcf)," 1,666 "
2004,Onshore,Federal,OH,Hocking County,39073,,Oil (bbl)," 2,457 "
2004,Onshore,Federal,OH,Lawrence County,39087,,Gas (mcf)," 17,756 "
2004,Onshore,Federal,OH,Licking County,39089,,Oil (bbl), 178 
2004,Onshore,Federal,OH,Mahoning County,39099,,Oil (bbl)," 4,104 "
2004,Onshore,Federal,OH,Mahoning County,39099,,Gas (mcf)," 81,893 "
2004,Onshore,Federal,OH,Monroe County,39111,,Oil (bbl)," 2,372 "
2004,Onshore,Federal,OH,Monroe County,39111,,Gas (mcf)," 10,892 "
2004,Onshore,Federal,OH,Muskingum County,39119,,Gas (mcf), 24 
2004,Onshore,Federal,OH,Muskingum County,39119,,Oil (bbl), 287 
2004,Onshore,Federal,OH,Perry County,39127,,Oil (bbl), 244 
2004,Onshore,Federal,OH,Perry County,39127,,Gas (mcf)," 1,089 "
2004,Onshore,Federal,OH,Portage County,39133,,Oil (bbl)," 10,836 "
2004,Onshore,Federal,OH,Portage County,39133,,Gas (mcf)," 216,275 "
2004,Onshore,Federal,OH,Stark County,39151,,Oil (bbl), 478 
2004,Onshore,Federal,OH,Stark County,39151,,Gas (mcf)," 32,303 "
2004,Onshore,Federal,OH,Trumbull County,39155,,Oil (bbl), 757 
2004,Onshore,Federal,OH,Trumbull County,39155,,Gas (mcf)," 179,371 "
2004,Onshore,Federal,OH,Washington County,39167,,Oil (bbl)," 1,790 "
2004,Onshore,Federal,OH,Washington County,39167,,Gas (mcf)," 35,246 "
2004,Onshore,Federal,OK,Alfalfa County,40003,,Oil (bbl), 46 
2004,Onshore,Federal,OK,Alfalfa County,40003,,Gas (mcf)," 28,949 "
2004,Onshore,Federal,OK,Beaver County,40007,,Oil (bbl)," 2,297 "
2004,Onshore,Federal,OK,Beaver County,40007,,Gas (mcf)," 239,125 "
2004,Onshore,Federal,OK,Beckham County,40009,,Oil (bbl), 960 
2004,Onshore,Federal,OK,Beckham County,40009,,Gas (mcf)," 1,822,335 "
2004,Onshore,Federal,OK,Blaine County,40011,,Oil (bbl)," 4,580 "
2004,Onshore,Federal,OK,Blaine County,40011,,Gas (mcf)," 376,636 "
2004,Onshore,Federal,OK,Caddo County,40015,,Oil (bbl), 6 
2004,Onshore,Federal,OK,Caddo County,40015,,Gas (mcf)," 15,160 "
2004,Onshore,Federal,OK,Canadian County,40017,,Oil (bbl)," 2,813 "
2004,Onshore,Federal,OK,Canadian County,40017,,Gas (mcf)," 206,224 "
2004,Onshore,Federal,OK,Coal County,40029,,Gas (mcf)," 32,252 "
2004,Onshore,Federal,OK,Comanche County,40031,,Oil (bbl)," 1,089 "
2004,Onshore,Federal,OK,Creek County,40037,,Gas (mcf), 45 
2004,Onshore,Federal,OK,Creek County,40037,,Oil (bbl), 213 
2004,Onshore,Federal,OK,Custer County,40039,,Oil (bbl)," 2,913 "
2004,Onshore,Federal,OK,Custer County,40039,,Gas (mcf)," 429,681 "
2004,Onshore,Federal,OK,Dewey County,40043,,Oil (bbl)," 15,909 "
2004,Onshore,Federal,OK,Dewey County,40043,,Gas (mcf)," 794,730 "
2004,Onshore,Federal,OK,Ellis County,40045,,Oil (bbl)," 13,970 "
2004,Onshore,Federal,OK,Ellis County,40045,,Gas (mcf)," 510,710 "
2004,Onshore,Federal,OK,Garfield County,40047,,Oil (bbl), 839 
2004,Onshore,Federal,OK,Garfield County,40047,,Gas (mcf)," 111,224 "
2004,Onshore,Federal,OK,Garvin County,40049,,Oil (bbl)," 1,395 "
2004,Onshore,Federal,OK,Grady County,40051,,Oil (bbl)," 2,033 "
2004,Onshore,Federal,OK,Grady County,40051,,Gas (mcf)," 60,577 "
2004,Onshore,Federal,OK,Greer County,40055,,Gas (mcf)," 2,828 "
2004,Onshore,Federal,OK,Harper County,40059,,Oil (bbl), 161 
2004,Onshore,Federal,OK,Harper County,40059,,Gas (mcf)," 89,684 "
2004,Onshore,Federal,OK,Haskell County,40061,,Gas (mcf)," 472,844 "
2004,Onshore,Federal,OK,Hughes County,40063,,Gas (mcf)," 2,751 "
2004,Onshore,Federal,OK,Kingfisher County,40073,,Oil (bbl), 906 
2004,Onshore,Federal,OK,Kingfisher County,40073,,Gas (mcf)," 32,678 "
2004,Onshore,Federal,OK,Latimer County,40077,,Gas (mcf)," 237,828 "
2004,Onshore,Federal,OK,Le Flore County,40079,,Gas (mcf)," 80,243 "
2004,Onshore,Federal,OK,Le Flore County,40079,,Coal (tons)," 784,794 "
2004,Onshore,Federal,OK,Lincoln County,40081,,Oil (bbl)," 5,954 "
2004,Onshore,Federal,OK,Lincoln County,40081,,Gas (mcf)," 153,687 "
2004,Onshore,Federal,OK,Logan County,40083,,Oil (bbl), 12 
2004,Onshore,Federal,OK,Logan County,40083,,Gas (mcf), 485 
2004,Onshore,Federal,OK,Major County,40093,,Oil (bbl)," 33,886 "
2004,Onshore,Federal,OK,Major County,40093,,Gas (mcf)," 1,245,987 "
2004,Onshore,Federal,OK,McIntosh County,40091,,Gas (mcf)," 27,570 "
2004,Onshore,Federal,OK,Oklahoma County,40109,,Oil (bbl), 9 
2004,Onshore,Federal,OK,Oklahoma County,40109,,Gas (mcf)," 1,443 "
2004,Onshore,Federal,OK,Payne County,40119,,Oil (bbl), 547 
2004,Onshore,Federal,OK,Payne County,40119,,Gas (mcf)," 73,339 "
2004,Onshore,Federal,OK,Pittsburg County,40121,,Gas (mcf)," 1,291,839 "
2004,Onshore,Federal,OK,Roger Mills County,40129,,Oil (bbl)," 32,497 "
2004,Onshore,Federal,OK,Roger Mills County,40129,,Gas (mcf)," 4,464,137 "
2004,Onshore,Federal,OK,Sequoyah County,40135,,Gas (mcf)," 25,157 "
2004,Onshore,Federal,OK,Texas County,40139,,Oil (bbl)," 2,382 "
2004,Onshore,Federal,OK,Texas County,40139,,Gas (mcf)," 535,097 "
2004,Onshore,Federal,OK,Tillman County,40141,,Oil (bbl)," 23,800 "
2004,Onshore,Federal,OK,Washita County,40149,,Oil (bbl), 204 
2004,Onshore,Federal,OK,Washita County,40149,,Gas (mcf)," 3,987 "
2004,Onshore,Federal,OK,Woods County,40151,,Oil (bbl)," 12,116 "
2004,Onshore,Federal,OK,Woods County,40151,,Gas (mcf)," 1,232,957 "
2004,Onshore,Federal,OK,Woodward County,40153,,Oil (bbl)," 1,991 "
2004,Onshore,Federal,OK,Woodward County,40153,,Gas (mcf)," 422,719 "
2004,Onshore,Federal,PA,Indiana County,42063,,Gas (mcf)," 4,654 "
2004,Onshore,Federal,PA,Westmoreland County,42129,,Gas (mcf)," 5,972 "
2004,Onshore,Federal,SD,Fall River County,46047,,Gas (mcf)," 11,307 "
2004,Onshore,Federal,SD,Fall River County,46047,,Oil (bbl)," 39,192 "
2004,Onshore,Federal,SD,Harding County,46063,,Oil (bbl)," 115,931 "
2004,Onshore,Federal,SD,Harding County,46063,,Gas (mcf)," 1,646,229 "
2004,Onshore,Federal,TX,Bowie County,48037,,Gas (mcf)," 1,687 "
2004,Onshore,Federal,TX,Bowie County,48037,,Oil (bbl)," 10,289 "
2004,Onshore,Federal,TX,Chambers County,48071,,Gas (mcf)," 2,940 "
2004,Onshore,Federal,TX,Chambers County,48071,,Oil (bbl)," 5,086 "
2004,Onshore,Federal,TX,Denton County,48121,,Gas (mcf)," 6,690 "
2004,Onshore,Federal,TX,Freestone County,48161,,Oil (bbl), 38 
2004,Onshore,Federal,TX,Freestone County,48161,,Gas (mcf)," 228,223 "
2004,Onshore,Federal,TX,Galveston County,48167,,Oil (bbl)," 122,668 "
2004,Onshore,Federal,TX,Galveston County,48167,,Gas (mcf)," 296,569 "
2004,Onshore,Federal,TX,Gray County,48179,,Oil (bbl)," 9,050 "
2004,Onshore,Federal,TX,Grayson County,48181,,Oil (bbl)," 10,416 "
2004,Onshore,Federal,TX,Grayson County,48181,,Gas (mcf)," 41,079 "
2004,Onshore,Federal,TX,Hemphill County,48211,,Oil (bbl), 64 
2004,Onshore,Federal,TX,Hemphill County,48211,,Gas (mcf)," 28,651 "
2004,Onshore,Federal,TX,Hidalgo County,48215,,Oil (bbl), 558 
2004,Onshore,Federal,TX,Hidalgo County,48215,,Gas (mcf)," 127,862 "
2004,Onshore,Federal,TX,Houston County,48225,,Oil (bbl)," 129,300 "
2004,Onshore,Federal,TX,Jackson County,48239,,Gas (mcf)," 1,363 "
2004,Onshore,Federal,TX,Jasper County,48241,,Oil (bbl)," 3,178 "
2004,Onshore,Federal,TX,Jasper County,48241,,Gas (mcf)," 19,263 "
2004,Onshore,Federal,TX,Lee County,48287,,Oil (bbl)," 1,664 "
2004,Onshore,Federal,TX,Lee County,48287,,Gas (mcf)," 42,485 "
2004,Onshore,Federal,TX,Live Oak County,48297,,Gas (mcf)," 215,902 "
2004,Onshore,Federal,TX,McMullen County,48311,,Oil (bbl)," 4,592 "
2004,Onshore,Federal,TX,McMullen County,48311,,Gas (mcf)," 34,306 "
2004,Onshore,Federal,TX,Nacogdoches County,48347,,Oil (bbl), 67 
2004,Onshore,Federal,TX,Nacogdoches County,48347,,Gas (mcf)," 79,923 "
2004,Onshore,Federal,TX,Newton County,48351,,Oil (bbl), 17 
2004,Onshore,Federal,TX,Newton County,48351,,Gas (mcf), 41 
2004,Onshore,Federal,TX,Ochiltree County,48357,,Gas (mcf)," 2,966 "
2004,Onshore,Federal,TX,Parker County,48367,,Oil (bbl), 170 
2004,Onshore,Federal,TX,Parker County,48367,,Gas (mcf)," 21,304 "
2004,Onshore,Federal,TX,Sabine County,48403,,Oil (bbl)," 2,603 "
2004,Onshore,Federal,TX,Sabine County,48403,,Gas (mcf)," 15,939 "
2004,Onshore,Federal,TX,San Jacinto County,48407,,Oil (bbl)," 25,789 "
2004,Onshore,Federal,TX,San Jacinto County,48407,,Gas (mcf)," 161,801 "
2004,Onshore,Federal,TX,Shelby County,48419,,Oil (bbl)," 28,149 "
2004,Onshore,Federal,TX,Shelby County,48419,,Gas (mcf)," 10,412,853 "
2004,Onshore,Federal,TX,Starr County,48427,,Gas (mcf)," 11,124,315 "
2004,Onshore,Federal,TX,Taylor County,48441,,Gas (mcf)," 5,539 "
2004,Onshore,Federal,TX,Washington County,48477,,Oil (bbl)," 8,348 "
2004,Onshore,Federal,TX,Washington County,48477,,Gas (mcf)," 385,593 "
2004,Onshore,Federal,TX,Wheeler County,48483,,Oil (bbl), 93 
2004,Onshore,Federal,TX,Wheeler County,48483,,Gas (mcf)," 5,002 "
2004,Onshore,Federal,TX,Wilbarger County,48487,,Oil (bbl), 830 
2004,Onshore,Federal,TX,Wilbarger County,48487,,Gas (mcf)," 9,923 "
2004,Onshore,Federal,TX,Wise County,48497,,Oil (bbl)," 16,058 "
2004,Onshore,Federal,TX,Wise County,48497,,Gas (mcf)," 525,634 "
2004,Onshore,Federal,TX,Zapata County,48505,,Oil (bbl), 186 
2004,Onshore,Federal,TX,Zapata County,48505,,Gas (mcf)," 816,648 "
2004,Onshore,Federal,UT,Beaver County,49001,,"Geothermal - Electrical Generation, Thousands of Pounds"," 2,489,029,581 "
2004,Onshore,Federal,UT,Carbon County,49007,,Oil (bbl)," 4,280 "
2004,Onshore,Federal,UT,Carbon County,49007,,Coal (tons)," 7,591,252 "
2004,Onshore,Federal,UT,Carbon County,49007,,Gas (mcf)," 19,927,428 "
2004,Onshore,Federal,UT,Daggett County,49009,,Oil (bbl), 191 
2004,Onshore,Federal,UT,Daggett County,49009,,Gas (mcf)," 195,334 "
2004,Onshore,Federal,UT,Duchesne County,49013,,Oil (bbl)," 1,237,736 "
2004,Onshore,Federal,UT,Duchesne County,49013,,Gas (mcf)," 2,540,069 "
2004,Onshore,Federal,UT,Emery County,49015,,Oil (bbl)," 4,884 "
2004,Onshore,Federal,UT,Emery County,49015,,Coal (tons)," 5,251,470 "
2004,Onshore,Federal,UT,Emery County,49015,,Gas (mcf)," 10,569,749 "
2004,Onshore,Federal,UT,Garfield County,49017,,Gas (mcf)," 6,075 "
2004,Onshore,Federal,UT,Garfield County,49017,,Oil (bbl)," 202,125 "
2004,Onshore,Federal,UT,Grand County,49019,,Oil (bbl)," 88,219 "
2004,Onshore,Federal,UT,Grand County,49019,,Gas (mcf)," 5,920,023 "
2004,Onshore,Federal,UT,Piute County,49031,,Clay (tons)," 15,223 "
2004,Onshore,Federal,UT,San Juan County,49037,,Oil (bbl)," 361,122 "
2004,Onshore,Federal,UT,San Juan County,49037,,Gas (mcf)," 13,272,085 "
2004,Onshore,Federal,UT,Sevier County,49041,,Coal (tons)," 6,934,391 "
2004,Onshore,Federal,UT,Summit County,49043,,Oil (bbl)," 53,868 "
2004,Onshore,Federal,UT,Summit County,49043,,Gas (mcf)," 370,328 "
2004,Onshore,Federal,UT,Tooele County,49045,,Manure Salts (tons)," 5,386 "
2004,Onshore,Federal,UT,Tooele County,49045,,Salt (tons)," 6,115 "
2004,Onshore,Federal,UT,Tooele County,49045,,Potash (tons)," 16,055 "
2004,Onshore,Federal,UT,Tooele County,49045,,Magnesium Chloride Brine (tons)," 67,782 "
2004,Onshore,Federal,UT,Uintah County,49047,,Gilsonite (tons)," 7,173 "
2004,Onshore,Federal,UT,Uintah County,49047,,Oil (bbl)," 2,518,204 "
2004,Onshore,Federal,UT,Uintah County,49047,,Gas (mcf)," 92,162,322 "
2004,Onshore,Federal,UT,Washington County,49053,,Gas (mcf)," 5,704 "
2004,Onshore,Federal,VA,Dickenson County,51051,,Gas (mcf)," 254,953 "
2004,Onshore,Federal,VA,Giles County,51071,,Limestone (tons)," 141,962 "
2004,Onshore,Federal,VA,Highland County,51091,,Gas (mcf), 360 
2004,Onshore,Federal,VA,Wise County,51195,,Gas (mcf)," 1,591 "
2004,Onshore,Federal,WA,Lewis County,53041,,Coal (tons)," 10,689 "
2004,Onshore,Federal,WV,Grant County,54023,,Gas (mcf)," 28,601 "
2004,Onshore,Federal,WV,Mingo County,54059,,Gas (mcf)," 58,871 "
2004,Onshore,Federal,WV,Pendleton County,54071,,Gas (mcf)," 1,490 "
2004,Onshore,Federal,WV,Pocahontas County,54075,,Gas (mcf)," 111,260 "
2004,Onshore,Federal,WV,Preston County,54077,,Gas (mcf)," 103,814 "
2004,Onshore,Federal,WV,Randolph County,54083,,Gas (mcf)," 42,888 "
2004,Onshore,Federal,WV,Tucker County,54093,,Gas (mcf)," 279,898 "
2004,Onshore,Federal,WV,Wyoming County,54109,,Gas (mcf), 990 
2004,Onshore,Federal,WY,Albany County,56001,,Gas (mcf)," 8,079 "
2004,Onshore,Federal,WY,Albany County,56001,,Oil (bbl)," 44,140 "
2004,Onshore,Federal,WY,Big Horn County,56003,,Oil (bbl)," 798,497 "
2004,Onshore,Federal,WY,Big Horn County,56003,,Gas (mcf)," 3,650,795 "
2004,Onshore,Federal,WY,Campbell County,56005,,Oil (bbl)," 4,455,574 "
2004,Onshore,Federal,WY,Campbell County,56005,,Gas (mcf)," 102,558,366 "
2004,Onshore,Federal,WY,Campbell County,56005,,Coal (tons)," 360,007,605 "
2004,Onshore,Federal,WY,Carbon County,56007,,Coal (tons)," 8,222 "
2004,Onshore,Federal,WY,Carbon County,56007,,Oil (bbl)," 1,119,452 "
2004,Onshore,Federal,WY,Carbon County,56007,,Gas (mcf)," 58,927,711 "
2004,Onshore,Federal,WY,Converse County,56009,,Oil (bbl)," 1,063,245 "
2004,Onshore,Federal,WY,Converse County,56009,,Gas (mcf)," 13,213,403 "
2004,Onshore,Federal,WY,Converse County,56009,,Coal (tons)," 13,302,682 "
2004,Onshore,Federal,WY,Crook County,56011,,Gas (mcf)," 54,469 "
2004,Onshore,Federal,WY,Crook County,56011,,Oil (bbl)," 804,017 "
2004,Onshore,Federal,WY,Fremont County,56013,,Oil (bbl)," 475,020 "
2004,Onshore,Federal,WY,Fremont County,56013,,Gas (mcf)," 121,093,328 "
2004,Onshore,Federal,WY,Hot Springs County,56017,,Gas (mcf)," 463,436 "
2004,Onshore,Federal,WY,Hot Springs County,56017,,Oil (bbl)," 2,486,474 "
2004,Onshore,Federal,WY,Johnson County,56019,,Oil (bbl)," 1,032,052 "
2004,Onshore,Federal,WY,Johnson County,56019,,Gas (mcf)," 11,961,651 "
2004,Onshore,Federal,WY,Laramie County,56021,,Gas (mcf)," 3,734 "
2004,Onshore,Federal,WY,Laramie County,56021,,Oil (bbl)," 24,813 "
2004,Onshore,Federal,WY,Lincoln County,56023,,Oil (bbl)," 485,326 "
2004,Onshore,Federal,WY,Lincoln County,56023,,Coal (tons)," 1,654,437 "
2004,Onshore,Federal,WY,Lincoln County,56023,,Gas (mcf)," 67,849,656 "
2004,Onshore,Federal,WY,Natrona County,56025,,Oil (bbl)," 2,747,776 "
2004,Onshore,Federal,WY,Natrona County,56025,,Gas (mcf)," 40,644,027 "
2004,Onshore,Federal,WY,Niobrara County,56027,,Gas (mcf)," 175,303 "
2004,Onshore,Federal,WY,Niobrara County,56027,,Oil (bbl)," 257,144 "
2004,Onshore,Federal,WY,Park County,56029,,Oil (bbl)," 5,476,670 "
2004,Onshore,Federal,WY,Park County,56029,,Gas (mcf)," 9,871,067 "
2004,Onshore,Federal,WY,Sheridan County,56033,,Gas (mcf)," 2,261,975 "
2004,Onshore,Federal,WY,Sublette County,56035,,Oil (bbl)," 4,256,739 "
2004,Onshore,Federal,WY,Sublette County,56035,,Gas (mcf)," 643,654,247 "
2004,Onshore,Federal,WY,Sweetwater County,56037,,Trona Ore (tons)," 7,592 "
2004,Onshore,Federal,WY,Sweetwater County,56037,,Sodium Bi-Carbonate (tons)," 14,398 "
2004,Onshore,Federal,WY,Sweetwater County,56037,,Sodium Sesquicarbonate (tons)," 24,613 "
2004,Onshore,Federal,WY,Sweetwater County,56037,,Purge Liquor (tons - equivalent)," 33,070 "
2004,Onshore,Federal,WY,Sweetwater County,56037,,Soda Ash (tons)," 1,534,220 "
2004,Onshore,Federal,WY,Sweetwater County,56037,,Oil (bbl)," 2,020,629 "
2004,Onshore,Federal,WY,Sweetwater County,56037,,Coal (tons)," 3,783,042 "
2004,Onshore,Federal,WY,Sweetwater County,56037,,Gas (mcf)," 129,553,646 "
2004,Onshore,Federal,WY,Uinta County,56041,,Oil (bbl)," 1,035,700 "
2004,Onshore,Federal,WY,Uinta County,56041,,Gas (mcf)," 59,365,532 "
