Month,Calendar Year,Land Class,Land Category,Revenue Type,Commodity, Revenue ,,
October,2014,Federal,Onshore,Other Revenues,Coal," $(1,666,422.26)",,
October,2014,Federal,Onshore,Other Revenues,Geothermal," $6,151.45 ",,
October,2014,Federal,Onshore,Other Revenues,Gilsonite, $86.29 ,,
October,2014,Federal,Onshore,Other Revenues,Hardrock," $13,921.52 ",,
October,2014,Federal,Onshore,Other Revenues,Oil, $0.35 ,,
October,2014,Federal,Onshore,Other Revenues,Oil & Gas," $1,109,356.22 ",,
October,2014,Federal,Onshore,Other Revenues,Other Products," $3,785.52 ",,
October,2014,Federal,Onshore,Other Revenues,Phosphate," $2,212.13 ",,
October,2014,Federal,Onshore,Other Revenues,Potassium, $168.29 ,,
October,2014,Federal,Onshore,Other Revenues,Sodium, $394.86 ,,
October,2014,Federal,Onshore,Rents,Coal," $63,923.40 ",,
October,2014,Federal,Onshore,Rents,Geothermal," $120,421.54 ",,
October,2014,Federal,Onshore,Rents,Hardrock," $4,549.00 ",,
October,2014,Federal,Onshore,Rents,Oil & Gas," $2,880,357.26 ",,
October,2014,Federal,Onshore,Rents,Phosphate," $(2,149.00)",,
October,2014,Federal,Onshore,Royalties,Coal," $60,783,436.04 ",,
October,2014,Federal,Onshore,Royalties,Gas," $116,881,528.13 ",,
October,2014,Federal,Onshore,Royalties,NGL," $32,056,792.02 ",,
October,2014,Federal,Onshore,Royalties,Oil," $188,076,651.41 ",,
October,2014,Federal,Onshore,Royalties,Other Products," $16,361,731.86 ",,
October,2014,Federal,,Civil Penalties,," $1,027,251.83 ",,
October,2014,Federal,,Other Revenues,," $130,167.30 ",,
October,2014,Native American,Onshore,Other Revenues,Coal," $1,611,509.21 ",,
October,2014,Native American,Onshore,Other Revenues,Copper," $100,000.00 ",,
October,2014,Native American,Onshore,Other Revenues,Gas," $2,949.77 ",,
October,2014,Native American,Onshore,Other Revenues,Gypsum," $(39,883.54)",,
October,2014,Native American,Onshore,Other Revenues,NGL, $771.71 ,,
October,2014,Native American,Onshore,Other Revenues,Oil," $(10,737.14)",,
October,2014,Native American,Onshore,Other Revenues,Oil & Gas," $(1,416,715.31)",,
October,2014,Native American,Onshore,Rents,Coal," $4,801.50 ",,
October,2014,Native American,Onshore,Rents,Oil & Gas," $410,607.29 ",,
October,2014,Native American,Onshore,Royalties,Coal," $5,123,826.60 ",,
October,2014,Native American,Onshore,Royalties,Gas," $17,403,352.70 ",,
October,2014,Native American,Onshore,Royalties,NGL," $2,234,448.43 ",,
October,2014,Native American,Onshore,Royalties,Oil," $113,565,526.86 ",,
October,2014,Native American,Onshore,Royalties,Other Products," $257,499.11 ",,
November,2014,Federal,Offshore,Bonus,Oil & Gas," $31,688,701.00 ",,
November,2014,Federal,Offshore,Inspection Fees,Oil & Gas," $30,500.00 ",,
November,2014,Federal,Offshore,Inspection Fees,," $2,015,700.00 ",,
November,2014,Federal,Offshore,Other Revenues,Gas," $12,087.63 ",,
November,2014,Federal,Offshore,Other Revenues,NGL," $(5,051.27)",,
November,2014,Federal,Offshore,Other Revenues,Oil," $(874,642.64)",,
November,2014,Federal,Offshore,Other Revenues,Oil & Gas," $(8,644,123.22)",,
November,2014,Federal,Offshore,Rents,Oil & Gas," $19,712,840.52 ",,
November,2014,Federal,Offshore,Rents,Wind," $338,397.00 ",,
November,2014,Federal,Offshore,Royalties,Gas," $30,863,660.12 ",,
November,2014,Federal,Offshore,Royalties,NGL," $12,395,118.38 ",,
November,2014,Federal,Offshore,Royalties,Oil," $355,740,349.79 ",,
November,2014,Federal,Offshore,Royalties,Other Products," $2,805.42 ",,
November,2014,Federal,Onshore,Bonus,Geothermal, $(264.00),,
November,2014,Federal,Onshore,Bonus,Oil & Gas," $(32,000.00)",,
November,2014,Federal,Onshore,Other Revenues,Clay, $462.00 ,,
November,2014,Federal,Onshore,Other Revenues,Coal," $(2,699,488.80)",,
November,2014,Federal,Onshore,Other Revenues,Geothermal," $39,258.00 ",,
November,2014,Federal,Onshore,Other Revenues,Gilsonite," $1,434.00 ",,
November,2014,Federal,Onshore,Other Revenues,Hardrock," $1,065.00 ",,
November,2014,Federal,Onshore,Other Revenues,Oil & Gas," $(1,219,419.76)",,
November,2014,Federal,Onshore,Other Revenues,Phosphate," $12,043.84 ",,
November,2014,Federal,Onshore,Other Revenues,Potassium," $(43,640.41)",,
November,2014,Federal,Onshore,Other Revenues,Sodium," $(1,802.81)",,
November,2014,Federal,Onshore,Rents,Clay, $154.00 ,,
November,2014,Federal,Onshore,Rents,Coal," $277,642.72 ",,
November,2014,Federal,Onshore,Rents,Geothermal," $71,793.91 ",,
November,2014,Federal,Onshore,Rents,Gilsonite, $239.00 ,,
November,2014,Federal,Onshore,Rents,Hardrock," $(3,711.50)",,
November,2014,Federal,Onshore,Rents,Oil & Gas," $3,553,681.62 ",,
November,2014,Federal,Onshore,Rents,Oil Shale, $320.00 ,,
November,2014,Federal,Onshore,Rents,Phosphate," $(4,053.00)",,
November,2014,Federal,Onshore,Rents,Potassium, $(960.00),,
November,2014,Federal,Onshore,Royalties,Coal," $61,449,047.39 ",,
November,2014,Federal,Onshore,Royalties,Gas," $76,680,516.74 ",,
November,2014,Federal,Onshore,Royalties,NGL," $19,706,600.22 ",,
November,2014,Federal,Onshore,Royalties,Oil," $94,432,026.52 ",,
November,2014,Federal,Onshore,Royalties,Other Products," $15,680,503.68 ",,
November,2014,Federal,,Civil Penalties,," $1,001,350.00 ",,
November,2014,Federal,,Other Revenues,," $159,952.62 ",,
November,2014,Native American,Onshore,Other Revenues,Copper," $100,000.00 ",,
November,2014,Native American,Onshore,Other Revenues,Gas," $2,977.20 ",,
November,2014,Native American,Onshore,Other Revenues,Gypsum," $(37,095.41)",,
November,2014,Native American,Onshore,Other Revenues,NGL," $1,568.85 ",,
November,2014,Native American,Onshore,Other Revenues,Oil," $(11,368.96)",,
November,2014,Native American,Onshore,Other Revenues,Oil & Gas," $76,925.90 ",,
November,2014,Native American,Onshore,Other Revenues,Sand & Gravel, $(77.42),,
November,2014,Native American,Onshore,Rents,Coal," $60,000.00 ",,
November,2014,Native American,Onshore,Rents,Oil & Gas," $425,913.62 ",,
November,2014,Native American,Onshore,Royalties,Coal," $5,398,080.31 ",,
November,2014,Native American,Onshore,Royalties,Gas," $11,215,903.61 ",,
November,2014,Native American,Onshore,Royalties,NGL," $2,472,149.64 ",,
November,2014,Native American,Onshore,Royalties,Oil," $43,855,456.25 ",,
November,2014,Native American,Onshore,Royalties,Other Products," $106,348.52 ",,
December,2014,Federal,Offshore,Bonus,Oil & Gas," $31,442,083.00 ",,
December,2014,Federal,Offshore,Bonus,Wind," $8,701,098.00 ",,
December,2014,Federal,Offshore,Inspection Fees,," $20,648,460.22 ",,
December,2014,Federal,Offshore,Other Revenues,Gas," $27,823.15 ",,
December,2014,Federal,Offshore,Other Revenues,NGL," $33,098.91 ",,
December,2014,Federal,Offshore,Other Revenues,Oil," $1,214,637.42 ",,
December,2014,Federal,Offshore,Other Revenues,Oil & Gas," $(12,418,486.53)",,
December,2014,Federal,Offshore,Rents,Oil & Gas," $10,263,094.25 ",,
December,2014,Federal,Offshore,Rents,Wind," $239,121.00 ",,
December,2014,Federal,Offshore,Royalties,Gas," $45,001,448.13 ",,
December,2014,Federal,Offshore,Royalties,NGL," $18,592,337.90 ",,
December,2014,Federal,Offshore,Royalties,Oil," $466,189,892.52 ",,
December,2014,Federal,Offshore,Royalties,Other Products," $2,371.56 ",,
December,2014,Federal,Onshore,Bonus,Coal," $577,440.00 ",,
December,2014,Federal,Onshore,Bonus,Geothermal," $53,422.00 ",,
December,2014,Federal,Onshore,Bonus,Oil & Gas," $8,957,032.00 ",,
December,2014,Federal,Onshore,Bonus,Sodium," $402,000.00 ",,
December,2014,Federal,Onshore,Other Revenues,Coal," $(1,752,465.86)",,
December,2014,Federal,Onshore,Other Revenues,Geothermal," $(5,520.00)",,
December,2014,Federal,Onshore,Other Revenues,Gilsonite," $1,287.00 ",,
December,2014,Federal,Onshore,Other Revenues,Hardrock," $5,025.69 ",,
December,2014,Federal,Onshore,Other Revenues,Oil & Gas," $(6,343,498.87)",,
December,2014,Federal,Onshore,Other Revenues,Other Products, $3.31 ,,
December,2014,Federal,Onshore,Other Revenues,Phosphate," $18,483.00 ",,
December,2014,Federal,Onshore,Other Revenues,Potassium," $542,898.02 ",,
December,2014,Federal,Onshore,Other Revenues,Sodium," $230,580.19 ",,
December,2014,Federal,Onshore,Rents,Coal," $109,746.00 ",,
December,2014,Federal,Onshore,Rents,Geothermal," $87,097.49 ",,
December,2014,Federal,Onshore,Rents,Gilsonite, $614.50 ,,
December,2014,Federal,Onshore,Rents,Hardrock, $640.00 ,,
December,2014,Federal,Onshore,Rents,Oil & Gas," $3,275,310.43 ",,
December,2014,Federal,Onshore,Rents,Oil Shale," $1,236.00 ",,
December,2014,Federal,Onshore,Rents,Phosphate," $4,274.00 ",,
December,2014,Federal,Onshore,Rents,Potassium," $251,926.50 ",,
December,2014,Federal,Onshore,Rents,Sodium," $78,273.00 ",,
December,2014,Federal,Onshore,Royalties,Coal," $59,042,403.33 ",,
December,2014,Federal,Onshore,Royalties,Gas," $106,184,484.04 ",,
December,2014,Federal,Onshore,Royalties,NGL," $21,104,284.92 ",,
December,2014,Federal,Onshore,Royalties,Oil," $158,555,293.69 ",,
December,2014,Federal,Onshore,Royalties,Other Products," $15,557,720.98 ",,
December,2014,Federal,,Civil Penalties,," $312,653.66 ",,
December,2014,Federal,,Other Revenues,," $45,522.02 ",,
December,2014,Native American,Onshore,Bonus,Coal," $200,000.00 ",,
December,2014,Native American,Onshore,Other Revenues,Coal," $(15,750,000.00)",,
December,2014,Native American,Onshore,Other Revenues,Copper," $100,000.00 ",,
December,2014,Native American,Onshore,Other Revenues,Gas," $2,992.72 ",,
December,2014,Native American,Onshore,Other Revenues,NGL, $773.51 ,,
December,2014,Native American,Onshore,Other Revenues,Oil," $(8,907.28)",,
December,2014,Native American,Onshore,Other Revenues,Oil & Gas," $(414,583.51)",,
December,2014,Native American,Onshore,Other Revenues,Sand & Gravel, $77.42 ,,
December,2014,Native American,Onshore,Rents,Oil & Gas," $210,639.61 ",,
December,2014,Native American,Onshore,Royalties,Coal," $5,430,770.44 ",,
December,2014,Native American,Onshore,Royalties,Gas," $13,192,439.43 ",,
December,2014,Native American,Onshore,Royalties,NGL," $3,020,901.33 ",,
December,2014,Native American,Onshore,Royalties,Oil," $86,861,193.08 ",,
December,2014,Native American,Onshore,Royalties,Other Products," $192,002.98 ",,
January,2015,Federal,Offshore,Bonus,Oil & Gas," $37,174,480.00 ",,
January,2015,Federal,Offshore,Inspection Fees,," $13,286,862.73 ",,
January,2015,Federal,Offshore,Other Revenues,Gas," $16,988.15 ",,
January,2015,Federal,Offshore,Other Revenues,NGL, $904.72 ,,
January,2015,Federal,Offshore,Other Revenues,Oil," $166,442.84 ",,
January,2015,Federal,Offshore,Other Revenues,Oil & Gas," $5,895,241.66 ",,
January,2015,Federal,Offshore,Rents,Oil & Gas," $12,726,183.00 ",,
January,2015,Federal,Offshore,Royalties,Gas," $35,296,223.23 ",,
January,2015,Federal,Offshore,Royalties,NGL," $12,172,161.05 ",,
January,2015,Federal,Offshore,Royalties,Oil," $304,210,287.78 ",,
January,2015,Federal,Offshore,Royalties,Other Products," $3,558.12 ",,
January,2015,Federal,Onshore,Bonus,Coal," $(859,900.00)",,
January,2015,Federal,Onshore,Bonus,Oil & Gas," $(46,456,663.00)",,
January,2015,Federal,Onshore,Other Revenues,Coal," $70,335.65 ",,
January,2015,Federal,Onshore,Other Revenues,Geothermal," $72,243.24 ",,
January,2015,Federal,Onshore,Other Revenues,Gilsonite," $2,379.00 ",,
January,2015,Federal,Onshore,Other Revenues,Hardrock," $9,138.00 ",,
January,2015,Federal,Onshore,Other Revenues,Oil & Gas," $(11,921,826.28)",,
January,2015,Federal,Onshore,Other Revenues,Other Products, $477.95 ,,
January,2015,Federal,Onshore,Other Revenues,Phosphate," $1,671.00 ",,
January,2015,Federal,Onshore,Other Revenues,Potassium," $25,053.14 ",,
January,2015,Federal,Onshore,Other Revenues,Sodium," $(18,152.81)",,
January,2015,Federal,Onshore,Rents,Coal," $50,130.25 ",,
January,2015,Federal,Onshore,Rents,Geothermal," $137,546.06 ",,
January,2015,Federal,Onshore,Rents,Gilsonite, $(787.00),,
January,2015,Federal,Onshore,Rents,Hardrock," $4,140.39 ",,
January,2015,Federal,Onshore,Rents,Oil & Gas," $2,819,129.51 ",,
January,2015,Federal,Onshore,Rents,Phosphate," $(2,301.00)",,
January,2015,Federal,Onshore,Rents,Potassium," $(57,310.50)",,
January,2015,Federal,Onshore,Rents,Sodium," $(95,245.99)",,
January,2015,Federal,Onshore,Royalties,Coal," $60,159,144.86 ",,
January,2015,Federal,Onshore,Royalties,Gas," $69,751,715.45 ",,
January,2015,Federal,Onshore,Royalties,NGL," $14,631,800.14 ",,
January,2015,Federal,Onshore,Royalties,Oil," $93,027,317.68 ",,
January,2015,Federal,Onshore,Royalties,Other Products," $12,982,691.70 ",,
January,2015,Federal,,Civil Penalties,," $2,109,101.85 ",,
January,2015,Federal,,Other Revenues,," $40,909.28 ",,
January,2015,Native American,Onshore,Other Revenues,Coal," $1,377,896.60 ",,
January,2015,Native American,Onshore,Other Revenues,Copper," $100,000.00 ",,
January,2015,Native American,Onshore,Other Revenues,Gas, $423.54 ,,
January,2015,Native American,Onshore,Other Revenues,NGL, $593.97 ,,
January,2015,Native American,Onshore,Other Revenues,Oil," $(7,676.94)",,
January,2015,Native American,Onshore,Other Revenues,Oil & Gas," $(625,818.27)",,
January,2015,Native American,Onshore,Rents,Oil & Gas," $239,062.25 ",,
January,2015,Native American,Onshore,Royalties,Coal," $11,353,845.55 ",,
January,2015,Native American,Onshore,Royalties,Gas," $11,540,105.95 ",,
January,2015,Native American,Onshore,Royalties,NGL," $904,943.61 ",,
January,2015,Native American,Onshore,Royalties,Oil," $29,926,084.58 ",,
January,2015,Native American,Onshore,Royalties,Other Products," $131,020.16 ",,
February,2015,Federal,Offshore,Inspection Fees,," $5,810,350.00 ",,
February,2015,Federal,Offshore,Other Revenues,Gas," $16,406.92 ",,
February,2015,Federal,Offshore,Other Revenues,NGL," $8,708.27 ",,
February,2015,Federal,Offshore,Other Revenues,Oil," $(410,663.13)",,
February,2015,Federal,Offshore,Other Revenues,Oil & Gas," $(19,364,164.21)",,
February,2015,Federal,Offshore,Rents,Oil & Gas," $20,726,215.92 ",,
February,2015,Federal,Offshore,Royalties,Gas," $33,351,463.72 ",,
February,2015,Federal,Offshore,Royalties,NGL," $7,458,760.00 ",,
February,2015,Federal,Offshore,Royalties,Oil," $242,123,050.30 ",,
February,2015,Federal,Offshore,Royalties,Other Products," $3,170.12 ",,
February,2015,Federal,Onshore,Bonus,Coal," $460,000.00 ",,
February,2015,Federal,Onshore,Bonus,Oil & Gas," $4,822,900.50 ",,
February,2015,Federal,Onshore,Other Revenues,Clay, $127.66 ,,
February,2015,Federal,Onshore,Other Revenues,Coal," $22,821.98 ",,
February,2015,Federal,Onshore,Other Revenues,Geothermal," $22,720.72 ",,
February,2015,Federal,Onshore,Other Revenues,Hardrock," $(12,114.00)",,
February,2015,Federal,Onshore,Other Revenues,Oil & Gas," $(3,161,776.89)",,
February,2015,Federal,Onshore,Other Revenues,Other Products," $2,420.80 ",,
February,2015,Federal,Onshore,Other Revenues,Phosphate," $1,347.00 ",,
February,2015,Federal,Onshore,Other Revenues,Potassium," $(80,168.33)",,
February,2015,Federal,Onshore,Other Revenues,Sodium," $(54,464.14)",,
February,2015,Federal,Onshore,Rents,Clay, $(314.00),,
February,2015,Federal,Onshore,Rents,Coal," $95,565.00 ",,
February,2015,Federal,Onshore,Rents,Geothermal," $59,899.42 ",,
February,2015,Federal,Onshore,Rents,Gilsonite, $(200.00),,
February,2015,Federal,Onshore,Rents,Hardrock," $(4,833.50)",,
February,2015,Federal,Onshore,Rents,Oil & Gas," $3,551,622.58 ",,
February,2015,Federal,Onshore,Rents,Phosphate," $(2,251.00)",,
February,2015,Federal,Onshore,Rents,Potassium," $(77,465.00)",,
February,2015,Federal,Onshore,Rents,Sodium," $(27,675.00)",,
February,2015,Federal,Onshore,Royalties,Coal," $62,780,521.43 ",,
February,2015,Federal,Onshore,Royalties,Gas," $91,851,210.59 ",,
February,2015,Federal,Onshore,Royalties,NGL," $1,932,940.23 ",,
February,2015,Federal,Onshore,Royalties,Oil," $85,366,571.76 ",,
February,2015,Federal,Onshore,Royalties,Other Products," $12,248,666.42 ",,
February,2015,Federal,,Civil Penalties,," $149,351.73 ",,
February,2015,Federal,,Other Revenues,," $61,187.86 ",,
February,2015,Native American,Onshore,Other Revenues,Coal," $25,967.18 ",,
February,2015,Native American,Onshore,Other Revenues,Copper," $100,000.00 ",,
February,2015,Native American,Onshore,Other Revenues,Gas," $3,288.59 ",,
February,2015,Native American,Onshore,Other Revenues,NGL, $372.91 ,,
February,2015,Native American,Onshore,Other Revenues,Oil," $(1,938.44)",,
February,2015,Native American,Onshore,Other Revenues,Oil & Gas," $(6,982,385.19)",,
February,2015,Native American,Onshore,Rents,Oil & Gas," $238,989.39 ",,
February,2015,Native American,Onshore,Royalties,Coal," $6,454,247.42 ",,
February,2015,Native American,Onshore,Royalties,Gas," $12,639,556.12 ",,
February,2015,Native American,Onshore,Royalties,NGL," $686,533.16 ",,
February,2015,Native American,Onshore,Royalties,Oil," $43,159,592.07 ",,
February,2015,Native American,Onshore,Royalties,Other Products," $130,745.53 ",,
March,2015,Federal,Offshore,Inspection Fees,," $1,018,018.39 ",,
March,2015,Federal,Offshore,Other Revenues,Gas," $22,421.89 ",,
March,2015,Federal,Offshore,Other Revenues,NGL," $7,542.88 ",,
March,2015,Federal,Offshore,Other Revenues,Oil," $3,186,164.30 ",,
March,2015,Federal,Offshore,Other Revenues,Oil & Gas," $(29,217.35)",,
March,2015,Federal,Offshore,Rents,Oil & Gas," $4,984,157.18 ",,
March,2015,Federal,Offshore,Rents,Wind, $630.00 ,,
March,2015,Federal,Offshore,Royalties,Gas," $39,674,741.49 ",,
March,2015,Federal,Offshore,Royalties,NGL," $9,672,511.39 ",,
March,2015,Federal,Offshore,Royalties,Oil," $246,327,513.93 ",,
March,2015,Federal,Offshore,Royalties,Other Products, $446.88 ,,
March,2015,Federal,Onshore,Bonus,Oil & Gas," $7,523,607.20 ",,
March,2015,Federal,Onshore,Other Revenues,Coal," $9,294.31 ",,
March,2015,Federal,Onshore,Other Revenues,Geothermal," $53,698.00 ",,
March,2015,Federal,Onshore,Other Revenues,Gilsonite," $1,434.00 ",,
March,2015,Federal,Onshore,Other Revenues,Hardrock," $10,542.15 ",,
March,2015,Federal,Onshore,Other Revenues,NGL," $(1,943.03)",,
March,2015,Federal,Onshore,Other Revenues,Oil & Gas," $(9,923,134.46)",,
March,2015,Federal,Onshore,Other Revenues,Other Products, $811.66 ,,
March,2015,Federal,Onshore,Other Revenues,Phosphate," $12,085.00 ",,
March,2015,Federal,Onshore,Other Revenues,Potassium," $(59,010.63)",,
March,2015,Federal,Onshore,Rents,Coal," $118,169.67 ",,
March,2015,Federal,Onshore,Rents,Geothermal," $127,860.36 ",,
March,2015,Federal,Onshore,Rents,Gilsonite, $239.00 ,,
March,2015,Federal,Onshore,Rents,Hardrock," $3,434.05 ",,
March,2015,Federal,Onshore,Rents,Oil & Gas," $2,452,607.12 ",,
March,2015,Federal,Onshore,Rents,Phosphate, $562.00 ,,
March,2015,Federal,Onshore,Rents,Potassium," $4,563.00 ",,
March,2015,Federal,Onshore,Rents,Sodium," $(4,946.00)",,
March,2015,Federal,Onshore,Royalties,Coal," $53,774,067.12 ",,
March,2015,Federal,Onshore,Royalties,Gas," $89,383,332.06 ",,
March,2015,Federal,Onshore,Royalties,NGL," $8,114,161.53 ",,
March,2015,Federal,Onshore,Royalties,Oil," $93,716,798.53 ",,
March,2015,Federal,Onshore,Royalties,Other Products," $10,434,284.41 ",,
March,2015,Federal,,Civil Penalties,," $135,569.60 ",,
March,2015,Federal,,Other Revenues,," $43,107.13 ",,
March,2015,Native American,Onshore,Other Revenues,Copper," $100,000.00 ",,
March,2015,Native American,Onshore,Other Revenues,Gas, $117.76 ,,
