Year	State	Commodity	Type	Revenue
2011	IN	Oil	Royalties	20846.36
2011	IN	Oil & Gas	Rents	5802
2011	KS	Oil & Gas	Rents	44317.5
2011	KS	Oil & Gas	Bonus	2495
2011	KS	Oil & Gas	Other Royalties	153479.96
2011	KS	Gas	Royalties	2575929
2011	KS	Oil & Gas	Other Revenues	967.9300000000001
2011	KS	NGL	Royalties	1084902.45
2011	KS	Oil	Royalties	3794385.1199999996
2011	KS	Other Products	Royalties	32.65
2011	KY	Coal	Rents	13716
2011	KY	Oil & Gas	Rents	5232.5
2011	KY	Gas	Royalties	96803.68000000001
2011	KY	NGL	Royalties	6174.57
2011	KY	Oil	Royalties	138008.84
2011	KY	Oil & Gas	Bonus	7672
2011	KY	Oil & Gas	Other Revenues	10474.66
2011	KY	Oil & Gas	Other Royalties	6.02
2011	LA	Oil & Gas	Other Royalties	296621.91
2011	LA	Gas	Royalties	10595116.610000003
2011	LA	Oil	Royalties	4442082.17
2011	LA	Oil & Gas	Bonus	10283052
2011	LA	Oil & Gas	Rents	203037.5
2011	LA	NGL	Royalties	2266245.0899999994
2011	LA	Oil & Gas	Other Revenues	-265880.98000000004
2011	LA	Oil	Other Royalties	8.13
2011	MD	Oil & Gas	Other Revenues	9549.32
2011	MD	Oil & Gas	Rents	496
2011	MI	Oil & Gas	Rents	78728.83
2011	MI	Gas	Royalties	824571.54
2011	MI	Oil	Royalties	306503.17
2011	MI	Hardrock	Rents	923
2011	MI	Oil & Gas	Other Revenues	2408.46
2011	MI	Oil & Gas	Other Royalties	24851.699999999997
2011	MI	NGL	Royalties	76774.54
2011	MI	Oil & Gas	Bonus	103080
2011	MN	Copper	Other Revenues	26110
2011	MN	Hardrock	Other Revenues	22550
2011	MN	Hardrock	Rents	-3835
2011	MO	Hardrock	Rents	740
2011	MS	Oil & Gas	Bonus	1691270.5
2011	MS	Oil & Gas	Rents	570821.5
2011	MS	Oil	Royalties	3668206.7000000007
2011	MS	Gas	Royalties	378508.65
2011	MS	Oil & Gas	Other Royalties	-1297.23
2011	MS	Oil & Gas	Other Revenues	483
2011	MT	Oil & Gas	Rents	2532076.0900000003
2011	MT	Phosphate	Rents	1409
2011	MT	Coal	Bonus	3980440
2011	MT	Oil & Gas	Other Revenues	234347.19000000003
2011	MT	Oil & Gas	Other Royalties	315958.9799999999
2011	MT	Coal	Rents	127402
2011	MT	Gas	Royalties	7323979.079999999
2011	MT	Oil	Royalties	27440491.349999998
2011	MT	NGL	Royalties	460264.82
2011	MT	Oil & Gas	Bonus	5199068.5
2011	MT	Other Products	Royalties	9789.04
2011	MT	Hardrock	Rents	121.5
2011	NC	Hardrock	Rents	158
2011	ND	Oil & Gas	Bonus	99832571
2011	ND	Oil & Gas	Other Revenues	17315.17
2011	ND	Oil & Gas	Other Royalties	2459253.6400000006
2011	ND	Oil & Gas	Rents	1060746.98
2011	ND	Gas	Royalties	4327661.8900000015
2011	ND	NGL	Royalties	1639729.75
2011	ND	Oil	Royalties	104578083.99999997
2011	ND	Coal	Rents	34392
2011	ND	Coal	Bonus	6400
2011	NE	Oil & Gas	Rents	578
2011	NE	Oil & Gas	Other Revenues	36879.22
2011	NE	Oil	Royalties	349883.44
2011	NM	Oil & Gas	Rents	2660243.0399999996
2011	NM	Gas	Royalties	360976778.84000003
2011	NM	Oil	Royalties	365797822.5099999
2011	NM	Oil & Gas	Bonus	28958967
2011	NM	Oil & Gas	Other Revenues	590367.7300000001
2011	NM	Oil & Gas	Other Royalties	14575630.99
2011	NM	NGL	Royalties	160960169.82
2011	NM	Oil & Gas	Royalties	-0.01
2011	NM	Geothermal	Rents	29109
2011	NM	Sodium	Other Revenues	-9017.81
2011	NM	Gas	Other Royalties	123.38
2011	NM	Potassium	Rents	720.5
2011	NM	Other Products	Royalties	23063565.2
2011	NM	Geothermal	Other Revenues	-5002
2011	NM	Sodium	Rents	125.6
2011	NM	Coal	Rents	87999
2011	NV	Geothermal	Bonus	349527
2011	NV	Geothermal	Other Revenues	12834.890000000001
2011	NV	Geothermal	Other Royalties	30070
2011	NV	Geothermal	Rents	2234921.02
2011	NV	Oil & Gas	Rents	6049750.54
2011	NV	Geothermal	Royalties	3805122.9199999995
2011	NV	Oil & Gas	Bonus	785542
2011	NV	Oil	Royalties	4396705.28
2011	NV	Oil & Gas	Other Revenues	2655.55
2011	NV	Oil & Gas	Other Royalties	3922
2011	NY	Gas	Royalties	21546.22
2011	OH	Gas	Royalties	313489.71
2011	OH	Oil	Royalties	250633.96000000002
2011	OH	Oil & Gas	Rents	79625
2011	OH	Oil & Gas	Other Revenues	2550
2011	OH	Oil & Gas	Bonus	78
2011	OK	Oil & Gas	Other Royalties	32598.600000000002
2011	OK	Oil & Gas	Rents	314333.49999999994
2011	OK	Gas	Royalties	7253757.799999999
2011	OK	NGL	Royalties	472945.11999999994
2011	OK	Oil	Royalties	1788030.3200000003
2011	OK	Oil & Gas	Bonus	3898210
2011	OK	Oil & Gas	Other Revenues	7838.280000000001
2011	OK	Coal	Rents	33633
2011	OK	Coal	Royalties	1111693.18
2011	OR	Geothermal	Rents	265839
2011	OR	Oil & Gas	Rents	492137
2011	PA	Oil & Gas	Other Revenues	9387.980000000001
2011	PA	Gas	Royalties	65116
2011	PA	Oil	Royalties	29967.7
2011	SC	Hardrock	Rents	93
2011	SD	Oil & Gas	Rents	127748
2011	SD	Oil	Royalties	1916529.1400000001
2011	SD	Oil & Gas	Bonus	364146
2011	SD	Oil & Gas	Other Revenues	80
2011	SD	Oil & Gas	Other Royalties	133
2011	SD	Gas	Royalties	91269.7
2011	TX	Oil & Gas	Other Revenues	25023.42
2011	TX	Oil	Royalties	3601452.6600000006
2011	TX	Oil & Gas	Bonus	16226208
2011	TX	Oil & Gas	Rents	468808.9700000001
2011	TX	Gas	Royalties	18232886.41
2011	TX	Oil & Gas	Other Royalties	766628.76
2011	TX	NGL	Royalties	-1283627.1599999997
2011	UT	Oil & Gas	Bonus	-745451.5
2011	UT	Geothermal	Rents	432158
2011	UT	Oil & Gas	Rents	4543368.33
2011	UT	Geothermal	Royalties	283747.21
2011	UT	Oil & Gas	Other Revenues	920408.8400000001
2011	UT	Oil & Gas	Other Royalties	2661193.9699999997
2011	UT	Coal	Rents	246417.87
2011	UT	Gas	Royalties	112367150.72
2011	UT	Oil	Royalties	107699871.22
2011	UT	Other Products	Royalties	2816199.6
2011	UT	NGL	Royalties	31603987.71
2011	UT	Coal	Bonus	1475320
2011	UT	Coal	Royalties	23928635.040000003
2011	UT	Potassium	Other Revenues	-1088
2011	UT	Potassium	Rents	113122.75
2011	UT	Potassium	Bonus	20962776.73
2011	UT	Clay	Rents	314
2011	UT	Phosphate	Other Revenues	47364
2011	UT	Gilsonite	Rents	-1329.5
2011	UT	Phosphate	Rents	-7474
2011	VA	Oil & Gas	Other Revenues	10160
2011	VA	Gas	Royalties	-52930.65
2011	VA	Hardrock	Rents	355
2011	VA	Oil & Gas	Rents	2078
2011	WA	Oil & Gas	Rents	379638.5
2011	WA	Coal	Rents	1566
2011	WA	Geothermal	Rents	16874
2011	WV	Oil & Gas	Other Revenues	349656.72
2011	WV	Gas	Royalties	501787.79
2011	WV	Oil & Gas	Rents	97930.01000000001
2011	WV	Oil & Gas	Other Royalties	1905.25
2011	WY	Oil & Gas	Bonus	114435095.99000001
2011	WY	Oil & Gas	Other Royalties	3154117.7100000004
2011	WY	Oil & Gas	Rents	14096649.950000003
2011	WY	Gas	Royalties	686915960.3900001
2011	WY	Oil	Royalties	320106660.24999994
2011	WY	Oil & Gas	Other Revenues	632147.4999999999
2011	WY	NGL	Royalties	68574645.94000001
2011	WY	Coal	Bonus	237360047.16
2011	WY	Gas	Other Royalties	20742.29
2011	WY	Coal	Rents	575181.3999999999
2011	WY	Coal	Royalties	637753285.73
2011	WY	Other Products	Royalties	27525746.040000003
2011	WY	Sodium	Other Revenues	171939.15
2011	WY	Oil	Other Royalties	2.94
2011	WY	Sodium	Rents	-4514
2012	AK	Oil & Gas	Other Revenues	233065.86
2012	AK	Gas	Other Royalties	-26964.4
2012	AK	Oil & Gas	Other Royalties	231851.41
2012	AK	Oil & Gas	Rents	4871693.47
2012	AK	Gas	Royalties	9033758.09
2012	AK	Oil	Royalties	2309160.05
2012	AK	Oil & Gas	Bonus	4811477
2012	AL	Oil & Gas	Other Revenues	3073.45
2012	AL	Oil & Gas	Other Royalties	2959.84
2012	AL	Gas	Royalties	152464.09
2012	AL	NGL	Royalties	6770.9800000000005
2012	AL	Oil	Royalties	335549.76
2012	AL	Other Products	Royalties	4038.52
2012	AL	Oil & Gas	Bonus	892908
2012	AL	Hardrock	Rents	-41
2012	AL	Oil & Gas	Rents	122304
2012	AL	Coal	Rents	13248
2012	AR	Oil & Gas	Other Royalties	-103503.37000000001
2012	AR	Oil & Gas	Rents	790500.5
2012	AR	Gas	Royalties	3899725.4400000004
2012	AR	Oil	Royalties	-118.43
2012	AR	Oil & Gas	Bonus	-52912
2012	AR	Oil & Gas	Other Revenues	19396.399999999998
2012	AR	Hardrock	Rents	-120
2012	AR	Hardrock	Other Revenues	1002.7
2012	AZ	Oil & Gas	Rents	16520
2012	AZ	Geothermal	Rents	2084
2012	AZ	Sodium	Other Revenues	-109
2012	AZ	Sodium	Rents	-39
2012	AZ	Potassium	Rents	-3268
2012	CA	Oil & Gas	Other Royalties	646222.61
2012	CA	Gas	Royalties	4934528.37
2012	CA	Oil & Gas	Other Revenues	24238.129999999997
2012	CA	Oil & Gas	Rents	330442
2012	CA	Oil	Royalties	184759238.50999996
2012	CA	Geothermal	Rents	76790
2012	CA	Geothermal	Royalties	9031774.6
2012	CA	Geothermal	Other Revenues	-678.71
2012	CA	Oil & Gas	Bonus	3211260
2012	CA	NGL	Royalties	2863883.72
2012	CA	Sodium	Bonus	-480
2012	CA	Sodium	Rents	3543.49
2012	CO	Oil & Gas	Rents	4742780.22
2012	CO	Oil & Gas	Other Revenues	327989.25
2012	CO	Oil	Royalties	46539157.42
2012	CO	Oil & Gas	Other Royalties	315140.2199999999
2012	CO	Gas	Royalties	95270499.94000001
2012	CO	Oil & Gas	Bonus	9822960
2012	CO	NGL	Royalties	30306621.580000002
2012	CO	Other Products	Royalties	61766595.85999999
2012	CO	Coal	Bonus	1605164
2012	CO	Coal	Rents	207891.75
2012	CO	Geothermal	Bonus	16708
2012	CO	Geothermal	Rents	16708
2012	CO	Sodium	Other Revenues	21399
2012	CO	Oil Shale	Rents	1860
2012	CO	Sodium	Rents	5694
2012	FL	Oil & Gas	Rents	3200
2012	ID	Phosphate	Other Revenues	111744
2012	ID	Oil & Gas	Rents	14718
2012	ID	Phosphate	Rents	512.5
2012	ID	Geothermal	Rents	168288
2012	ID	Hardrock	Rents	-3
2012	ID	Phosphate	Bonus	799997.74
2012	IL	Oil	Royalties	312501.12
2012	IN	Oil & Gas	Rents	17667
2012	IN	Oil	Royalties	30714.95
2012	KS	Oil & Gas	Rents	44799
2012	KS	Oil & Gas	Other Royalties	-63958.60999999999
2012	KS	Gas	Royalties	1791856.17
2012	KS	Oil & Gas	Other Revenues	37130.159999999996
2012	KS	Gas	Other Royalties	-1.01
2012	KS	NGL	Royalties	816168.5700000001
2012	KS	Oil	Royalties	3007032.5199999996
2012	KS	Other Products	Royalties	3.73
2012	KY	Coal	Rents	21789
2012	KY	Oil & Gas	Rents	5942
2012	KY	Gas	Royalties	75283.31
2012	KY	Oil	Royalties	171818.71000000002
2012	KY	Oil & Gas	Other Revenues	7826.33
2012	KY	NGL	Royalties	538.0799999999999
2012	LA	Gas	Royalties	7851114.81
2012	LA	Oil	Royalties	4495004.950000001
2012	LA	Oil & Gas	Bonus	4129284.72
2012	LA	Oil & Gas	Other Revenues	8330.36
2012	LA	Oil & Gas	Other Royalties	367849.78
2012	LA	Oil & Gas	Rents	351766.53
2012	LA	NGL	Royalties	1230425.66
2012	LA	Oil	Other Royalties	16.65
2012	MD	Oil & Gas	Other Revenues	5697.43
2012	MD	Oil & Gas	Rents	496
2012	MI	Oil & Gas	Rents	95258.5
2012	MI	Gas	Royalties	986601.68
2012	MI	Oil	Royalties	412453.72000000003
2012	MI	Hardrock	Rents	923
2012	MI	Oil & Gas	Other Revenues	281.89000000000004
2012	MI	Oil & Gas	Other Royalties	-1001.33
2012	MI	NGL	Royalties	-111127.45000000001
2012	MI	NGL	Other Royalties	1985.3
2012	MN	Copper	Other Revenues	26110
2012	MN	Hardrock	Other Revenues	22550
2012	MN	Hardrock	Rents	9901
2012	MN	Hardrock	Bonus	30
2012	MO	Hardrock	Rents	700
2012	MS	Oil & Gas	Rents	829154.84
2012	MS	Oil	Royalties	3799127.9800000004
2012	MS	Gas	Royalties	190967.48
2012	MS	Oil & Gas	Bonus	4690267
2012	MS	Oil & Gas	Other Royalties	-2399.99
2012	MS	Oil & Gas	Other Revenues	483
2012	MT	Oil & Gas	Rents	2251290.91
2012	MT	Phosphate	Rents	1409
2012	MT	Oil & Gas	Other Revenues	286108.81
2012	MT	Oil & Gas	Other Royalties	81335.24999999999
2012	MT	Coal	Rents	142821
2012	MT	Gas	Royalties	4372522.800000001
2012	MT	Oil	Royalties	26589350.209999997
2012	MT	Oil & Gas	Bonus	7020543.75
2012	MT	NGL	Royalties	209936.84000000003
2012	MT	Other Products	Royalties	4657.08
2012	MT	Hardrock	Rents	-3259
2012	MT	Coal	Bonus	10650000
2012	NC	Hardrock	Rents	158
2012	ND	Oil & Gas	Bonus	44285659
2012	ND	Oil & Gas	Other Revenues	30753.420000000002
2012	ND	Oil & Gas	Other Royalties	2450862.1599999997
2012	ND	Hardrock	Rents	2726
2012	ND	Oil & Gas	Rents	1004060.1199999999
2012	ND	Gas	Royalties	5429489.149999999
2012	ND	NGL	Royalties	1517103.1600000001
2012	ND	Oil	Royalties	138452652.79
2012	ND	Coal	Rents	29364
2012	NE	Oil & Gas	Other Revenues	35903.88
2012	NE	Oil & Gas	Rents	-1196.7199999999998
2012	NE	Oil	Royalties	266251.67
2012	NE	Gas	Royalties	10081.24
2012	NE	Oil & Gas	Bonus	7238
2012	NM	Gas	Royalties	244246120.9
2012	NM	Oil	Royalties	469615124.91999996
2012	NM	Oil & Gas	Rents	2218652.83
2012	NM	Oil & Gas	Bonus	77118488
2012	NM	Gas	Other Revenues	-0.01
2012	NM	Oil & Gas	Other Revenues	512428.41000000003
2012	NM	Oil & Gas	Other Royalties	-1897576.7699999996
2012	NM	NGL	Royalties	121934216.09
2012	NM	Geothermal	Other Revenues	2892.23
2012	NM	Potassium	Bonus	2334568
2012	NM	Potassium	Rents	79645.25
2012	NM	Sodium	Rents	1120
2012	NM	Other Products	Royalties	27474742.35
2012	NM	Geothermal	Rents	13145
2012	NM	Coal	Rents	76341
2012	NM	NGL	Other Royalties	-86.75
2012	NV	Geothermal	Bonus	55430
2012	NV	Geothermal	Other Revenues	10407.84
2012	NV	Geothermal	Rents	1942455.9999999998
2012	NV	Oil & Gas	Rents	6703483
2012	NV	Geothermal	Royalties	2527924.42
2012	NV	Oil & Gas	Bonus	4909442.5
2012	NV	Potassium	Rents	2501
2012	NV	Oil	Royalties	3980598.7300000004
2012	NV	Oil & Gas	Other Revenues	1253.16
2012	NV	Oil & Gas	Other Royalties	-2905
2012	NY	Gas	Royalties	4468.71
2012	OH	Gas	Royalties	194258.63
2012	OH	Oil	Royalties	285827.14
2012	OH	Oil & Gas	Rents	37058.00000000001
2012	OH	Oil & Gas	Other Revenues	4046.2599999999998
2012	OK	Oil & Gas	Bonus	5608080
2012	OK	Oil & Gas	Other Royalties	300458.7700000001
2012	OK	Oil & Gas	Rents	358238.75
2012	OK	Gas	Royalties	4880673.409999999
2012	OK	NGL	Royalties	1710869.5099999998
2012	OK	Oil	Royalties	3456171.05
2012	OK	Oil & Gas	Other Revenues	5160.94
2012	OK	Oil & Gas	Royalties	0.54
2012	OK	Coal	Rents	34113
2012	OR	Geothermal	Rents	253422
2012	OR	Oil & Gas	Rents	427987
2012	PA	Oil & Gas	Other Revenues	23572.48
2012	PA	Gas	Royalties	71102.98
2012	PA	NGL	Royalties	322.67
2012	PA	Oil	Royalties	46854.560000000005
2012	SC	Hardrock	Rents	-1110
2012	SD	Oil & Gas	Rents	167034.5
2012	SD	Oil	Royalties	2047914.23
2012	SD	Oil & Gas	Bonus	1325016
2012	SD	Oil & Gas	Other Revenues	3275.81
2012	SD	Oil & Gas	Other Royalties	-327
2012	SD	Gas	Royalties	44862.95
2012	TX	Oil	Royalties	4735203.87
2012	TX	Oil & Gas	Bonus	2944495
2012	TX	Oil & Gas	Rents	421108.4800000001
2012	TX	Gas	Royalties	20373295.770000003
2012	TX	Oil & Gas	Other Royalties	174380.31999999998
2012	TX	Oil & Gas	Other Revenues	22727.149999999998
2012	TX	NGL	Royalties	455171.76
2012	UT	Geothermal	Rents	391513
2012	UT	Oil & Gas	Rents	4119130.62
2012	UT	Geothermal	Royalties	293927.22
2012	UT	Oil & Gas	Bonus	50119492
2012	UT	Oil & Gas	Other Revenues	739485.04
2012	UT	Oil & Gas	Other Royalties	-3156140.4299999997
2012	UT	Coal	Rents	257105.6
2012	UT	Gas	Royalties	92482070.08
2012	UT	Oil	Royalties	121098760.89
2012	UT	Other Products	Royalties	3823788.65
2012	UT	NGL	Royalties	33235428.97
2012	UT	Coal	Bonus	40320
2012	UT	Coal	Royalties	37186454.34
2012	UT	Potassium	Other Revenues	-688
2012	UT	Potassium	Rents	82623.5
2012	UT	Clay	Rents	-6
2012	UT	Phosphate	Other Revenues	24942
2012	UT	Gilsonite	Rents	-3201.5
2012	UT	Oil Shale	Rents	320
2012	VA	Oil & Gas	Bonus	11572
2012	VA	Oil & Gas	Rents	18807.5
2012	VA	Gas	Royalties	39176.17
2012	VA	Hardrock	Rents	355
2012	VA	Oil & Gas	Other Revenues	4919.5
2012	WA	Oil & Gas	Rents	9555.5
2012	WA	Coal	Rents	1566
2012	WV	Oil & Gas	Other Revenues	227506.65000000002
2012	WV	Oil & Gas	Rents	94104
2012	WV	Gas	Royalties	149433.71
2012	WV	Oil & Gas	Other Royalties	750
2012	WV	Oil	Royalties	0.62
2012	WY	Oil & Gas	Bonus	45532883.00999999
2012	WY	Oil & Gas	Other Revenues	889828.98
2012	WY	Oil & Gas	Other Royalties	-4566139.15
2012	WY	Oil & Gas	Rents	13079775.12
2012	WY	Gas	Royalties	360466762.12000006
2012	WY	Oil	Royalties	329958603.2799999
2012	WY	NGL	Royalties	132172213.43000002
2012	WY	Coal	Bonus	544361060.4300001
2012	WY	Coal	Rents	595983.9299999999
2012	WY	Coal	Royalties	623812763.53
2012	WY	Other Products	Royalties	44014764.53000001
2012	WY	Sodium	Other Revenues	92376
2012	WY	Sodium	Rents	15777
2013	AK	Oil & Gas	Other Revenues	182402.71000000002
2013	AK	Gas	Other Royalties	-4658.55
2013	AK	Oil & Gas	Other Royalties	-251482.74
2013	AK	Geothermal	Rents	7680
2013	AK	Oil & Gas	Rents	5322862.489999999
2013	AK	Gas	Royalties	6988259.54
2013	AK	Oil	Royalties	6598210.68
2013	AK	Oil & Gas	Bonus	1058899
2013	AL	Oil & Gas	Other Revenues	14.43
2013	AL	Oil & Gas	Other Royalties	-4861.58
2013	AL	Gas	Royalties	196400.53000000003
2013	AL	NGL	Royalties	4106.860000000001
2013	AL	Oil	Royalties	318163.13000000006
2013	AL	Other Products	Royalties	2679.68
2013	AL	Hardrock	Other Revenues	-615
2013	AL	Oil & Gas	Rents	132265
2013	AL	Coal	Rents	13254
2013	AR	Oil & Gas	Other Revenues	20066.86
2013	AR	Oil & Gas	Other Royalties	-43532.16
2013	AR	Gas	Royalties	5083889.58
2013	AR	Oil	Royalties	7.87
2013	AR	Oil & Gas	Rents	481258
2013	AR	Hardrock	Other Revenues	1369.55
2013	AR	Oil & Gas	Bonus	25000
2013	AR	Hardrock	Rents	-100
2013	AZ	Oil & Gas	Rents	35167
2013	AZ	Oil & Gas	Bonus	24436
2013	CA	Gas	Royalties	2872588.5700000003
2013	CA	Oil	Royalties	183762630.38000008
2013	CA	Oil & Gas	Bonus	190982
2013	CA	Oil & Gas	Other Revenues	14122.45
2013	CA	Oil & Gas	Other Royalties	-203500
2013	CA	Oil & Gas	Rents	278357.5
2013	CA	Geothermal	Rents	165028
2013	CA	Geothermal	Royalties	9306460.38
2013	CA	NGL	Royalties	1711449.96
2013	CA	Hardrock	Rents	105
2013	CA	Sodium	Rents	2532.5
2013	CO	Oil & Gas	Rents	4221688.659999999
2013	CO	Oil & Gas	Other Revenues	313498.83999999997
2013	CO	Oil	Royalties	47276400.220000006
2013	CO	Oil & Gas	Other Royalties	182332.62000000008
2013	CO	Gas	Royalties	104880815.01000002
2013	CO	Oil & Gas	Bonus	3131195.5
2013	CO	NGL	Royalties	48063554.99
2013	CO	Geothermal	Rents	28262
2013	CO	Other Products	Royalties	62748536.14
2013	CO	Coal	Bonus	2069201.35
2013	CO	Coal	Rents	64323.78000000001
2013	CO	Sodium	Other Revenues	29319
2013	CO	Oil Shale	Rents	1556
2013	CO	Sodium	Rents	-11841
2013	CO	Potassium	Rents	8720
2013	ID	Phosphate	Other Revenues	113544
2013	ID	Phosphate	Rents	18
2013	ID	Geothermal	Rents	160841
2013	ID	Oil & Gas	Rents	8274
2013	ID	Hardrock	Royalties	3.28
2013	ID	Hardrock	Rents	40
2013	IL	Oil	Royalties	302424.64
2013	IN	Oil & Gas	Rents	12833
2013	IN	Oil & Gas	Other Revenues	13037.54
2013	IN	Oil	Royalties	17820.38
2013	KS	Oil & Gas	Rents	43178
2013	KS	Oil & Gas	Bonus	24000
2013	KS	Oil & Gas	Other Royalties	-47245.49999999999
2013	KS	Gas	Royalties	2385710.7899999996
2013	KS	Oil	Royalties	2628624.2100000004
2013	KS	Oil & Gas	Other Revenues	12598.259999999998
2013	KS	NGL	Royalties	704648.42
2013	KS	Other Products	Royalties	-0.22
2013	KY	Coal	Rents	8659.5
2013	KY	Oil & Gas	Other Revenues	40567.240000000005
2013	KY	Oil & Gas	Other Royalties	4905
2013	KY	Gas	Royalties	46424.2
2013	KY	Oil	Royalties	160773.22
2013	KY	NGL	Royalties	-0.04000000000000625
2013	KY	Oil & Gas	Rents	5754
2013	LA	Gas	Royalties	8480335.469999999
2013	LA	Oil	Royalties	4128046.9799999995
2013	LA	Oil & Gas	Other Royalties	-10841.050000000016
2013	LA	Oil & Gas	Rents	374637.99
2013	LA	NGL	Royalties	912124.9199999999
2013	LA	Oil & Gas	Bonus	-21202
2013	LA	Oil & Gas	Other Revenues	672.36
2013	MD	Oil & Gas	Other Revenues	7035.88
2013	MD	Oil & Gas	Rents	496
2013	MI	Oil & Gas	Rents	138963.33000000002
2013	MI	Gas	Royalties	649576.53
2013	MI	Oil & Gas	Bonus	277614
2013	MI	Oil	Royalties	372243.04000000004
2013	MI	Oil & Gas	Other Revenues	1404.4
2013	MI	NGL	Royalties	57279.450000000004
2013	MI	Oil & Gas	Other Royalties	1955
2013	MN	Copper	Other Revenues	26110
2013	MN	Hardrock	Other Revenues	22550
2013	MN	Copper	Rents	-2611
2013	MN	Hardrock	Rents	19571
2013	MO	Other Products	Royalties	9346248.930000002
2013	MO	Hardrock	Rents	700
2013	MS	Oil & Gas	Bonus	333880
2013	MS	Oil & Gas	Rents	732154
2013	MS	Oil	Royalties	4759241.28
2013	MS	Gas	Royalties	274220.31
2013	MS	Oil & Gas	Other Revenues	483
2013	MS	Oil & Gas	Other Royalties	-4200
2013	MT	Phosphate	Other Revenues	2818
2013	MT	Oil & Gas	Rents	1878653.77
2013	MT	Phosphate	Rents	-4227
2013	MT	Oil & Gas	Other Revenues	345236.0399999999
2013	MT	Oil & Gas	Other Royalties	-153686.87
2013	MT	Coal	Rents	111696
2013	MT	Gas	Royalties	4573178.489999999
2013	MT	Oil	Royalties	25245245.639999997
2013	MT	NGL	Royalties	47535.98000000001
2013	MT	Other Products	Royalties	5314.96
2013	MT	Oil & Gas	Bonus	552566.75
2013	MT	Hardrock	Rents	20
2013	NC	Hardrock	Other Revenues	474
2013	NC	Hardrock	Rents	-316
2013	ND	Oil & Gas	Other Revenues	74224.93
2013	ND	Oil & Gas	Other Royalties	148783.07999999996
2013	ND	Oil & Gas	Rents	911698.1399999999
2013	ND	Gas	Royalties	7716684.54
2013	ND	NGL	Royalties	2172657.75
2013	ND	Oil	Royalties	180649260.31999996
2013	ND	Oil & Gas	Bonus	61506804
2013	ND	Coal	Rents	37770
2013	NE	Oil & Gas	Other Revenues	38437.31
2013	NE	Oil	Royalties	292938.04
2013	NE	Gas	Royalties	5288.38
2013	NE	Oil & Gas	Rents	3726
2013	NE	Oil & Gas	Bonus	26824
2013	NM	Gas	Royalties	301109651.92999995
2013	NM	Oil	Royalties	568253428.8000001
2013	NM	Oil & Gas	Rents	2052419.13
2013	NM	Oil & Gas	Bonus	55792554
2013	NM	Oil & Gas	Other Revenues	741191.49
2013	NM	Oil & Gas	Other Royalties	6975547.100000001
2013	NM	NGL	Royalties	90428259.67
2013	NM	Geothermal	Bonus	82500
2013	NM	Geothermal	Other Revenues	5607.81
2013	NM	Geothermal	Rents	55235
2013	NM	Potassium	Bonus	504944
2013	NM	Sodium	Other Revenues	-9240
2013	NM	Potassium	Rents	-25543.5
2013	NM	Sodium	Rents	-2920
2013	NM	Other Products	Royalties	22441063.17
2013	NM	Coal	Rents	76314
2013	NV	Geothermal	Bonus	13844
2013	NV	Geothermal	Other Revenues	7572.5199999999995
2013	NV	Geothermal	Rents	1555646.01
2013	NV	Oil & Gas	Rents	5806356.51
2013	NV	Geothermal	Royalties	2730744.4000000004
2013	NV	Oil & Gas	Bonus	1989254
2013	NV	Potassium	Rents	2501
2013	NV	Oil	Royalties	3613728.95
2013	NV	Oil & Gas	Other Revenues	2262.13
2013	NV	Oil & Gas	Other Royalties	-928.31
2013	NY	Gas	Royalties	5222.8099999999995
2013	OH	Gas	Royalties	211525.83000000002
2013	OH	Oil	Royalties	235422.97999999995
2013	OH	Oil & Gas	Rents	17323.77
2013	OH	Oil & Gas	Other Royalties	4676
2013	OH	Oil & Gas	Other Revenues	14242.68
2013	OK	Oil & Gas	Bonus	1316388
2013	OK	Oil & Gas	Other Royalties	-122021.58
2013	OK	Oil & Gas	Rents	351924.85000000003
2013	OK	Gas	Royalties	5189665.609999999
2013	OK	NGL	Royalties	564485.76
2013	OK	Oil	Royalties	4998979.899999999
2013	OK	Oil & Gas	Other Revenues	3720.36
2013	OK	Coal	Rents	34113
2013	OK	Other Products	Royalties	1.2
2013	OR	Geothermal	Rents	238862
2013	OR	Oil & Gas	Rents	377474
2013	PA	Oil & Gas	Other Revenues	53529.94
2013	PA	Gas	Royalties	10156.880000000001
2013	PA	NGL	Royalties	2093.58
2013	PA	Oil	Royalties	20669.77
2013	SC	Hardrock	Rents	1110
2013	SD	Oil & Gas	Rents	220881
2013	SD	Oil	Royalties	2004620.58
2013	SD	Oil & Gas	Bonus	502153
2013	SD	Oil & Gas	Other Revenues	3767.3
2013	SD	Gas	Royalties	47288.28
2013	TX	Oil	Royalties	3167054.000000001
2013	TX	Oil & Gas	Other Revenues	41371.899999999994
2013	TX	Gas	Royalties	20999759.72
2013	TX	Oil & Gas	Rents	444939.38
2013	TX	Oil & Gas	Other Royalties	69833.86000000002
2013	TX	NGL	Royalties	258039.14999999997
2013	TX	Oil & Gas	Bonus	6162995
2013	UT	Geothermal	Rents	367606
2013	UT	Oil & Gas	Rents	3104058.08
2013	UT	Geothermal	Royalties	303753.38
2013	UT	Oil & Gas	Bonus	6144252
2013	UT	Oil & Gas	Other Revenues	735747.03
2013	UT	Oil & Gas	Other Royalties	1472344.85
2013	UT	Coal	Rents	211455.21000000002
2013	UT	Gas	Royalties	104952255.46000002
2013	UT	NGL	Royalties	27466174.209999997
