Year	State	Commodity	Product	Volume
2010	KS	Oil (bbl)	Oil (bbl)	251688.38999999998
2010	KS	Oil (bbl)	Condensate (bbl)	273.8
2010	KS	Oil (bbl)	Other Liquid Hydrocarbons (bbl)	0.65
2010	KS	Other Products	Helium (bbl)	10.26
2010	KY	Gas (mcf)	Processed (Residue) Gas (mcf)	17886.19
2010	KY	Gas (mcf)	Unprocessed (Wet) Gas (mcf)	200088.16999999998
2010	KY	NGL (gal)	Gas Plant Products (gal)	47292.399999999994
2010	KY	Oil (bbl)	Oil (bbl)	13333.83
2010	KY	Coal (ton)	Coal (ton)	16305
2010	LA	Gas (mcf)	Processed (Residue) Gas (mcf)	11640864.560000002
2010	LA	Gas (mcf)	Unprocessed (Wet) Gas (mcf)	4632628.530000002
2010	LA	Oil (bbl)	Oil (bbl)	304441.16000000003
2010	LA	Oil (bbl)	Condensate (bbl)	61926.37999999999
2010	LA	NGL (gal)	Gas Plant Products (gal)	5938823.489999998
2010	LA	Oil (bbl)	Drip or Scrubber Condensate (bbl)	38.13999999999999
2010	LA	Oil (bbl)	Inlet Scrubber (bbl)	0.01
2010	MI	Gas (mcf)	Processed (Residue) Gas (mcf)	1461269.4100000001
2010	MI	Oil (bbl)	Oil (bbl)	50133.7
2010	MI	Gas (mcf)	Unprocessed (Wet) Gas (mcf)	715340.04
2010	MI	Oil (bbl)	Condensate (bbl)	7655.8
2010	MI	Oil (bbl)	Other Liquid Hydrocarbons (bbl)	10.02
2010	MI	NGL (gal)	Gas Plant Products (gal)	696471.93
2010	MO	Other Products	Copper Concentrate (ton)	7551.99
2010	MO	Other Products	Lead Concentrate (ton)	179484.01
2010	MO	Other Products	Zinc Concentrate (ton)	43438
2010	MS	Oil (bbl)	Oil (bbl)	226454.31
2010	MS	Gas (mcf)	Unprocessed (Wet) Gas (mcf)	807953.69
2010	MS	Oil (bbl)	Condensate (bbl)	40105.9
2010	MT	Coal (ton)	Coal (ton)	25385797
2010	MT	Gas (mcf)	Coal Bed Methane (mcf)	4042714.91
2010	MT	Gas (mcf)	Processed (Residue) Gas (mcf)	175709.74999999997
2010	MT	Gas (mcf)	Unprocessed (Wet) Gas (mcf)	20800047.249999996
2010	MT	Oil (bbl)	Oil (bbl)	3038838.7599999993
2010	MT	NGL (gal)	Gas Plant Products (gal)	2616323.9199999995
2010	MT	Other Products	Sulfur (lton)	918.08
2010	MT	Oil (bbl)	Condensate (bbl)	744
2010	ND	Gas (mcf)	Processed (Residue) Gas (mcf)	1438920.5000000002
2010	ND	Gas (mcf)	Unprocessed (Wet) Gas (mcf)	7268867.54
2010	ND	NGL (gal)	Gas Plant Products (gal)	7919824.260000001
2010	ND	Oil (bbl)	Condensate (bbl)	950.98
2010	ND	Oil (bbl)	Oil (bbl)	9443221.059999999
2010	ND	Gas (mcf)	Gas Lost - Flared or Vented (mcf)	2778.5
2010	ND	Gas (mcf)	Nitrogen (mcf)	30924.83
2010	ND	Oil (bbl)	Drip or Scrubber Condensate (bbl)	2709.21
2010	ND	Coal (ton)	Coal (ton)	369609
2010	ND	Gas (mcf)	Fuel Gas (mcf)	2201.92
2010	ND	Other Products	Leonardite (ton)	8100
2010	NE	Oil (bbl)	Oil (bbl)	37364.979999999996
2010	NM	Gas (mcf)	Unprocessed (Wet) Gas (mcf)	209636454.42000002
2010	NM	Oil (bbl)	Oil (bbl)	28906689.170000006
2010	NM	Gas (mcf)	Processed (Residue) Gas (mcf)	326139116.2100001
2010	NM	NGL (gal)	Gas Plant Products (gal)	1213743360.58
2010	NM	Oil (bbl)	Condensate (bbl)	2713461.1399999997
2010	NM	Gas (mcf)	Coal Bed Methane (mcf)	198905165.82999998
2010	NM	Gas (mcf)	Fuel Gas (mcf)	758170.2300000001
2010	NM	Gas (mcf)	Gas Lost - Flared or Vented (mcf)	75180.59
2010	NM	Oil (bbl)	Drip or Scrubber Condensate (bbl)	23263.21
2010	NM	Other Products	Langbeinite (ton)	877864
2010	NM	Other Products	Muriate Of Potash-Granular (ton)	444951
2010	NM	Other Products	Muriate Of Potash-Standard (ton)	121472
2010	NM	Other Products	Potash (ton)	315075
2010	NM	Other Products	Salt (ton)	434018
2010	NM	Other Products	Sylvite-Raw Ore (ton)	434538
2010	NM	Other Products	Carbon Dioxide Gas (CO2) (mcf)	11017181.58
2010	NM	Other Products	Brine Barrels (bbl)	1370
2010	NM	Oil (bbl)	Inlet Scrubber (bbl)	2608.31
2010	NM	Coal (ton)	Coal (ton)	2438646
2010	NV	Geothermal	Geothermal - Direct Utilization, Hundreds of Gallons (cgal)	163346106
2010	NV	Geothermal	Geothermal - Electrical Generation, Kilowatt Hours (kwh)	1011705802.12
2010	NV	Oil (bbl)	Oil (bbl)	428586.49
2010	NY	Gas (mcf)	Unprocessed (Wet) Gas (mcf)	42378.579999999994
2010	OH	Gas (mcf)	Unprocessed (Wet) Gas (mcf)	564509.66
2010	OH	Oil (bbl)	Oil (bbl)	27831.71
2010	OK	Gas (mcf)	Unprocessed (Wet) Gas (mcf)	13539412.37
2010	OK	Oil (bbl)	Condensate (bbl)	18956.97
2010	OK	Oil (bbl)	Oil (bbl)	146974.01
2010	OK	Gas (mcf)	Processed (Residue) Gas (mcf)	1065609.1300000001
2010	OK	NGL (gal)	Gas Plant Products (gal)	2491102.7199999997
2010	OK	Oil (bbl)	Drip or Scrubber Condensate (bbl)	4.88
2010	OK	Coal (ton)	Coal (ton)	614831
2010	OK	Gas (mcf)	Coal Bed Methane (mcf)	2544.87
2010	OK	Oil (bbl)	Inlet Scrubber (bbl)	99.53
2010	OK	Gas (mcf)	Fuel Gas (mcf)	9607.64
2010	PA	Gas (mcf)	Unprocessed (Wet) Gas (mcf)	39274.08
2010	PA	Gas (mcf)	Processed (Residue) Gas (mcf)	56738
2010	PA	Oil (bbl)	Oil (bbl)	5953.98
2010	SC	Other Products	Gold Placer (oz)	126
2010	SD	Oil (bbl)	Oil (bbl)	161779.88
2010	SD	Gas (mcf)	Unprocessed (Wet) Gas (mcf)	285599.8
2010	TX	Oil (bbl)	Oil (bbl)	230135.26
2010	TX	Gas (mcf)	Processed (Residue) Gas (mcf)	1552655.8900000001
2010	TX	Gas (mcf)	Unprocessed (Wet) Gas (mcf)	19365076.01
2010	TX	Oil (bbl)	Condensate (bbl)	63379.01
2010	TX	NGL (gal)	Gas Plant Products (gal)	523450.01
2010	TX	Gas (mcf)	Fuel Gas (mcf)	572.48
2010	TX	Oil (bbl)	Drip or Scrubber Condensate (bbl)	12.32
2010	UT	Geothermal	Geothermal - Electrical Generation, Thousands of Pounds (klb)	2670508902.54
2010	UT	Coal (ton)	Coal (ton)	8680464
2010	UT	Gas (mcf)	Coal Bed Methane (mcf)	14463133.95
2010	UT	Gas (mcf)	Fuel Gas (mcf)	164709.25
2010	UT	Gas (mcf)	Processed (Residue) Gas (mcf)	223682339
2010	UT	Gas (mcf)	Unprocessed (Wet) Gas (mcf)	25500788.25
2010	UT	NGL (gal)	Gas Plant Products (gal)	200769453.75
2010	UT	Oil (bbl)	Oil (bbl)	9547026.81
2010	UT	Other Products	Carbon Dioxide Gas (CO2) (mcf)	1685774.1
2010	UT	Oil (bbl)	Condensate (bbl)	1923858.38
2010	UT	Oil (bbl)	Drip or Scrubber Condensate (bbl)	2469.71
2010	UT	Other Products	Clay (ton)	17144
2010	UT	Other Products	Magnesium Chloride Brine (ton)	67218
2010	UT	Other Products	Manure Salts (ton)	589
2010	UT	Other Products	Potash (ton)	22763
2010	UT	Other Products	Salt (ton)	13166
2010	UT	Other Products	Gilsonite (ton)	26069
2010	VA	Gas (mcf)	Unprocessed (Wet) Gas (mcf)	194399.4
2010	VA	Other Products	Limestone (ton)	158266
2010	WV	Gas (mcf)	Unprocessed (Wet) Gas (mcf)	725645.8200000001
2010	WV	Gas (mcf)	Processed (Residue) Gas (mcf)	1940.4
2010	WV	Oil (bbl)	Oil (bbl)	20.05
2010	WY	Gas (mcf)	Fuel Gas (mcf)	69716.98999999999
2010	WY	Oil (bbl)	Oil (bbl)	26309688.830000002
2010	WY	Gas (mcf)	Processed (Residue) Gas (mcf)	763108807.08
2010	WY	Gas (mcf)	Unprocessed (Wet) Gas (mcf)	424658249.3600001
2010	WY	NGL (gal)	Gas Plant Products (gal)	1417797079.1699998
2010	WY	Oil (bbl)	Condensate (bbl)	6974676.51
2010	WY	Coal (ton)	Coal (ton)	404677362
2010	WY	Gas (mcf)	Coal Bed Methane (mcf)	361998467.31000006
2010	WY	Oil (bbl)	Drip or Scrubber Condensate (bbl)	74280.45999999999
2010	WY	Oil (bbl)	Inlet Scrubber (bbl)	7124.889999999999
2010	WY	Other Products	Sulfur (lton)	427134.94999999995
2010	WY	Other Products	Salt (ton)	172200
2010	WY	Oil (bbl)	Other Liquid Hydrocarbons (bbl)	5418.8
2010	WY	Other Products	Carbon Dioxide Gas (CO2) (mcf)	81634457.5
2010	WY	Other Products	Purge Liquor (ton)	108835
2010	WY	Other Products	Soda Ash (ton)	5171046
2010	WY	Other Products	Sodium Bi-Carbonate (ton)	51135
2010	WY	Other Products	Sodium Bisulfite (ton)	705
2010	WY	Other Products	Sodium Sesquicarbonate (ton)	89071
2010	WY	Other Products	Sulfide (ton)	22152
2010	WY	Other Products	Trona Ore (ton)	117377
2011	AK	Gas (mcf)	Unprocessed (Wet) Gas (mcf)	15187923.53
2011	AK	Oil (bbl)	Oil (bbl)	163238.21000000002
2011	AL	Gas (mcf)	Processed (Residue) Gas (mcf)	145956.36
2011	AL	Gas (mcf)	Unprocessed (Wet) Gas (mcf)	152152.59999999998
2011	AL	NGL (gal)	Gas Plant Products (gal)	81111.52999999998
2011	AL	Oil (bbl)	Other Liquid Hydrocarbons (bbl)	47.769999999999996
2011	AL	Other Products	Sulfur (lton)	225.4
2011	AL	Oil (bbl)	Oil (bbl)	29320.88
2011	AL	Coal (ton)	Coal (ton)	2763922
2011	AL	Oil (bbl)	Condensate (bbl)	0.48
2011	AL	Gas (mcf)	Coal Bed Methane (mcf)	279301.17
2011	AL	Gas (mcf)	Fuel Gas (mcf)	9334.03
2011	AR	Gas (mcf)	Unprocessed (Wet) Gas (mcf)	13034206.5
2011	AR	Gas (mcf)	Processed (Residue) Gas (mcf)	1478.89
2011	AR	Oil (bbl)	Oil (bbl)	4.87
2011	AR	Gas (mcf)	Fuel Gas (mcf)	13107.07
2011	AR	Other Products	Quartz Crystal (lb)	158
2011	AR	Gas (mcf)	Coal Bed Methane (mcf)	47375.200000000004
2011	AZ	Other Products	Salt (ton)	474
2011	CA	Gas (mcf)	Unprocessed (Wet) Gas (mcf)	8692397.610000001
2011	CA	Gas (mcf)	Processed (Residue) Gas (mcf)	2475117.7
2011	CA	Oil (bbl)	Oil (bbl)	14877432.049999997
2011	CA	Geothermal	Geothermal - Electrical Generation, Kilowatt Hours (kwh)	980959056.94
2011	CA	Geothermal	Geothermal - Electrical Generation, Other (mmbtu)	19883.37
2011	CA	Geothermal	Geothermal - sulfur (lton)	3469.89
2011	CA	Gas (mcf)	Fuel Gas (mcf)	90728.44
2011	CA	Gas (mcf)	Gas Lost - Flared or Vented (mcf)	24398.53
2011	CA	NGL (gal)	Gas Plant Products (gal)	8877148.42
2011	CA	Oil (bbl)	Condensate (bbl)	30845.91
2011	CA	Oil (bbl)	Drip or Scrubber Condensate (bbl)	4365.51
2011	CA	Geothermal	Geothermal - Electrical Generation, Thousands of Pounds (klb)	48685683
2011	CA	Geothermal	Geothermal - Direct Utilization, Millions of BTUs (mmbtu)	228010.63
2011	CA	Other Products	Anhydrous Sodium Sulfate (ton)	163158
2011	CA	Other Products	Borax-Anhydrous (ton)	2075
2011	CA	Other Products	Borax-Decahydrate (ton)	52637
2011	CA	Other Products	Borax-Pentahydrate (ton)	72986
2011	CA	Other Products	Boric Acid (ton)	31623
2011	CA	Other Products	Salt (ton)	106240
2011	CA	Other Products	Soda Ash (ton)	750974
2011	CA	Other Products	Sodium Bi-Carbonate (ton)	15366
2011	CO	Oil (bbl)	Oil (bbl)	3137241.42
2011	CO	Gas (mcf)	Coal Bed Methane (mcf)	12120843.43
2011	CO	Gas (mcf)	Unprocessed (Wet) Gas (mcf)	55093684.74999999
2011	CO	Oil (bbl)	Condensate (bbl)	1086004.58
2011	CO	Gas (mcf)	Processed (Residue) Gas (mcf)	251019306.37
2011	CO	NGL (gal)	Gas Plant Products (gal)	397092515.06
2011	CO	Oil (bbl)	Drip or Scrubber Condensate (bbl)	56983.32000000001
2011	CO	Other Products	Helium (bbl)	451.32
2011	CO	Coal (ton)	Coal (ton)	18755021
2011	CO	Other Products	Carbon Dioxide Gas (CO2) (mcf)	359969115.84999996
2011	CO	Gas (mcf)	Fuel Gas (mcf)	150308.95
2011	CO	Oil (bbl)	Inlet Scrubber (bbl)	26187.719999999998
2011	CO	Other Products	Sodium Bi-Carbonate (ton)	128835
2011	FL	Other Products	Phosphate Raw Ore (ton)	254552
2011	ID	Other Products	Phosphate Raw Ore (ton)	4494982
2011	IL	Oil (bbl)	Oil (bbl)	27248.44
2011	IN	Oil (bbl)	Oil (bbl)	2189.97
2011	KS	Gas (mcf)	Unprocessed (Wet) Gas (mcf)	2446094.92
2011	KS	Gas (mcf)	Fuel Gas (mcf)	64861.55
2011	KS	Gas (mcf)	Nitrogen (mcf)	2433.2000000000003
2011	KS	Gas (mcf)	Processed (Residue) Gas (mcf)	3107473.3099999996
2011	KS	NGL (gal)	Gas Plant Products (gal)	8778699.57
2011	KS	Oil (bbl)	Drip or Scrubber Condensate (bbl)	7.6000000000000005
2011	KS	Oil (bbl)	Oil (bbl)	271991.54
2011	KS	Oil (bbl)	Condensate (bbl)	202.8
2011	KS	Other Products	Helium (bbl)	62.010000000000005
2011	KY	Gas (mcf)	Processed (Residue) Gas (mcf)	4891.91
2011	KY	Gas (mcf)	Unprocessed (Wet) Gas (mcf)	140566.33
2011	KY	NGL (gal)	Gas Plant Products (gal)	14348.37
2011	KY	Oil (bbl)	Oil (bbl)	12218.99
2011	KY	Coal (ton)	Coal (ton)	208991
2011	LA	Gas (mcf)	Processed (Residue) Gas (mcf)	9853873.58
2011	LA	Oil (bbl)	Oil (bbl)	302581.77
2011	LA	Gas (mcf)	Unprocessed (Wet) Gas (mcf)	10711259.709999995
2011	LA	NGL (gal)	Gas Plant Products (gal)	4281905.63
2011	LA	Oil (bbl)	Condensate (bbl)	63538.51000000001
2011	LA	Gas (mcf)	Fuel Gas (mcf)	1931.29
2011	LA	Oil (bbl)	Drip or Scrubber Condensate (bbl)	35.690000000000005
2011	LA	Oil (bbl)	Inlet Scrubber (bbl)	0.17
2011	MI	Gas (mcf)	Processed (Residue) Gas (mcf)	1319019.7499999998
2011	MI	Oil (bbl)	Oil (bbl)	21429.809999999998
2011	MI	Gas (mcf)	Unprocessed (Wet) Gas (mcf)	557816.97
2011	MI	Oil (bbl)	Other Liquid Hydrocarbons (bbl)	449.5
2011	MI	NGL (gal)	Gas Plant Products (gal)	803525.97
2011	MI	Oil (bbl)	Condensate (bbl)	6415.73
2011	MO	Other Products	Copper Concentrate (ton)	10532.99
2011	MO	Other Products	Lead Concentrate (ton)	179777.99
2011	MO	Other Products	Zinc Concentrate (ton)	42988
2011	MS	Oil (bbl)	Oil (bbl)	281796.25
2011	MS	Gas (mcf)	Unprocessed (Wet) Gas (mcf)	370221.98999999993
2011	MS	Gas (mcf)	Processed (Residue) Gas (mcf)	614383.49
2011	MS	Oil (bbl)	Condensate (bbl)	19526.54
2011	MT	Coal (ton)	Coal (ton)	22996877
2011	MT	Gas (mcf)	Coal Bed Methane (mcf)	2839406.48
2011	MT	Gas (mcf)	Fuel Gas (mcf)	33.03
2011	MT	Gas (mcf)	Processed (Residue) Gas (mcf)	106793.97
2011	MT	Gas (mcf)	Unprocessed (Wet) Gas (mcf)	18071446.22
2011	MT	Oil (bbl)	Oil (bbl)	2784762.7600000002
2011	MT	NGL (gal)	Gas Plant Products (gal)	3339081.76
2011	MT	Other Products	Sulfur (lton)	529.38
2011	MT	Oil (bbl)	Drip or Scrubber Condensate (bbl)	815.62
2011	MT	Oil (bbl)	Condensate (bbl)	258
2011	ND	Gas (mcf)	Processed (Residue) Gas (mcf)	1573964.6099999999
2011	ND	Gas (mcf)	Unprocessed (Wet) Gas (mcf)	7435287.539999999
2011	ND	NGL (gal)	Gas Plant Products (gal)	11064432.139999999
2011	ND	Oil (bbl)	Condensate (bbl)	1386.79
2011	ND	Oil (bbl)	Drip or Scrubber Condensate (bbl)	4750.33
2011	ND	Oil (bbl)	Oil (bbl)	12188444.540000001
2011	ND	Gas (mcf)	Fuel Gas (mcf)	19761.2
2011	ND	Gas (mcf)	Nitrogen (mcf)	23681.98
2011	ND	Oil (bbl)	Sweet Crude (bbl)	6610.32
2011	ND	Coal (ton)	Coal (ton)	2931148
2011	ND	Other Products	Leonardite (ton)	8496
2011	NE	Oil (bbl)	Oil (bbl)	31612.01
2011	NE	Gas (mcf)	Processed (Residue) Gas (mcf)	1396.94
2011	NM	Gas (mcf)	Unprocessed (Wet) Gas (mcf)	203073891.73000002
2011	NM	Oil (bbl)	Oil (bbl)	32257858.43
2011	NM	Gas (mcf)	Processed (Residue) Gas (mcf)	310606056.28
2011	NM	NGL (gal)	Gas Plant Products (gal)	1238046947.1
2011	NM	Oil (bbl)	Condensate (bbl)	3067020.4299999997
2011	NM	Gas (mcf)	Coal Bed Methane (mcf)	192565681.51999998
2011	NM	Gas (mcf)	Fuel Gas (mcf)	848655.5
2011	NM	Gas (mcf)	Gas Lost - Flared or Vented (mcf)	364640.67
2011	NM	Oil (bbl)	Drip or Scrubber Condensate (bbl)	13253.050000000001
2011	NM	Other Products	Langbeinite (ton)	769590
2011	NM	Other Products	Muriate Of Potash-Granular (ton)	405867
2011	NM	Other Products	Muriate Of Potash-Standard (ton)	118255
2011	NM	Other Products	Potash (ton)	302095
2011	NM	Other Products	Salt (ton)	439367
2011	NM	Other Products	Sylvite-Raw Ore (ton)	525897
2011	NM	Other Products	Carbon Dioxide Gas (CO2) (mcf)	10283118.56
2011	NM	Oil (bbl)	Inlet Scrubber (bbl)	2371.9700000000003
2011	NM	Coal (ton)	Coal (ton)	4311854
2011	NM	Oil (bbl)	Fuel Oil (bbl)	1.56
2011	NV	Geothermal	Geothermal - Direct Utilization, Hundreds of Gallons (cgal)	131014604
2011	NV	Geothermal	Geothermal - Electrical Generation, Kilowatt Hours (kwh)	1023492237.3399999
2011	NV	Oil (bbl)	Oil (bbl)	403951.91
2011	NY	Gas (mcf)	Unprocessed (Wet) Gas (mcf)	85790.81
2011	OH	Gas (mcf)	Unprocessed (Wet) Gas (mcf)	510806.89999999997
2011	OH	Oil (bbl)	Oil (bbl)	25267.39
2011	OK	Gas (mcf)	Processed (Residue) Gas (mcf)	2004339.2399999998
2011	OK	Gas (mcf)	Unprocessed (Wet) Gas (mcf)	10021287.389999999
2011	OK	NGL (gal)	Gas Plant Products (gal)	5433073.589999999
2011	OK	Oil (bbl)	Condensate (bbl)	14269.41
2011	OK	Oil (bbl)	Oil (bbl)	334484.2800000001
2011	OK	Oil (bbl)	Drip or Scrubber Condensate (bbl)	4.64
2011	OK	Coal (ton)	Coal (ton)	638818
2011	OK	Gas (mcf)	Coal Bed Methane (mcf)	2608.99
2011	OK	Oil (bbl)	Inlet Scrubber (bbl)	32.87
2011	OK	Gas (mcf)	Fuel Gas (mcf)	7488.06
2011	OK	Oil (bbl)	Other Liquid Hydrocarbons (bbl)	3.98
2011	PA	Gas (mcf)	Unprocessed (Wet) Gas (mcf)	41752.100000000006
2011	PA	Gas (mcf)	Processed (Residue) Gas (mcf)	34471
2011	PA	Oil (bbl)	Oil (bbl)	3750.7799999999997
2011	PA	Oil (bbl)	Condensate (bbl)	8.4
2011	SD	Oil (bbl)	Oil (bbl)	170838.93
2011	SD	Gas (mcf)	Unprocessed (Wet) Gas (mcf)	211960.93
2011	TX	Oil (bbl)	Oil (bbl)	253145.14
2011	TX	Gas (mcf)	Unprocessed (Wet) Gas (mcf)	30932662.38
2011	TX	Gas (mcf)	Flash Gas (mcf)	390.32
2011	TX	Oil (bbl)	Condensate (bbl)	159083.96000000002
2011	TX	Oil (bbl)	Inlet Scrubber (bbl)	796.48
2011	TX	Gas (mcf)	Processed (Residue) Gas (mcf)	2047138.8099999998
2011	TX	NGL (gal)	Gas Plant Products (gal)	1886439.85
2011	TX	Gas (mcf)	Fuel Gas (mcf)	3248.26
2011	TX	Oil (bbl)	Drip or Scrubber Condensate (bbl)	136.98
2011	UT	Geothermal	Geothermal - Electrical Generation, Thousands of Pounds (klb)	2554615747.28
2011	UT	Coal (ton)	Coal (ton)	9366715
2011	UT	Gas (mcf)	Coal Bed Methane (mcf)	13861881.74
2011	UT	Gas (mcf)	Processed (Residue) Gas (mcf)	243149169.12
2011	UT	Gas (mcf)	Unprocessed (Wet) Gas (mcf)	17541152.509999998
2011	UT	NGL (gal)	Gas Plant Products (gal)	283460146.33000004
2011	UT	Oil (bbl)	Oil (bbl)	8766456.709999999
2011	UT	Other Products	Carbon Dioxide Gas (CO2) (mcf)	1734108.57
2011	UT	Oil (bbl)	Condensate (bbl)	1993229.98
2011	UT	Gas (mcf)	Fuel Gas (mcf)	163806.38999999998
2011	UT	Oil (bbl)	Drip or Scrubber Condensate (bbl)	2987.8599999999997
2011	UT	Other Products	Clay (ton)	20788
2011	UT	Gas (mcf)	Gas Lost - Flared or Vented (mcf)	445
2011	UT	Other Products	Magnesium Chloride Brine (ton)	73522
2011	UT	Other Products	Manure Salts (ton)	684
2011	UT	Other Products	Potash (ton)	23387
2011	UT	Other Products	Salt (ton)	17635
2011	UT	Other Products	Gilsonite (ton)	23433
2011	VA	Gas (mcf)	Unprocessed (Wet) Gas (mcf)	184676.75
2011	VA	Other Products	Limestone (ton)	174574
2011	WV	Gas (mcf)	Unprocessed (Wet) Gas (mcf)	618682.88
2011	WV	Gas (mcf)	Processed (Residue) Gas (mcf)	1757.12
2011	WV	Oil (bbl)	Oil (bbl)	0.08
2011	WY	Gas (mcf)	Fuel Gas (mcf)	457023.01999999996
2011	WY	Oil (bbl)	Oil (bbl)	26137401.609999996
2011	WY	Gas (mcf)	Processed (Residue) Gas (mcf)	763445257.6100001
2011	WY	Gas (mcf)	Unprocessed (Wet) Gas (mcf)	343455483.56999993
2011	WY	NGL (gal)	Gas Plant Products (gal)	1458572742.85
2011	WY	Oil (bbl)	Condensate (bbl)	6447258.530000001
2011	WY	Coal (ton)	Coal (ton)	390908948
2011	WY	Gas (mcf)	Coal Bed Methane (mcf)	338096156.71
2011	WY	Oil (bbl)	Drip or Scrubber Condensate (bbl)	104137.26999999999
2011	WY	Oil (bbl)	Inlet Scrubber (bbl)	2572.51
2011	WY	Other Products	Sulfur (lton)	460091.1700000001
2011	WY	Other Products	Salt (ton)	291140
2011	WY	Oil (bbl)	Other Liquid Hydrocarbons (bbl)	2715.44
2011	WY	Other Products	Carbon Dioxide Gas (CO2) (mcf)	85435204.88
2011	WY	Other Products	Purge Liquor (ton)	104745
2011	WY	Other Products	Soda Ash (ton)	6926730
2011	WY	Other Products	Sodium Bi-Carbonate (ton)	85115
2011	WY	Other Products	Sodium Bisulfite (ton)	1927
2011	WY	Other Products	Sodium Sesquicarbonate (ton)	105102
2011	WY	Other Products	Sulfide (ton)	51234
2011	WY	Other Products	Trona Ore (ton)	240887
2012	AK	Gas (mcf)	Unprocessed (Wet) Gas (mcf)	15465527.57
2012	AK	Oil (bbl)	Oil (bbl)	211959.91
2012	AL	Gas (mcf)	Processed (Residue) Gas (mcf)	134902.01
2012	AL	NGL (gal)	Gas Plant Products (gal)	86837.88999999998
2012	AL	Oil (bbl)	Other Liquid Hydrocarbons (bbl)	51.92
2012	AL	Other Products	Sulfur (lton)	218.1
2012	AL	Oil (bbl)	Oil (bbl)	26172.59
2012	AL	Coal (ton)	Coal (ton)	1934725
2012	AL	Gas (mcf)	Unprocessed (Wet) Gas (mcf)	165539.88999999998
2012	AL	Oil (bbl)	Condensate (bbl)	17.48
2012	AL	Gas (mcf)	Coal Bed Methane (mcf)	224855.48
2012	AL	Gas (mcf)	Fuel Gas (mcf)	7997.66
2012	AR	Gas (mcf)	Unprocessed (Wet) Gas (mcf)	11938926.69
2012	AR	Gas (mcf)	Processed (Residue) Gas (mcf)	1717.27
2012	AR	Oil (bbl)	Condensate (bbl)	1.93
2012	AR	Gas (mcf)	Gas Lost - Flared or Vented (mcf)	232.25
2012	AR	Other Products	Quartz Crystal (lb)	205
2012	AR	Gas (mcf)	Coal Bed Methane (mcf)	38571.270000000004
2012	AZ	Other Products	Salt (ton)	766
2012	CA	Gas (mcf)	Unprocessed (Wet) Gas (mcf)	6678387.1400000015
2012	CA	Gas (mcf)	Processed (Residue) Gas (mcf)	2512203.35
2012	CA	Oil (bbl)	Oil (bbl)	15058561.93
2012	CA	Geothermal	Geothermal - Electrical Generation, Kilowatt Hours (kwh)	918939267.66
2012	CA	Geothermal	Geothermal - sulfur (lton)	2598.09
2012	CA	Gas (mcf)	Fuel Gas (mcf)	273684.38
2012	CA	Gas (mcf)	Gas Lost - Flared or Vented (mcf)	55470.07
2012	CA	NGL (gal)	Gas Plant Products (gal)	12673319.38
2012	CA	Oil (bbl)	Condensate (bbl)	42209.1
2012	CA	Oil (bbl)	Drip or Scrubber Condensate (bbl)	4361.49
2012	CA	Geothermal	Geothermal - Electrical Generation, Thousands of Pounds (klb)	48207755.900000006
2012	CA	Geothermal	Geothermal - Direct Utilization, Millions of BTUs (mmbtu)	271469.64
2012	CA	Other Products	Anhydrous Sodium Sulfate (ton)	145333
2012	CA	Other Products	Borax-Decahydrate (ton)	51898
2012	CA	Other Products	Borax-Pentahydrate (ton)	67759
2012	CA	Other Products	Boric Acid (ton)	26459
2012	CA	Other Products	Salt (ton)	117047
2012	CA	Other Products	Soda Ash (ton)	744958
2012	CA	Other Products	Sodium Bi-Carbonate (ton)	17516
2012	CO	Oil (bbl)	Condensate (bbl)	1292044.8799999997
2012	CO	Oil (bbl)	Oil (bbl)	3257384.0900000003
2012	CO	Gas (mcf)	Coal Bed Methane (mcf)	11486011.94
2012	CO	Gas (mcf)	Unprocessed (Wet) Gas (mcf)	97018975.48000002
2012	CO	Gas (mcf)	Processed (Residue) Gas (mcf)	233976690.6
2012	CO	NGL (gal)	Gas Plant Products (gal)	405165820.85
2012	CO	Oil (bbl)	Drip or Scrubber Condensate (bbl)	51484.56999999999
2012	CO	Other Products	Helium (bbl)	496.08
2012	CO	Coal (ton)	Coal (ton)	20586124
2012	CO	Other Products	Carbon Dioxide Gas (CO2) (mcf)	345589212.82
2012	CO	Gas (mcf)	Fuel Gas (mcf)	158138.21
2012	CO	Oil (bbl)	Inlet Scrubber (bbl)	10629.71
2012	CO	Other Products	Sodium Bi-Carbonate (ton)	123604
2012	FL	Other Products	Phosphate Raw Ore (ton)	846473
2012	ID	Other Products	Phosphate Raw Ore (ton)	4833683
2012	IL	Oil (bbl)	Oil (bbl)	27665.97
2012	IN	Oil (bbl)	Oil (bbl)	2777.46
2012	KS	Gas (mcf)	Unprocessed (Wet) Gas (mcf)	1790590.85
2012	KS	Oil (bbl)	Oil (bbl)	257610.55000000002
2012	KS	Gas (mcf)	Fuel Gas (mcf)	72787.34999999999
2012	KS	Gas (mcf)	Nitrogen (mcf)	2738.0499999999997
2012	KS	Gas (mcf)	Processed (Residue) Gas (mcf)	2935173.340000001
2012	KS	NGL (gal)	Gas Plant Products (gal)	8160653.26
2012	KS	Oil (bbl)	Drip or Scrubber Condensate (bbl)	11.020000000000001
2012	KS	Oil (bbl)	Condensate (bbl)	195.41
2012	KY	Gas (mcf)	Unprocessed (Wet) Gas (mcf)	111352.95999999999
2012	KY	Oil (bbl)	Oil (bbl)	11883.65
