Month,Calendar Year,Fund Type,Land Category,Disbursement Type,State ,County,Commodity,Category,Disbursement
March,2019,U.S. Treasury,Onshore,,,,Gas,Other Distributions,0.34
March,2019,U.S. Treasury,Onshore,,,,Gas,Royalties,"12,189,366.31"
March,2019,U.S. Treasury,Onshore,,,,Geothermal,Other Distributions,"22,731.28"
March,2019,U.S. Treasury,Onshore,,,,Geothermal,Royalties,"342,825.49"
March,2019,U.S. Treasury,Onshore,,,,Gilsonite,Royalties,"16,168.89"
March,2019,U.S. Treasury,Onshore,,,,Oil,Other Distributions,"35,914.19"
March,2019,U.S. Treasury,Onshore,,,,Oil,Royalties,"12,216,474.20"
March,2019,U.S. Treasury,Onshore,,,,Oil & Gas,Other Distributions,"-145,593.27"
March,2019,U.S. Treasury,Onshore,,,,Oil & Gas,Rents & Bonuses,"1,200.00"
March,2019,U.S. Treasury,Onshore,,,,Oil & Gas,Royalties,"655,113.57"
March,2019,U.S. Treasury,Onshore,,,,Phosphate,Other Distributions,-82
March,2019,U.S. Treasury,Onshore,,,,Phosphate,Royalties,"16,028.54"
March,2019,U.S. Treasury,Onshore,,,,Potassium,Other Distributions,"-4,138.94"
March,2019,U.S. Treasury,Onshore,,,,Potassium,Royalties,"77,966.66"
March,2019,U.S. Treasury,Onshore,,,,Sodium,Other Distributions,"-9,866.62"
March,2019,U.S. Treasury,Onshore,,,,Sodium,Royalties,"275,743.06"
March,2019,U.S. TreasuryAI,Onshore,,,,Gas,Royalties,"4,044.34"
March,2019,U.S. TreasuryAI,Onshore,,,,Oil,Royalties,362.15
March,2019,U.S. TreasuryAI,Onshore,,,,Oil & Gas,Other Distributions,5.83
March,2019,U.S. TreasuryAI,Onshore,,,,Oil,Royalties,931.26
April,2019,Bureau of Land Management,Onshore,,,,Gas,Royalties,"5,146.90"
April,2019,Bureau of Land Management,Onshore,,,,Oil,Royalties,"101,690.59"
April,2019,Bureau of Land Management,Onshore,,,,Oil & Gas,Other Distributions,"3,474.56"
April,2019,Bureau of Land Management,Onshore,,,,Oil & Gas,Rents & Bonuses,"20,239.50"
April,2019,Bureau of Ocean Energy Management,Offshore,,,,Oil & Gas,Rents & Bonuses,"865,410.81"
April,2019,Bureau of Safety & Environmental Enforcement,Offshore,,,,,Other Distributions,"4,478,804.65"
April,2019,Bureau of Safety & Environmental Enforcement,Offshore,,,,Oil & Gas,Rents & Bonuses,"370,894.66"
April,2019,Fish & Wildlife,Onshore,,,,Gas,Royalties,"33,444.20"
April,2019,Fish & Wildlife,Onshore,,,,Oil,Royalties,"53,363.30"
April,2019,Fish & Wildlife,Onshore,,,,Oil & Gas,Other Distributions,"-10,960.88"
April,2019,Forest Service,Onshore,,,,Coal,Royalties,"19,577.60"
April,2019,Forest Service,Onshore,,,,Copper,Royalties,"92,408.05"
April,2019,Forest Service,Onshore,,,,Gas,Royalties,"3,246,544.90"
April,2019,Forest Service,Onshore,,,,Hardrock,Other Distributions,91.87
April,2019,Forest Service,Onshore,,,,Hardrock,Rents & Bonuses,31.5
