Year	State	County	FIPS	Commodity	Product	Type	Volume
2004	KS	Meade	20119	Gas (mcf)	Unprocessed (Wet) Gas (mcf)	Royalties	12022.14
2004	KS	Morton	20129	Gas (mcf)	Processed (Residue) Gas (mcf)	Royalties	356692.63
2004	KS	Morton	20129	Gas (mcf)	Unprocessed (Wet) Gas (mcf)	Royalties	4011683.28
2004	KS	Morton	20129	NGL (gal)	Gas Plant Products (gal)	Royalties	817600.29
2004	KS	Morton	20129	Oil (bbl)	Condensate (bbl)	Royalties	167.52
2004	KS	Morton	20129	Oil (bbl)	Oil (bbl)	Royalties	49078.5
2004	KS	Seward	20175	Gas (mcf)	Processed (Residue) Gas (mcf)	Royalties	25913.24
2004	KS	Seward	20175	Gas (mcf)	Unprocessed (Wet) Gas (mcf)	Royalties	136870.17
2004	KS	Seward	20175	NGL (gal)	Gas Plant Products (gal)	Royalties	21350.12
2004	KS	Seward	20175	Oil (bbl)	Oil (bbl)	Royalties	210.17
2004	KS	Stanton	20187	Gas (mcf)	Processed (Residue) Gas (mcf)	Royalties	19620.82
2004	KS	Stanton	20187	Gas (mcf)	Unprocessed (Wet) Gas (mcf)	Royalties	238.71
2004	KS	Stanton	20187	NGL (gal)	Gas Plant Products (gal)	Royalties	78879.4
2004	KS	Stevens	20189	Gas (mcf)	Processed (Residue) Gas (mcf)	Royalties	52615.6
2004	KS	Stevens	20189	Gas (mcf)	Unprocessed (Wet) Gas (mcf)	Royalties	384485.41
2004	KS	Stevens	20189	NGL (gal)	Gas Plant Products (gal)	Royalties	37187.65
2004	KS	Trego	20195	Oil (bbl)	Oil (bbl)	Royalties	2343.58
2004	KY	Clay	21051	Gas (mcf)	Unprocessed (Wet) Gas (mcf)	Royalties	63419.24
2004	KY	Floyd	21071	Gas (mcf)	Unprocessed (Wet) Gas (mcf)	Royalties	14251.84
2004	KY	Henderson	21101	Oil (bbl)	Oil (bbl)	Royalties	11362.03
2004	KY	Lawrence	21127	Gas (mcf)	Unprocessed (Wet) Gas (mcf)	Royalties	4916.96
2004	KY	Leslie	21131	Gas (mcf)	Unprocessed (Wet) Gas (mcf)	Royalties	55416.18
2004	KY	Leslie	21131	Oil (bbl)	Oil (bbl)	Royalties	286.04
2004	KY	Letcher	21133	Gas (mcf)	Unprocessed (Wet) Gas (mcf)	Royalties	2571.28
2004	KY	Letcher	21133	Oil (bbl)	Oil (bbl)	Royalties	8.8
2004	KY	Mccreary	21147	Gas (mcf)	Unprocessed (Wet) Gas (mcf)	Royalties	877.52
2004	KY	Meade	21163	Gas (mcf)	Unprocessed (Wet) Gas (mcf)	Royalties	0.06
